"Ccdc136-324214","LOC433254-72108822"
"Mpzl1-77332711","Rplp0-74047927"
"Ppapdc1a-74881927","Rmnd1-77371805"
"Camk4-75038464","Coro1c-75651191"
"Col18a1-287","Letmd1-1635"
"Lpl-649","Rara-1528"
"Sept5-958","Zfp280c-1669"
"Dlx5-1450","Dok2-2155"
"Magel2-79591571","Mmaa-1772"
"Cd33-75043153","Thbs4-77874596"
"A4galt-71717165","Nxph4-73521000"
"Glrb-498","Pafah1b1-2460"
"Grin2b-74988710","Mef2c-667"
"Mtf2-1510","Uchl1-1088"
"Ccdc136-324214","Kif5b-2353"
"Dhrs3-112650553","Pcsk1-2470"
"Net1-74581396","Rfxank-67881545"
"Limk1-640","Satb1-927"
"Reep5-2159","Trappc10-1063"
"Mylk3-73992942","Slc6a15-73929609"
"Rnasek-75934529","Trip4-1924"
"Fkbp6-2222","Pcsk1-2470"
"BC031353-77371767","Pam16-2391"
"Ms4a6b-293474","Thpo-2671"
"Tnfrsf11a-199393","Usp21-2711"
"Cyp26b1-79568022","Myc-112194721"
"Crhr1-297","Pam16-2391"
"1700086L19Rik-1643","Trim28-1071"
"Dlx2-1482","Syt10-79556609"
"Adcy4-73512495","Sox2-77280331"
"Crym-73592526","Cyld-73992938"
"E130012A19Rik-74363349","Ybx2-75080250"
"Lrrc3-112649047","Pigy-276271"
"Cdh13-77869863","Fam78b-72472750"
"Dlx6as1-79912544","Fgf12-424"
"Ar-2039","Cyp4f15-1189"
"ORF63-1247","Rps15-75774687"
"Cep72-74988742","Epha4-2187"
"Ldb3-2369","Slc6a15-73929609"
"Ccdc37-74581372","Mapre1-2401"
"D930028M14Rik-73512190","Slc35b4-75774107"
"Igfn1-75988547","Scn3b-73512195"
"E130012A19Rik-74363349","Lhx2-79568024"
"B4galt6-2055","Crhr1-297"
"Gdi2-491","Hs3st1-2305"
"Arl15-74363341","Nrip1-739"
"Lancl3-73925716","Lmo2-2383"
"Cpne8-73520974","Pnrc1-2501"
"Frrs1-2557","Otud6b-83158"
"Klhl36-77371861","Lhx2-79568024"
"Dok2-2155","Gata2-100"
"Crhr1-297","Gnal-71670716"
"Arhgdia-75774677","Zfp280c-1669"
"Fhdc1-73925717","Nxph4-73521000"
"Gm261-73636032","Lrmp-74274684"
"Egr4-74800827","Fam46a-75042237"
"Mylk3-73992942","Slc41a3-73512484"
"Ccdc37-74581372","Zmiz1-74988259"
"Wnt7b-1113","Yme1l1-356849"
"Lypd6b-73635774","Ssr2-121097"
"Bzw1-324215","Slc35f1-75084145"
"Acacb-74881515","Gnal-71670716"
"Dbi-71836880","Ostf1-73907505"
"AW046396-72340236","Sqrdl-74047907"
"Pygb-276075","Synpo-75080644"
"Cd33-75043153","Copg2-74819259"
"Avp-131","Chst10-74657931"
"Crhr1-297","Nxph4-73521000"
"Klc2-618","Zic1-72103843"
"Mtif2-677","Phox2b-2480"
"Dlx6as1-2000","Plxnb3-1265"
"Dbr1-2141","Znrf1-74581382"
"Cacng8-72108823","Scn5a-73907501"
"Cda-74425539","Lxn-72340108"
"9330182L06Rik-75081005","Mrc1-74581428"
"Aqp4-79556722","Syap1-1858"
"Cd47-357100","Synpr-1862"
"Cdh13-77869863","Reep5-2159"
"Fkbp10-2220","Zbtb20-79568020"
"Clic5-77874610","Il17rd-112647967"
"Elf2-1349","Uchl1-1088"
"Lrig1-1371","Pde1b-1257"
"Csk-75651192","Hpca-72129291"
"Bcl6-75651139","Ppp2r3d-77414925"
"Pdxk-788","Tubb4a-1081"
"Lmod2-73636019","Reep5-2159"
"Otc-74581369","Pygb-276075"
"Cacng8-72108823","Hmx3-74641309"
"Col18a1-287","Pde4d-1259"
"Cep72-74988742","Pdxk-788"
"Irak1-2323","Pknox1-1401"
"Dpysl5-73635770","Lamb1-71670482"
"Camk4-75038464","Gnal-71670716"
"Hmgcr-75079789","Tnip2-74425540"
"Rfxank-67881545","Synpr-1862"
"Cr1l-2125","Fam195a-1996"
"Fhdc1-73925717","Lmo2-2383"
"Lhx2-79568024","Zic1-72103843"
"Acan-77869840","Rarres1-75084131"
"Limk1-640","Tubb4a-1081"
"Hpca-72129291","Tubb4a-1081"
"Fancd2-73635979","Slc16a4-2579"
"Klhl36-77371861","Tacr1-79591721"
"Cd44-224","Syt11-2649"
"Klc2-618","Zfand3-77414923"
"Fhdc1-73925717","Slc22a3-73931644"
"Csf2rb2-73992937","Pth1r-112202195"
"Dkk4-112647536","Grik4-75551478"
"Fabp3-418","Ywhah-1127"
"Pdlim2-2476","Sun1-74425548"
"Csk-75651192","Sytl3-2653"
"Dbi-71836880","Traip-77887842"
"1700086L19Rik-1643","Cer1-2091"
"Bpgm-77414641","Hkdc1-70634299"
"Adcy4-73512495","Atp10a-72128790"
"Casc1-75038484","Crym-73592526"
"C1qc-77340474","Dusp6-75650864"
"Enpp2-77413700","Mpzl1-77332711"
"Hook3-1197","Lancl3-73925716"
"Eps8-1705","Rnasek-75934529"
"Fbxo2-2210","Hmg20a-357093"
"Hmga1-2295","Iffo2-322962"
"Sqrdl-74047907","Tmc6-77887880"
"Gpr151-74724649","Mri1-75773703"
"Acvrl1-79488929","Grik4-75551478"
"Fabp3-418","Mtrr-2413"
"Mlx-227539","Syt7-1035"
"Dusp1-324212","Trappc10-1063"
"Lamb1-71670482","Wnt8b-1890"
"1700037H04Rik-324211","Grin2b-74988710"
"A4galt-71717165","Ggt7-75145998"
"Hnrpdl-571","Magel2-79591571"
"Ifnar1-588","Pcnt-1255"
"Nr5a1-734","Rgs2-73635771"
"Lhx2-2375","Rcan1-362"
"Fabp3-418","Tspo-79556668"
"Fez2-74272477","Susd4-75774678"
"Arl15-74363341","Atp5h-77371785"
"Ndufv3-12","Pias4-77414895"
"Cd44-224","Fam78b-72472750"
"3110082D06Rik-74581400","Slc35c2-2615"
"Acan-77869840","Dlx6as1-2000"
"Hes7-2289","LOC434300-75988611"
"Eif3j-321196","Tnfrsf21-71836885"
"Lamb1-71670482","Slco1a5-67850945"
"Hpca-72129291","Zic1-72103843"
"Lhx8-2379","Mri1-75773703"
"Ccdc136-324214","Tmod1-75988526"
"Gata2-100","Syt6-1032"
"0610010F05Rik-74957923","Cd44-224"
"Lims2-75145999","Rcan1-362"
"Plxnb3-1265","Tmem33-356284"
"Dnajc12-73718054","Mmaa-1772"
"Cadps-72119581","Epha4-2187"
"Filip1l-74363347","Nkd1-74586666"
"Net1-74581396","Synpo-75080644"
"Ccnd2-205","Gas1-2251"
"Junb-2335","Map4k3-657"
"Dlx2-1482","Ppp1r7-832"
"Enpep-73769289","Tubb4a-1081"
"Gtf2i-2277","Lypd6b-73635774"
"C1qc-77340474","Smpd1-67881552"
"Dnahc11-73520976","Mef2c-667"
"Phox2b-2480","Syt11-2649"
"Grik3-75749418","Ptrf-73521818"
"Grik1-527","Rps15-75774687"
"Col19a1-74658066","Mx1-1385"
"Hpca-72129291","Mon1b-74958566"
"Abhd8-2012","Ldb3-2369"
"3830406C13Rik-77414919","Lxn-72340108"
"Cep72-74988742","Slc6a11-72472802"
"Map4k3-657","Yme1l1-356849"
"Cyp4f15-1189","Sytl3-2653"
"Creb3l1-112197858","Dbr1-2141"
"Bzw1-324215","Rgag1-75041526"
"Galp-79556611","Gsto1-74511807"
"Gata2-485","Glrb-498"
"F13a1-74882565","Pdxk-788"
"Cd44-79556644","Pou2f1-1563"
"9430020K01Rik-75988537","Synpr-1862"
"Fbln7-73929875","Tfap2a-2661"
"Magel2-79591571","Tfap2a-2661"
"Acacb-74881515","Ociad2-75041527"
"5330421K23Rik*-75043138","Traip-77887842"
"Apln-67850953","Shroom1-1315"
"Cacng8-72108823","Slc35c2-2615"
"3110082D06Rik-74581400","Ppp2r3d-77414925"
"Laptm4b-75651225","Nr5a1-734"
"Klhl36-77371861","Nr5a1-734"
"Mapre1-2401","Mpzl1-77332711"
"Camk4-75038464","Hpca-72129291"
"Acan-77869840","Lrmp-74274684"
"Hes1-556","Sept7-961"
"Cyp4f15-1189","Wnt8a-1115"
"E4f1-1199","Lmod2-73636019"
"Dlx5-1450","Grik3-75749418"
"Csk-75651192","Cyp26b1-79568022"
"Ppp2r3d-77414925","Satb1-79488931"
"Agrn-73925722","Impact-594"
"Klhl1-73520995","Mtif2-677"
"Cnp-1175","Pde4d-1259"
"Lmx1b-1508","Oxt-112648396"
"Kcng1-77340480","Psmc2-356850"
"Acacb-74881515","Hpca-72129291"
"Klhl36-77371861","Nr4a2-732"
"Ngb-79556712","Pnrc1-2501"
"Dusp1-324212","Laptm4b-75651225"
"Nmb-71836874","Slc41a3-73512484"
"Pth1r-112202195","Rxrg-917"
"Gabrq-79591569","Phactr4-71924214"
"Acacb-74881515","Tmem86b-72472763"
"Cep72-74988742","Fancd2-73635979"
"Chst10-74657931","Nrbp2-75774686"
"Enpp2-77413700","Ndufv3-12"
"Emb-73930836","Tnrc6a-314"
"Gcg-75749416","Sytl3-2653"
"Dlx5-1450","Slc22a3-73931644"
"Fancd2-73635979","Tmem33-356284"
"Alkbh6-77414882","Hmg20a-357093"
"Ccdc85a-75081006","Lims2-75145999"
"Limk1-640","Nxph4-73521000"
"Ankrd24-80343396","Lpl-649"
"Gpr56-71015815","Nol4-76115737"
"Ociad2-75041527","Rnasek-75934529"
"Eps8-1705","Sun1-74425548"
"Junb-2335","Mm.86217-74641161"
"Krt73-74750042","Rbm18-356083"
"Il17rd-112647967","Prpf6-67850946"
"Fancd2-73635979","Rps5-77868800"
"Dok2-2155","Rcan1-362"
"Fkbp6-2222","Nog-75084476"
"Dusp1-324212","Junb-2335"
"B4galt3-357099","Tcf25-293034"
"Prpsap2-293663","Slc26a10-74273116"
"1700037H04Rik-324211","Mgat2-74988614"
"Aldh5a1-77925007","Mon1b-74958566"
"Ociad2-75041527","Ybx2-75080250"
"Gdi2-491","Pcnt-1255"
"Lamb1-71670482","Wnt8a-1115"
"Susd2-75146000","Sytl3-2653"
"Prpsap2-293663","Stub1-79912552"
"Agrn-73925722","Clic5-77874610"
"Cdkn1a-80343383","Lrmp-74274684"
"Kcnj6-609","Nsun7-77332090"
"Iffo2-322962","Ptprd-855"
"Cdh13-77869863","Nfix-2423"
"Emb-73930836","Slc10a3-74047876"
"Htr2b-79556708","Pcp2-77413702"
"Klc2-618","Traip-77887842"
"Copa-1689","Zfp790-356855"
"B3gat2-74658033","Synpr-1862"
"Lhx8-2379","P2rx3-75888751"
"Mrc1-74581428","Postn-77371799"
"Neurod2-75651126","Zfp61-75749409"
"Bpgm-77414641","Fbxl5-422"
"Filip1-73635796","Rmnd1-77371805"
"Fam196a-75042244","Rec8-77278975"
"Pcdh8-74750019","Sept5-958"
"1700037H04Rik-324211","Ero1lb-72340145"
"Acacb-74881515","Grin2b-74988710"
"Cda-74425539","D930028M14Rik-73512190"
"Fancd2-73635979","Ostf1-73907505"
"Rcan1-362","Tacr1-79591721"
"Hnrpdl-571","Igfn1-75988547"
"Hook3-1197","Sigmar1-112196265"
"Lypd6b-73635774","Prpsap2-293663"
"Nmb-71836874","Rps5-77868800"
"Col19a1-74658066","Phactr4-71924214"
"Alpk2-74988275","Dnajc12-73718054"
"Bpgm-77414641","Dcn-329"
"Dok2-2155","Mylk3-73992942"
"Phactr4-71924214","Usp21-2711"
"Clcn2-72119656","Ssr2-121097"
"Casc1-75038484","Ncaph2-355887"
"Klhl36-77371861","Sigmar1-112196265"
"Grik3-75749418","Htr2b-79556708"
"Hbb-77340464","Ngb-79556712"
"Junb-2335","Trappc10-1063"
"Pcnt-1255","Psmc2-356850"
"Ar-2039","Hs3st1-2305"
"Psmc2-356850","Rps5-77868800"
"Hectd1-357092","Tspo-79556668"
"Ptger4-112203056","Smpd1-67881552"
"Coro1c-75651191","Lamb1-71670482"
"Atp5h-77371785","Cda-74425539"
"Acacb-74881515","Rnasek-75934529"
"Igfn1-75988547","Traip-77887842"
"Cdh13-77869863","Klhl36-77371861"
"E4f1-1199","Nr5a1-734"
"Ptprcap-121091","Rara-1528"
"Dcaf4-2717","Gnpnat1-2267"
"Rassf4-74988636","Sigmar1-112196265"
"Dbh-79907893","Laptm4b-75651225"
"Rassf4-74988636","Tubb4a-1081"
"Abhd8-2012","Terf2ip-112196711"
"Reep5-2159","Tmem33-356284"
"Aldh5a1-77925007","Tyr-79591699"
"Dcn-329","E2f4-67855419"
"Dlx1-348","Vstm2b-77869820"
"Iscu-74819565","Prpsap2-293663"
"Chrm4-79591641","Hectd1-357092"
"Col9a2-74750022","Slc6a15-73929609"
"5330421K23Rik*-75043138","Tacr1-79591721"
"9330182L06Rik-75081005","Pwp2-112645814"
"Cdk5-244","Nfix-2423"
"Sept5-958","Susd2-75146000"
"Rgag1-75041526","Sept7-961"
"Trappc10-1063","Trim28-1071"
"Gtf2i-2277","Slc35c2-2615"
"Rapgef4-74749895","Tnfrsf11a-199393"
"N4bp2-74363354","Slc6a15-73929609"
"Dbh-79907893","Slc10a3-74047876"
"Kcnj6-609","Pcsk1-2470"
"Abhd8-2012","Wnt7b-1113"
"Dlx6as1-2000","Klhl36-77371861"
"Hs3st1-2305","Zfand3-77414923"
"E2f4-67855419","Ldb3-2369"
"Cadps-72119581","Dbi-71836880"
"Sept5-958","Slc6a11-72472802"
"Cd44-79556644","Vamp2-1092"
"Dnahc11-73520976","Hs3st1-2305"
"Cdc25b-74274686","Cst3-69120555"
"Lmod2-73636019","Zbtb20-79568020"
"Nol4-76115737","Prkch-73520406"
"Arl15-74363341","Capsl-75079776"
"Cdk5-244","Krtap12-1-1367"
"Fkbp10-2220","Trim28-1071"
"Abcd1-356086","Gng7-1734"
"9430020K01Rik-75988537","Mtpn-2411"
"Nol4-76115737","Rfxank-67881545"
"Gpr139-79490116","Smpd1-67881552"
"Laptm4b-75651225","Mgat2-74988614"
"Cadps-72119581","Junb-2335"
"Egr4-74800827","Lhx2-2375"
"Ran-2517","Slc35a1-2605"
"Hcrtr1-77868713","Lypd6b-73635774"
"Acacb-74881515","Fhdc1-73925717"
"Ggt7-75145998","Pde11a-75081007"
"Kcnj6-609","Oxt-112648396"
"Cdc25b-74274686","Slc4a10-1922"
"P2rx3-75888751","Rgs2-73635771"
"Galp-79556611","Rmnd1-77371805"
"Klhl1-73520995","Rcan1-362"
"Ar-2039","Pip4k2c-799"
"Syap1-1858","Tmc6-77887880"
"Aldh5a1-77925007","Lrrn1-72129293"
"Gng12-73512194","Hmox2-75774681"
"Dpysl5-73635770","Myo10-74743255"
"Alpk2-74988275","Bsg-166"
"Hbb-b1-67936011","Hnrpdl-571"
"Agrn-73925722","Scn1a-77340528"
"Alpk2-74988275","Terf2ip-112196711"
"Nrbp2-75774686","Pth1r-112202195"
"Fn3krp-74819239","Nog-75084476"
"Iscu-74819565","Pwp2-112645814"
"Arx-118","Ncaph2-355887"
"Dlx1-348","Ybx2-75080250"
"Enpp2-77413700","Pcsk1-2470"
"Gm261-73636032","N4bp2-74363354"
"Ankrd24-80343396","Kcna1-73994714"
"Ankrd24-80343396","Chst10-74657931"
"Fkbp6-2222","Grik1-527"
"Gnai2-2263","Pnrc1-2501"
"Pdlim2-2476","Tmem215-73636150"
"Bdnf-79587720","Tmem215-73636150"
"Grik4-75551478","Srsf9-75043152"
"Gata2-100","Hnrpdl-571"
"Ntrk2-746","Usp11-355883"
"Mmaa-1772","Tacr1-79591721"
"Lmo2-2383","Terf2ip-112196711"
"Cacng8-72108823","Col19a1-74658066"
"Lancl3-73925716","Magel2-79591571"
"Nrgn-736","Rec8-77278975"
"Gcg-75749416","Lmo2-2383"
"Dusp1-324212","Grin2b-74988710"
"Gpr139-79490116","Slc26a10-74273116"
"Col9a2-74750022","Hook3-1197"
"Arl15-74363341","Srsf9-75043152"
"Cd44-79556644","Cda-74425539"
"Mrc1-74581428","Nsun7-77332090"
"Klc2-618","Pcp2-77413702"
"Lpl-649","Ywhaq-1130"
"Mtif2-677","Nfix-2423"
"Rbm18-356083","Rgs2-73635771"
"D930028M14Rik-73512190","Sox2-77280331"
"Arhgap27-75774664","Mfsd2a-77280315"
"Aff4-2363","Cep72-74988742"
"Crhr1-297","Cysltr1-75651227"
"5330421K23Rik*-75043138","Mtif2-677"
"1700086L19Rik-1643","Plxnb3-1265"
"Cdc25b-74274686","Cpe-1691"
"Clic6-1984","Slc10a3-74047876"
"Hes7-2289","Zim2-76135811"
"F13a1-74882565","Gdf1-75081205"
"Tnrc6a-314","Zfp280c-1669"
"Lrrn1-72129293","Reep5-2159"
"Iscu-74819565","Mtrr-2413"
"Pgf-121099","Usp21-2711"
"Mlx-227539","Thbs4-77874596"
"Fancd2-73635979","Mri1-75773703"
"Avp-131","Ntrk2-746"
"Dlx2-1482","Neurod2-75651126"
"Rps5-77868800","Slc4a10-1922"
"Cd47-357100","Slc22a23-72128754"
"Dnajc12-73718054","Foxa1-77869794"
"Avp-131","Gng12-73512194"
"Kcnj14-67853369","Tiam1-1059"
"Arhgdia-75774677","Lhx2-2375"
"Abcd1-356086","Rbm18-356083"
"Mtif2-677","Rbm18-356083"
"Ar-2039","Rps5-77868800"
"Cldn1-70612723","LOC433740-77340490"
"Hpca-72129291","Rnasek-75934529"
"Ptrf-73521818","Vav3-76085746"
"Cd44-224","Sept7-961"
"Mtif2-677","Pdxk-788"
"Emb-73930836","Epha4-2187"
"Dpysl5-73635770","Hs3st1-2305"
"Kif5b-2353","Tmod1-75988526"
"Col27a1-74272916","Dnajc12-73718054"
"Pde4d-1259","Wif1-1111"
"Cdh13-77869863","Zfp790-356855"
"Fancd2-73635979","Mon1b-74958566"
"Chrm4-79591641","Fez2-74272477"
"Col14a1-74658056","Hmg20a-357093"
"Dbh-79907893","Nmb-71836874"
"Arx-118","Galp-79556611"
"Mx1-1385","Ntrk2-746"
"Mri1-75773703","Pdxk-788"
"Mylk3-73992942","Plxna3-1403"
"Dbnl-74819497","Pcsk1-2470"
"Eif3j-321196","Hpca-72129291"
"Kctd17-72340180","Meis3-74047845"
"Col9a2-74750022","Gdf1-75081205"
"Ascl5-ps-74988285","Coro1c-75651191"
"Ar-2039","Dcn-329"
"Lmo2-2383","Tmem86b-72472763"
"Ccdc136-324214","Kcnj14-67853369"
"Emb-73930836","Psmc2-356850"
"N4bp2-74363354","Slc41a3-73512484"
"Hebp1-74988456","Ppapdc1a-74881927"
"Lims2-75145999","Slc35f1-75084145"
"Lpl-649","Nmbr-77332086"
"Col9a2-74750022","Pdxk-788"
"1700086L19Rik-1643","Scn3b-73512195"
"Ggt7-75145998","Tmem33-356284"
"Dbi-71836880","Sigmar1-112196265"
"Adcy4-73512495","Creb3l1-112197858"
"Hbb-b1-67936011","Rarres1-75084131"
"Gbx2-77868786","Khdrbs3-73769321"
"Bcl6-75651139","Grik1-527"
"Dbi-71836880","Ptgds-851"
"Six1-1834","Vamp2-1092"
"E4f1-1199","Nmb-71836874"
"Chrm4-79591641","Fkbp6-2222"
"Fam46a-75042237","Hbb-b1-67936011"
"Mon1b-74958566","Ostf1-73907505"
"Cdk5-244","Rbm18-356083"
"Hbb-b1-67936011","Krt73-74750042"
"Alkbh6-77414882","Aqp4-79556722"
"Lmod2-73636019","Mm.86217-74641161"
"Garnl3-73994668","Sqrdl-74047907"
"Arx-118","Chrm4-79591641"
"Klhl36-77371861","Pip4k2c-799"
"Psmc2-356850","Slc4a10-1922"
"Hs3st1-2305","Pam16-2391"
"Cst3-69120555","Homer3-356087"
"E130012A19Rik-74363349","Fancd2-73635979"
"Aph1a-1990","Stac2-293472"
"Capsl-75079776","Klf7-112202624"
"Cdkn1a-80343383","Sigmar1-112196265"
"Abcd1-356086","Mef2c-667"
"Atp10a-72128790","Pigy-276271"
"Rprm-75651169","Slc35b4-75774107"
"Alpk2-74988275","Galr2-80517343"
"Chat-252","Ptrf-73521818"
