"2010300C02Rik-70743898","Insrr-71670480"
"Mgat5-73931638","Pomp-75774685"
"Dbh-326","Lhfp-73769323"
"Med23-112649261","Trem2-67870433"
"Alg14-75081004","Fhdc1-73925717"
"Bsn-73992923","LOC381765-74425521"
"Epn3-74357584","Rplp0-74047927"
"Magix-74581446","Svil-77332748"
"B230362M20Rik-77340460","Cyc1-357103"
"Accn4-71924089","Pdgfd-1910"
"Ankrd24-80343396","Zfand3-293694"
"Cd47-357100","Enpp2-77413700"
"D0H4S114-72472773","Utp23-71924008"
"Bnc2-73636164","LOC381765-74425521"
"Lef1-77866900","St8sia3-73929595"
"Dtnbp1-75651202","E130016E03Rik-1488"
"BC100451-73615805","Mtrr-2413"
"Adamts19-73635973","Fam69c-73636086"
"Gnrh1-75080152","Thbs2-73929578"
"9130024F11Rik-1313","Eif2ak3-2181"
"Decr1-74425550","Npnt-71670677"
"Mmgt1-77414585","Pcdhac1-73512189"
"Hapln1-77332706","Sostdc1-77874602"
"Sqrdl-74047907","Traf2-2691"
"Anxa1-70813897","Ptgs2-71016664"
"LOC545810-71924492","Rgs2-73635771"
"Kcnq5-72128745","Prss39-74749944"
"Cyc1-357103","Kank4-76085741"
"Nol4-76115737","Scd1-71836746"
"Dpysl5-73635770","Epha1-74640882"
"Sart3-74819691","Slc22a3-73931644"
"Erf-2195","Kpna4-2359"
"Cyc1-357103","Pde11a-75081007"
"Magix-74581446","St8sia6-73929596"
"Gabarap-2245","Mef2a-199392"
"Gabarap-2245","Nr1h3-112205214"
"Postn-77371799","Zfand3-293694"
"LOC434236-73615572","Xk-71670735"
"C130096N06Rik-73635978","Pde5a-73931641"
"Rpl8-74749928","St6galnac5-73787946"
"Mx2-1778","Rpl8-74749928"
"Grk5-77371851","Scd1-71836746"
"B2m-71924291","Ccdc88c-74363346"
"Chst14-74657927","Terf2ip-112196711"
"Rps15-75774687","Tgfb2-77869842"
"Filip1l-74363347","Homer1-1748"
"Itga5-74882636","Sox14-73636036"
"Pde11a-75081007","Pde5a-73931641"
"Nfix-77413698","Nol4-76115737"
"Rasgrp1-76115742","Vps35-77869144"
"Dab1-74750263","Prdx1-836"
"Accn4-71924089","Cbfa2t3-75038485"
"Blnk-74819692","LOC436099-73512350"
"Pitrm1-74273117","Thbs2-73929578"
"Meis3-74047845","Rgnef-74272892"
"Fam114a2-79583813","Sgcz-74749942"
"LOC434368-74819253","Pak6-75084501"
"Kank4-76085741","Stxbp2-75774667"
"Ntm-77866868","Pck2-71836804"
"Cbs-1335","Neurod6-698"
"Cacng8-72108823","Gabrq-79591569"
"St6gal1-74658241","Tmem159-76135828"
"9830001H06Rik-77340458","Chat-252"
"Bnc2-73636164","Fmnl1-75041433"
"C1qc-77340474","Rps15-75774687"
"Ak1-77414110","Nol4-76115737"
"Grk5-77371851","S1pr5-112651200"
"Agap3-2089","Zmiz1-74988259"
"Ak1-77414110","Hdc-71016663"
"Greb1-71924412","Nova1-73931640"
"Iqcj-74272918","Slc35f2-74819683"
"Cuedc2-79556640","Rer1-323586"
"Pkp2-73997149","Rasgrp1-76115742"
"Dok1-75042248","Fbxo2-2210"
"Kcnj4-74357568","Med23-112649261"
"Sh3bgr-1416","Tcf7l1-1424"
"1200011I18Rik-77414569","Insrr-71670480"
"LOC381765-74425521","Pgr15l-73615804"
"Rgs2-73635771","Znrf1-74581382"
"Sox10-79556652","Tmem29-75080656"
"Cacng8-72108823","E2f4-67855419"
"Gabra4-71924402","Syt4-2651"
"Ccdc85a-75081006","Lrrc38-72340184"
"Ankrd34c-72472747","Reps2-76135799"
"Ece2-77332686","Tspo-2071"
"Ngfrap1-1786","Prpsap2-293663"
"Accn4-71924089","Trem2-67870433"
"Bend6-77280313","Trem2-67870433"
"Satb1-79488931","Smpd1-67881552"
"2310042E22Rik-74357582","Htr2b-79556708"
"Crls1-1148","Fndc3b-74988759"
"1200011I18Rik-77414569","Alg14-75081004"
"B3gnt2-75988600","Lef1-77866900"
"Med8-112196048","Smarca2-1972"
"D0H4S114-72472773","Ttpal-74641323"
"Dtnbp1-75651202","St8sia6-73929596"
"Syne1-74640879","Wdr5-227159"
"Npnt-71670677","Rgs2-73635771"
"1110037F02Rik-74988462","Col25a1-71924301"
"Baalc-73520964","Pacrg-74743258"
"Mylk-74819252","Tm2d3-83167"
"Igsf11-72103820","Slc22a23-72128754"
"Eya4-77280436","Lhfp-73769323"
"Drd3-75038431","Sh3bgr-1416"
"Cd8b1-73732149","Dok1-75042248"
"Lims2-75145999","Tinf2-77414587"
"Gabra5-72077453","Jdp2-73930842"
"Hdc-71016663","Hrh3-73636034"
"Slc6a7-71016653","Tmem204-73769320"
"S1pr5-112651200","Sema4g-71587856"
"Col5a1-75147768","Vangl1-71670709"
"Bok-71064032","Rpl11-276067"
"Blnk-74819692","Sall3-74363352"
"Etv1-73512203","Tbl2-1868"
"Cbln2-70231306","Nrbp2-75774686"
"Cdh9-72472764","Meis3-74047845"
"Chst14-74657927","Pkp2-73997149"
"Alg5-75774105","Plcd3-77414915"
"1600021P15Rik-71924290","Trap1-1966"
"Lix1-643","Rps15-75774687"
"Cd47-357100","Ltn1-2747"
"AI450948-71250311","Mef2c-79567505"
"Heatr7a-73992940","Tm2d3-77414123"
"N4bp2-74363354","Smpd1-77413684"
"Grm1-537","Ube2i-45666"
"E130012A19Rik-74363349","Mx2-1778"
"Baalc-73520964","Trim3-73732147"
"Baalc-73520964","Jup-74425547"
"Chat-252","Mtap1a-76115734"
"Dok4-1486","Palmd-74581442"
"Slc43a2-74425544","Tmeff1-77395095"
"Jup-74425547","Otc-74581369"
"Cbs-1335","Cd8b1-73732149"
"Col5a1-75147768","St8sia3-73929595"
"Cxcl12-79907936","Kcnj4-74357568"
"Pitx2-79556607","Wnt1-112644522"
"Dlx5-1450","Rps5-77868800"
"Slc10a3-74047876","Zmiz1-74988259"
"Pgrmc2-74882697","Pitrm1-74273117"
"Prdx4-74819229","Ptcd1-74882764"
"Hbb-77340464","Tcerg1-1872"
"Ola1-293038","Ptcd1-74882764"
"Cd47-357100","Kcna1-73994714"
"Med23-112649261","Nup93-75774679"
"Glrb-498","Odz4-754"
"Iqcj-74272918","Npnt-71670677"
"Bace1-73520965","Isl1-596"
"Robo1-73521820","Tm2d3-77414123"
"Alk-77371829","Inpp4b-72080054"
"Aldh5a1-77925007","Fbxw7-72128750"
"Gbx2-77868786","Slc22a3-73931644"
"Pacrg-74743258","Pomp-75774685"
"Mpzl1-77332711","Ube2i-45666"
"Cd47-357100","Neurod6-698"
"Cpt1a-1478","Mtrr-2413"
"Cd4-74819249","Heatr7a-73992940"
"Ifnar1-588","Pacsin1-74047926"
"Camk1d-73992927","Cyc1-357103"
"2010300C02Rik-70743898","Shb-71670695"
"Pck2-71836804","Tbl3-77413694"
"Cblb-74988451","Etv1-73512203"
"Ankrd24-80343396","Fez2-74272477"
"Gabrg3-71587875","Igsf5-592"
"B3galt5-77280578","Dtnbp1-75651202"
"Ptger4-112203056","Sox2-77280331"
"Ap2s1-71836889","Col5a3-74272917"
"Rpl11-276067","Trps1-75043140"
"Mylk-74819252","Parva-75077213"
"Matk-76135823","Pole4-75651230"
"Pak6-75084501","Pip4k2c-799"
"Neurod2-75651126","Slc25a25-544516"
"Cstb-1343","Lrrc55-73931406"
"Mtrr-2413","Satb1-79488931"
"Adamts19-73635973","Gabre-75749417"
"LOC433740-77340490","Rasgrp4-76135807"
"Cpt1a-1478","Magel2-79591571"
"Ankrd10-2027","Hmox2-75774681"
"Heatr7a-73992940","Plcd3-77414915"
"Col5a3-74272917","Mef2c-79567505"
"Slc25a36-67881555","St6gal1-74658241"
"Crls1-1148","Slx1b-74819688"
"Atp6v0a2-357094","Igf2-2313"
"Neurod6-698","Slc10a3-74047876"
"Med8-112196048","Thsd7a-71924155"
"Bnc2-73636164","Gprc5a-77414145"
"9830001H06Rik-77340458","Tbl3-77413694"
"Scd1-71836746","Terf2ip-112196711"
"Fryl-73512207","Gnrh1-75080152"
"B2m-71924291","Sipa1l2-72118960"
"Dbndd2-45668","Magel2-79591571"
"Adam33-75147767","Cdkn1b-112204566"
"Sox11-79912528","Vps35-77869144"
"Ar-2039","Pdzd2-74988286"
"Cdk14-71670684","Col25a1-71924301"
"Fam105a-74819326","Fam196a-75042244"
"AW046396-72340236","Bok-71064032"
"AI450948-71250311","Cadm2-73635999"
"Aars-74641317","Vangl1-71670709"
"Cwh43-74819236","Ttn-74047746"
"Fbxo2-2210","Slc10a3-74047876"
"Pde11a-75081007","Zim2-76135811"
"Dok4-1486","Klf7-112202624"
"C130060K24Rik-1164","Itpr3-74047776"
"Magel2-79591571","Ube2i-45666"
"AW046396-72340236","Mchr1-74724669"
"Cd8b1-73732149","Fam196a-75042244"
"Hnrnph2-112649906","Ndufs8-74819243"
"Atp6v0a2-357094","Odz3-752"
"Ndufa10-74658173","Pitrm1-74273117"
"E130016E03Rik-1488","Fam114a2-79583813"
"Kpnb1-77340472","Tm2d3-83167"
"Gpr83-72338696","Npy1r-72103807"
"C230081A13Rik-73931624","Postn-77371799"
"Nsun7-77332090","Postn-77371799"
"Kpnb1-77340472","Tmeff1-77395095"
"Gabbr2-71247614","Rtn3-83161"
"Ctsb-67779877","Magix-74581446"
"BC057022-72077480","Vwa5b2-73636029"
"Dpp4-79568049","Fmnl1-75041433"
"Plcd3-77414915","Tmem159-76135828"
"Bpgm-77414641","Kcng1-77340480"
"Hnrnph2-112649906","Med8-112196048"
"Erf-2195","Homer1-1748"
"Grsf1-73994670","Pak1-73521001"
"Ankrd24-80343396","Ptger4-112203056"
"Prrg2-276063","Ptger4-112203056"
"Cdk14-71670684","Grin3a-73907499"
"Chrm5-75826557","Lgi3-73520996"
"Camk1d-73992927","Stxbp2-75774667"
"Acvr1c-71250307","Tm2d3-77414123"
"Kcna1-73994714","Magel2-79591571"
"Grk5-77371851","Mmgt1-77414585"
"Col25a1-71924301","Nol4-76115737"
"BC005537-321201","Zscan22-247974"
"2010111I01Rik-71717630","Slc20a2-70231308"
"Cdh9-72472764","Fryl-73512207"
"Dbndd2-45668","Epn3-74357584"
"Bmp3-72472749","Vti1a-74641238"
"Cadm2-73635999","Crls1-1148"
"Gja1-79556642","Gpr137-75651149"
"Grik3-75749418","Tmc6-77887880"
"Rpl23-74819237","Rrad-75080239"
"Gng12-73512194","Nog-75084476"
"Ndufa10-74658173","Slc43a2-74425544"
"9830001H06Rik-77340458","Syt4-2651"
"Cbs-1335","Mpzl1-77332711"
"Apc-74881517","Tspyl4-67936212"
"Ccdc88c-74363346","Itga5-74882636"
"Lix1-643","Zmiz1-74988259"
"Gabbr2-71247614","Lass4-176962"
"Kcnh8-70562113","Otc-74581369"
"Sccpdh-73635772","Tbck-79567760"
"Gpr137-75651149","P2ry14-76135748"
"Filip1l-74363347","Pttg1ip-1956"
"Sox14-73636036","St8sia6-73929596"
"E130012A19Rik-74363349","St8sia3-73929595"
"Il13ra1-74819256","Otc-74581369"
"Dyrk1b-71717583","Neurod6-698"
"B3galt5-77280578","Ttpal-74641323"
"Acvr1c-71250307","Tspo-2071"
"Ddx26b-75988610","Gabra5-72077453"
"Slc12a2-74882926","Zfp358-2743"
"Cd47-357100","Sqrdl-74047907"
"Kcnj14-67853369","Tmem159-76135828"
"Cdkn1b-112204566","Npnt-71670677"
"Inhbb-73636087","Slc43a2-74425544"
"Cdkn1b-112204566","Sox10-79556652"
"Ankrd10-2027","Cep78-322963"
"9030425E11Rik-71924353","Col5a1-75147768"
"AW046396-72340236","Ptp4a1-75079765"
"Epha1-74640882","Pole4-75651230"
"Med8-112196048","Sox11-79912528"
"Ids-73994671","Nfkbie-2425"
"Palmd-74581442","Syap1-1858"
"Ankrd10-2027","Tcerg1-1872"
"Dok1-75042248","Zfand3-293694"
"Acvr1c-71250307","Kcnj2-79490118"
"Ankrd34c-72472747","Chst1-71836872"
"Itga5-74882636","Pde11a-75081007"
"Emp1-77280421","Srsf9-75043152"
"Arxes1-45841","Shroom1-1315"
"Kctd16-73636009","Thsd7a-71924155"
"Cdkn1b-112204566","Mtap1a-76115734"
"Ndufv3-12","Ptger4-112203056"
"Il13ra1-74819256","Mx2-1778"
"Dok1-75042248","Efha1-1946"
"Itpr3-74047776","Tspo-2071"
"Cstf2-2131","Ndrg2-79568051"
"Fbxo2-2210","Magel2-79591571"
"Gpr83-72338696","Htr2b-79556708"
