gene1,gene2
"Pogk-71064277","Synpo2-75144656"
"Grin2b-74988710","Mafb-73771240"
"Lef1-77866900","Optn-2452"
"Panx2-74581443","Pitpnc1-75144644"
"Chst11-73931625","Phactr4-71924214"
"Clic6-1984","Hpcal4-73520985"
"Nkain4-112648182","Slc11a2-2571"
"LOC436099-73512350","Serpinb6a-74425564"
"Cdk5r1-247","Sbk1-71836807"
"Igsf5-592","Nova1-73931640"
"Grk5-77371851","Mapk14-2399"
"Dach1-74047769","Kcnj12-74882646"
"Ly6g6e-77280582","Ptp4a1-75079765"
"Kiss1r-80343334","Ninj1-71670490"
"Fjx1-1203","Il17ra-73520990"
"Pfkl-795","Syt13-1020"
"Med8-112196048","Nmb-71836874"
"Ntf5-1393","Spock1-72340122"
"Epha4-2187","Kiss1r-80343334"
"Rap2b-75934918","Sccpdh-73635772"
"Serpina3k-72081514","Vamp1-75651233"
"Ogfod1-74047922","Rtl1-74988325"
"Atp11a-75043137","P2rx3-75888751"
"Dtnbp1-79588292","Fstl1-71016596"
"Actr1a-321206","Otx2-112194935"
"Mapt-79556696","Sbno1-930"
"9830166N24Rik*-75043150","Rcn1-79591573"
"Boc-74819594","Fam102b-73520819"
"Myc-112194721","Pgf-77869838"
"Ina-71836833","Kctd16-73636009"
"Ptgds-851","Rap2b-75934918"
"Klf7-112202624","Rfx1-895"
"Chst14-74657927","Galr2-80517343"
"Il17rd-74958537","Slc38a1-75988508"
"Hspb6-74882616","Mme-77371755"
"Adcy2-73","Hcrtr1-77868713"
"Creb3l1-112197858","Ly6g6e-77280582"
"AW046396-72340236","Pde1a-782"
"Fam131b-72128774","Otof-73788043"
"Casc1-75038484","Lrrc3-112649047"
"Grin3a-73907499","Rbbp6-170"
"Hhip-71358556","Il11ra1-2315"
"Ctsz-71015377","Pdgfb-71587782"
"Mapt-79556696","Traip-77887842"
"Adamts19-73635973","Grb7-112204995"
"Ly6g6e-77280582","Nudt21-2115"
"P2rx2-75551473","Serpina3k-72081514"
"Tgfb2-70927304","Wls-72077452"
"AW046396-72340236","Grm3-539"
"Ctsb-67779877","Gabpb1-121098"
"Ptcd1-74882764","Slc6a1-476"
"Iyd-71015205","Wfs1-74881161"
"Itga11-74882626","Phactr4-71924214"
"5730469M10Rik-70436739","Cdkn1b-112204566"
"Ola1-293038","Otof-73788043"
"Elmo1-70743907","Mlx-227539"
"Abcd2-70616004","Hspbp1-75774674"
"Ptcd1-74882764","Sall3-74363352"
"AI852640-74958645","Large-71670483"
"Chrm4-79591641","Ryr1-71247657"
"Fxyd5-74819694","Lipm-74272035"
"Chrng-75551466","Ubap1-74957898"
"Egr4-74800827","Npy1r-72103807"
"Hiatl1-77414177","LOC214238-74988751"
"Mlxipl-1932","Rad51-293471"
"Kcnh8-70562113","Rap2b-75934918"
"Otof-73788043","Ramp1-1912"
"Ccdc88c-74363346","Myb-1512"
"Epha1-74640882","Fam189a2-73512353"
"Adcy2-73","Casc1-75038484"
"Oxt-112648396","Pcdhac1-73512189"
"Ifit2-74988457","Pmp22-825"
"C1qa-77371775","Sfrp2-1830"
"Dvl2-112649476","Prph-70232000"
"Bcl7b-1601","Gpr161-70562045"
"Casc1-75038484","Col18a1-287"
"Accn4-71924089","Itga3-598"
"Dpy19l3-71836886","Mafb-73771240"
"B3gat1-73818755","Oit1-227164"
"Anxa6-77332100","Pcbd1-1802"
"Eef1b2-75934526","Slc34a1-1842"
"Ndufb8-74743256","Nxf7-75988557"
"Lztr1-74047877","Olfm2-71717155"
"Ankrd34c-72472747","Slc4a10-1922"
"Map2k5-323585","P2rx3-75888751"
"Lamc1-77868319","Svil-77332748"
"Inpp4b-72080054","Mdfi-112648831"
"Necab1-72472791","Pou4f1-74641304"
"Ptgds-851","Sbno1-930"
"Grin2b-74988710","Kcnq5-72128745"
"Gpr89-67881554","Ubap1-74957898"
"Axin1-2053","Pacsin1-74047926"
"Manea-74882656","Map2k5-323585"
"Pde5a-73931641","Plekhb1-71836842"
"Rap2b-75934918","St8sia3-73929595"
"Afap1-74425569","Tob2-77340500"
"Fbxw2-355882","Gpr116-73907496"
"Bid-71836838","Ptcd1-74882764"
"Fbln7-73929875","Optn-2452"
"Ptrf-73521818","Syne2-74640880"
"Cacna1e-74988669","Flot1-67752111"
"Phospho1-71670685","Ptgds-851"
"Egr4-74800827","Slc2a6-71670696"
"Acat2-77869798","Grb7-112204995"
"P2rx7-75551477","Ptgds-851"
"Mgst3-71015350","Nefh-74512048"
"Fbxw2-355882","Ifit2-74988457"
"Igsf5-592","Madcam1-2389"
"9030425E11Rik-71924353","Ptgds-851"
"B2m-71924291","Slc26a8-2597"
"Cbfb-1168","Mapk14-2399"
"LOC545854-73732153","Pcsk1-72008494"
"Fstl1-71016596","Rasgef1b-71358553"
"Gpr161-70562045","Pknox2-76135815"
"Lin7a-73520997","Spock1-72340122"
"Parva-75077213","Pfkl-795"
"Large-71670483","Rassf3-71836799"
"Fgfr3-448","Tnfrsf1a-2689"
"Fam46a-75042237","Gmfb-1726"
"Uap1-70743895","Whrn-77371813"
"C1ra-70813896","Lgals1-70634417"
"Igsf21-74357578","Nr5a1-734"
"Myb-1512","Rap2b-75934918"
"Epha4-2187","Stc2-80343330"
"Eif2ak3-2181","Gpr116-73907496"
"Mc4r-79556630","Prph-70232000"
"Hspb6-74882616","Rgs8-71020445"
"Lgi3-73520996","Nxf7-75988557"
"Csrp3-77332671","Egr4-74800827"
"Fam120a-75080620","Nprl2-2701"
"Arhgap26-75080997","Ogfr-67809268"
"D830029A09Rik-72472778","Ostn-74581440"
"Gm12429-77340488","Pou4f1-74641304"
"B3gnt5-73992711","Dad1-74819345"
"Eif2d-323588","Pomc-2493"
"Nab1-70743878","Pfkp-79490112"
"Map3k15-73788441","Vamp1-75651233"
"Apln-67850953","Lrrc55-73931406"
"Dpy19l3-71836886","Etfa-74581380"
"AW046396-72340236","Madcam1-2389"
"Bid-71836838","Gdnf-112647321"
"Clk2-356286","Mapt-79556696"
"Efha1-1946","Hcrtr1-77868713"
"2310042E22Rik-74357582","Sfrp2-1830"
"Mdfi-112648831","Rcsd1-75934525"
"Dtnbp1-75651202","Rap2b-75934918"
"Nxf7-75988557","Rcsd1-75934525"
"A030009H04Rik-74750014","Tmsb10-73521810"
"Pcdh7-73521003","Slc41a3-73512484"
"Tcerg1l-75041511","Zfp189-79490078"
"6430709H04Rik-74750012","Vamp1-75651233"
"Greb1-71924412","Kiss1r-80343334"
"Grm3-539","Slc35f1-75084145"
"Ptn-77866882","Srsf9-75043152"
"Chst11-73931625","Susd4-75774678"
"Jup-74425547","Mafb-73771240"
"Fbxw7-72128750","Gpx2-74819652"
"Syap1-1858","Tcf19-2659"
"Hs3st2-74988765","Stc2-80343330"
"Dsel-71249745","Syap1-1858"
"Ccdc91-74818623","Osbpl6-70744325"
"Msrb2-76135795","Rap2b-75934918"
"Syt17-73616035","Tmem41a-70743869"
"Grb7-112204995","Pgbd5-73931642"
"Chml-74047442","Gnat1-2265"
"Mif-2407","Taok1-74819235"
"Actr1a-321206","Cblb-74988451"
"Oit1-227164","Rfxank-67881545"
"Fhl2-70743903","Hspb6-74882616"
"Cd6-112205643","Pgf-77869838"
"Atpaf1-77280419","Cd1d1-219"
"Gng13-73615561","Npepps-844"
"Nkain4-112648182","Srsf9-75043152"
"Igsf5-79488939","Necab1-72472791"
"Pdgfb-71587782","Slc35a3-2609"
"AI848100-71250314","Il11ra1-2315"
"Fgfr3-448","Setd5-37"
"Satb1-2545","Zswim6-75146003"
"LOC380720-73931422","Sap30l-73907495"
"Slc16a6-2581","Tat-2657"
"Gpr161-70562045","Kcnj12-74882646"
"Cacng7-74750054","Sema4g-71587856"
"Hebp1-74988456","Sult1a1-75774114"
"Ankrd34b-72128747","Coro6-77280432"
"Ephb3-1492","Slc31a2-75773700"
"Igsf5-79488939","P2ry14-76135748"
"Nkx2-1-74988460","Prdx1-836"
"Neurl1a-73769327","Plk5-74988743"
"Nxf7-75988557","Slc6a7-71016653"
"Lrrc3-112649047","Ly6g6e-77280582"
"Kcnn2-77371815","Sox2ot-74658020"
"Cacng7-74750054","Tcerg1l-75041511"
"Igsf5-592","Nr5a1-734"
"Caml-79568047","Epha4-2187"
"Arhgap26-75080997","Tmem131-74882216"
"Gabrp-75888749","Hiatl1-77414177"
"Ddr1-72472787","Per2-793"
"LOC381076-72338724","Slc31a2-75773700"
"Ogfr-67809268","TC1541413-74641209"
"Nin-76115736","Pax3-2464"
"Col25a1-71924301","Map2k5-323585"
"Gpr83-72338696","Slc6a1-476"
"Pdgfb-71587782","Tgfb2-77869842"
"Ninj1-71670490","Slc35a3-2609"
"Actr1a-321206","Ntf5-1393"
"Il17rc-2319","Sacm1l-74882832"
"Fbxw7-72128750","Stc2-80343330"
"Sorbs1-74425572","Tnnt3-61411"
"Fam131b-72128774","Lypd6b-73635774"
"Fam131b-72128774","Pitx1-199398"
"Sgcd-71717142","Trim37-74749996"
"Btd-2069","Ola1-293038"
"Psme2-74800893","Vat1l-75650860"
"Fbxo44-77340498","Grik1-79589522"
"Rpl11-276067","Trim16-73931416"
"Pak6-75084501","Shh-1418"
"Rassf6-75041561","Tns3-75080694"
"Hs3st2-74988765","Ier2-71836849"
"Il13ra1-74819256","Optn-2452"
"1200016E24Rik-1591","Pot1b-73925715"
"Clic5-77874610","Lamc1-77868319"
"Arsa-75749415","Igsf5-592"
"Cdk14-71670684","Slc4a10-1922"
"Golga7b-76097699","Kcne3-77371863"
"Adamts19-73635973","Adssl1-72104185"
"Rps4y2-75934917","Tbr1-79591351"
"Itpk1-71923998","Lamc1-77868319"
"Ctnnd1-74641320","Plk2-74743272"
"Gjb6-2261","Kcnh3-74641310"
"Ehbp1l1-73817932","H2-T23-75749388"
"Pcbd1-1802","Taok1-74819235"
"Dnajb1-71836748","Gucy1a3-77866848"
"Ndrg2-79568051","Nr2f2-112646890"
"Gpr146-77371845","Tbc1d1-71670698"
"Hspb1-74363357","Syne2-74640880"
"Mafb-73771240","Pgbd5-73931642"
"Palmd-74581442","Prdx1-836"
"Klhl4-76115731","Map3k15-73788441"
"Cebpa-80343361","Susd4-75774678"
"Phospho1-71670685","Sbk1-71836807"
"LOC277860-74581425","Syt13-1020"
"LOC381355-71924491","Nprl2-2701"
"Hgf-558","Nell1-74357567"
"1810031K17Rik-227165","Wnt1-112644522"
"Gabrp-75888749","Nr1d2-1245"
"Kcnj5-72119660","Slc12a2-74882926"
"Cbfb-1168","Sox11-79912528"
"Large-71670483","Robo2-75080998"
"Hapln4-71717078","Nop10-75042268"
"Lpl-649","Ptrf-73521818"
"Gsta4-77278951","Nkain4-112648182"
"Egln1-77340476","Tnfrsf11a-199393"
"Gls-500","Slc11a2-2571"
"Madcam1-2389","P2rx2-75551473"
"Atp6v1c2-74881265","Dchs1-72472786"
"Spock1-72340122","Stoml2-74581379"
"Atp11a-75043137","Galr2-80517343"
"Gpr101-79591639","Nfix-77413698"
"Akr1b3-70813922","Robo2-75080998"
"Nav1-77280430","Slc22a23-72128754"
"AI593442-71250312","Calml3-79490064"
"Ddt-75081209","Slc9a6-76115744"
"Fndc5-73635989","Zfp385b-72128752"
"Gpr156-74641322","Odz3-79908833"
"Alg14-75081004","Vamp1-75651233"
"Fam84b-75081395","Serpina3k-72081514"
"AI593442-71250312","Vegfb-75079746"
"Fgfr3-448","Khdrbs3-73769321"
"LOC434300-75988611","Mafb-73771240"
"Palmd-74581442","Slit2-980"
"Lyst-73994715","Zfp423-1607"
"Dpy19l3-71836886","Jup-74425547"
"Scg2-934","Slc4a10-1922"
"Chrm4-79591641","Lypd1-72008305"
"Ddit4l-71836878","Ptgds-851"
"Dnahc9-72472774","Lamc1-77868319"
"Nr1d2-1245","Ptp4a1-75079765"
"Dok4-1486","Kiss1r-80343334"
"Ebpl-112650122","Slc8a2-74581450"
"Dkkl1-70634395","Rtl1-74988325"
"Fbxw2-355882","Fbxw7-72128750"
"AW046396-72340236","Serpina3k-72081514"
"Hs3st2-74988765","Nr1d2-1245"
"P2rx2-75551473","Slc31a2-75773700"
"Gabpb1-121098","Rpl8-74749928"
"Gm5607-72109337","Pitx1-199398"
"Gm4887-73931418","Rai14-73521806"
"Cxcl12-79907936","Kcnn2-77371815"
"Gm12429-77340488","Ifit2-74988457"
"Palmd-74581442","Sash1-71924225"
"Baalc-73520964","Pgbd5-73931642"
"Ckm-76115727","Rora-77371865"
"Rasgrp1-76115742","Spock1-72340122"
"Prss39-74749944","Rap2b-75934918"
"Mdfi-112648831","Nxf7-75988557"
"Lrrn1-72129293","Plcd3-77414915"
"Ankrd24-80343396","Pde10a-71924204"
"Adamts19-73635973","Mapt-79556696"
"6430709H04Rik-74750012","Col18a1-287"
"Grm5-73512423","Slc9a6-76115744"
"Abcb6-75749413","Slc36a1-75041491"
"Csrp2bp-276275","Htr2b-79556708"
"Pgbd5-73931642","Rgs14-2529"
"Nr4a1-1792","Synpr-1862"
"Adra2b-74724532","Nova1-73931640"
"Atp11a-75043137","Ptgds-79567709"
"Hpcal1-74581395","Rln3-73929581"
"Dtnbp1-79588292","Gucy1a3-77866848"
"Cbfb-1168","Ptgds-79567709"
"Inpp1-67870434","Tnnt3-61411"
"Atp11a-75043137","Ephb1-72077478"
"Pcgf6-70634297","Sgpp2-70301275"
"Casc1-75038484","Serpina3c-74511905"
"Tmem206-75774106","Tmem64-77414589"
"Fgfr3-448","Nkx2-1-74988460"
"Il17rc-2319","Mxra7-77332080"
"Ephx2-70813923","Plxdc2-74425563"
"Dok4-1486","Igsf5-79488939"
"Lrrc3-112649047","Ptn-77866882"
"Cyhr1-77414565","Plg-2485"
"Gpr55-79591399","Zbtb20-1143"
"C130018E23Rik*-75144623","Fkbp10-2220"
"P2rx2-75551473","Stc2-80343330"
"Cblb-74988451","Fdps-76085745"
"Pou4f1-74641304","Shb-71670695"
"Cpne8-73520974","Kcnn2-77371815"
"LOC381076-72338724","Tcf19-2659"
"Ggt7-75145998","Spsb4-75773701"
"Adra2b-74724532","Igsf5-592"
"Pou6f2-71249067","Tspan11-70436731"
"1810031K17Rik-227165","6430709H04Rik-74750012"
"Tat-2657","Thbs3-74657923"
"Adcy4-73512495","Oit1-227164"
"Rapgef6-75041528","Slc18a2-79591703"
"Serpina3k-72081514","Slc16a6-2581"
"Hs6st3-73520986","Lzic-276064"
"Scara3-75042270","Stc2-80343330"
"Ephx2-70813923","Vwc2-77332096"
"Ier2-71836849","Stc2-80343330"
"Cbfa2t3-75038485","Gpd2-70615598"
"Mlx-227539","Veph1-74988352"
"Axin1-2053","P2rx2-75551473"
"Lpl-649","Tshz1-72129289"
"Cd33-75043153","Vav3-76085746"
"Ly6g6e-77280582","Pitx2-79556607"
"Eps8l2-74658244","Tspan32-72129242"
"Gdnf-112647321","Pitx1-199398"
"Gabra5-72077453","Rps4y2-75934917"
"3632451O06Rik-70928306","Ric8b-70301277"
"Nceh1-74881744","Scrg1-71924331"
"Il17rc-2319","Pcdhac1-73512189"
"Fbxw7-72128750","Gpr116-73907496"
"Fxyd5-74819694","Serpina3k-72081514"
"Ar-2039","Cacng7-74750054"
"Aqp4-79556722","Cpne3-74988745"
"Afap1-74425569","Slc35a3-2609"
"Nxf7-75988557","Ptgs2-71016664"
"Cbfb-1168","Smarca2-1972"
"Gmfb-1726","Ppp1r1a-75773706"
"1810031K17Rik-227165","Ifit2-74988457"
"Gabpb1-121098","Utp23-71924008"
"Mrpl39-673","Pomc-2493"
"Pcdhb2-74743271","Tnks-72472775"
"Ogfr-67809268","Tmem246-75774671"
"Ccr1-73718058","Dynlt3-74425518"
"Inpp5a-73994713","Pcp2-77413702"
"Cidea-73992929","Fam40b-72283809"
"Greb1-71924412","Pde1a-782"
"Hnrnph2-112649906","Il17rd-74958537"
"Gabra5-72077453","Itpk1-71923998"
"Mylip-77278965","Slc35a3-2609"
"P2rx2-75551473","Setd5-37"
"Gpd2-70615598","Ubap1-74957898"
"Asb4-71358591","Rasgrp1-76115742"
"Mapk14-2399","Sema4g-71587856"
"Anxa1-70813897","Rara-1528"
"Cxcl14-74272041","Tbr1-79591351"
"Nsdhl-72007933","Ptprd-855"
"Kcnq5-72128745","Lamc1-77868319"
"Cebpa-80343361","Sun1-74425548"
"B4galt5-73635976","Ehbp1l1-73817932"
"Nceh1-74881744","Ogfr-67809268"
"Serpina3k-72081514","Syap1-1858"
"Gpnmb-74581367","Rab3b-70436738"
"Pmp22-825","Sash1-71924225"
"Ero1lb-72340145","Gmps-1361"
"Gm973-74988753","Phldb2-74512017"
"5730469M10Rik-70436739","Slc5a3-976"
"Sbk1-71836807","Traip-77887842"
"Grin3b-77869800","Phactr4-71924214"
"Creb3l1-112197858","Madcam1-2389"
"Coro6-77280432","Eif1ax-74988539"
"Cks2-74512038","Tex261-74047919"
"Actr1a-321206","Ina-71836833"
"Myb-1512","Pgbd5-73931642"
"Arl2-74819344","Csdc2-77887884"
"Afap1-74425569","Eef1a1-73817934"
"Adamts18-75651128","Igsf21-74357578"
"Gm1399-71924184","Lgi2-71670485"
"Cyp4v3-74882196","Pou4f1-74641304"
"Arid5a-75042267","Gm5607-72109337"
"Bcl7b-1601","Ccdc109a-72472776"
"Eif1ax-74988539","Mfsd6-75651167"
"Rorb-2539","Xk-71670735"
"Grid1-74724739","Kcnn2-77371815"
"Cldn1-70612723","Hspb1-74363357"
"Kiss1r-80343334","Nova1-73931640"
"3110047P20Rik-73771233","Hspa1l-75041442"
"Kcnj14-67853369","Lrrc55-73931406"
"Eps8l2-74658244","Tbr1-79591351"
"Cd109-73931384","Ube3c-71670707"
"Sh3d19-74425516","Timp3-73769324"
"Pcp2-79490073","Vldlr-121089"
"Tdrd3-73817944","Uap1-70743895"
"Acat2-77869798","Gldc-77887886"
"Npr1-71670678","Nr4a1-1792"
"C030034I22Rik-72472751","Clta-74819690"
"Gm12429-77340488","Khdrbs3-73769321"
"Nmb-71836874","Ube3c-71670707"
"Afap1-74425569","Pip5k1b-74425520"
"Folr2-1717","Htr5b-71247644"
"Gabrp-75888749","Slc31a2-75773700"
"Cmtm3-2099","Scara3-75042270"
"Nab1-70743878","Rgs8-71020445"
"Lrrc55-73931406","Wnt1-112644522"
"Asb4-71358591","Pomc-2493"
"Lrrc3-112649047","Nova1-73931640"
"Mybpc1-71920513","Scara3-75042270"
"Chrm1-73907497","Elmo1-70743907"
"B3gnt2-75988600","Ptgds-851"
"Gpr35-112649690","LOC434300-75988611"
"Jak1-74581365","Sln-74425522"
"Gpr18-71015809","Map2k5-323585"
"Gabpb1-121098","Slc26a8-2597"
"Fgfr3-448","Mtpn-2411"
"Cebpa-80343361","Doc2g-74881341"
"Tdg-71020392","Thpo-2671"
"Ngef-72129292","Plg-2485"
"Otc-74581369","Rasl11a-75988636"
"Gdpd2-74047789","Srprb-1536"
"Fgd5-74357548","Tdg-71020392"
"Clic1-67809267","Ogfr-67809268"
"Gnai1-72472806","Vti1a-74641238"
"Cdk5r1-247","Pomp-75774685"
"6430709H04Rik-74750012","Ifnar1-588"
"Rara-1528","Spsb4-75773701"
"Isl1-596","Plk5-74988743"
"Acaa2-71924375","Lepr-73930822"
"Hs6st3-73520986","Six3os1-75041431"
"Cacng7-74750054","Il17rd-74958537"
"Avil-72340234","Dusp5-73931633"
"Thra-79912542","Tnks-72472775"
"Itgav-74658082","Scg2-934"
"Nol4-76115737","Pcsk1-72008494"
"Lrrc3-112649047","Slc35f1-75084145"
"Bok-71064032","Serpina3c-74511905"
"Atp6v1d-74047915","Gucy1a3-77866848"
"Asb4-71358591","Ntf5-1393"
"Dchs1-72472786","Rarres1-75084131"
"Arsa-75749415","Nudt21-2115"
"Arntl-79556656","Pcp2-77413702"
"Cyb561-71020402","Ostn-74581440"
"Nkain4-112648182","Tmem109-74988461"
"Atp11a-75043137","Ube2t-276069"
"Casc1-75038484","Pde1a-782"
"Axin1-2053","Hcrtr1-77868713"
"Abhd11-1577","Tat-2657"
"Adamts18-75651128","Ier2-71836849"
"Arid5a-75042267","Ptcd1-74882764"
"Nudt21-2115","Thpo-2671"
"Ctnnbip1-70805935","Tceb3-75043141"
"Igsf21-74357578","Tspan6-74047839"
"Arsa-75749415","Igsf21-74357578"
"Nin-76115736","Slc11a2-2571"
"2610018G03Rik-74047829","Slc41a3-73512484"
"Gng11-1732","Rassf3-71836799"
"Cacna1e-74988669","Npy1r-72103807"
"1810041L15Rik-72340125","Nav1-77280430"
"Gm2a-74988549","Loxl1-70805934"
"Dhrs3-112650553","Rtn3-83161"
"Etv1-73512203","Zfp189-79490078"
"Nat8l-74958656","Pgrmc2-74882697"
"Actr1a-321206","Ndrg2-79568051"
"Gpr101-79591639","Kalrn-73930821"
"Dsel-71249745","Ephb3-1492"
"9430020K01Rik-75988537","Rpl11-276067"
"Cd109-73931384","Pla2g16-112650769"
"Btd-2069","Cyhr1-77414565"
"Cacng7-74750054","Mapk14-2399"
"Jup-74425547","Ltk-75988666"
"Akr1b3-70813922","Tom1l2-74749970"
"Actr1a-321206","Ar-2039"
"Gls-500","Sssca1-2633"
"Kank4-76085741","Traip-77887842"
"4930451C15Rik-74750011","Egr4-74800827"
"Slit1-73788105","Zfp790-356855"
"Actr1a-321206","Pttg1-293036"
"6430709H04Rik-74750012","Hiatl1-77414177"
"Acat2-77869798","Pde5a-73931641"
"Mfap1a-74988551","Selk-74800903"
"1110037F02Rik-74988462","Asb4-71358591"
"Otof-73788043","Sema3c-939"
"Csrp3-77332671","Ednrb-74750017"
"Bag2-70634296","Ube2h-74583203"
"AW046396-72340236","Slc16a6-2581"
"Cblb-74988451","Ina-71836833"
"Adcy2-73","Pou4f1-74641304"
"Chrnb3-70436747","LOC432928-73931424"
"Anxa6-77332100","Ppp2r2b-1655"
"Lamc1-77868319","P2rx7-75551477"
"Dkkl1-70634395","Tnfaip3-75084101"
"Adap1-74658055","Pfdn4-74882686"
"Chd7-71836884","H2-T23-75749388"
"6820408C15Rik-74363339","Bace2-143"
"Neurl1a-73769327","Pitx1-199398"
"Efha1-1946","Trps1-75043140"
"Panx2-74581443","Sccpdh-73635772"
"1810031K17Rik-227165","Dsel-71249745"
"Klhl4-76115731","Pax3-2464"
"Gm4887-73931418","Tex261-74047919"
"Lims2-75145999","Rasl11a-75988636"
"Ccdc88c-74363346","Rgs14-2529"
"Arsa-75749415","Grm3-539"
"Blnk-74819692","Lyst-73994715"
"Efha1-1946","Nkain4-112648182"
"Gpr116-73907496","LOC381076-72338724"
"Ngef-72129292","Taldo1-74988562"
"Ptn-77866882","Wnt1-112644522"
"Acat2-77869798","LOC433740-77340490"
"Clk2-356286","Col5a1-75147768"
"Gabpb1-121098","Rps4y2-75934917"
"Adora2a-72109410","Hspb1-74363357"
"Gmps-1361","Kcne3-77371863"
"Ggt7-75145998","Slc7a6-293662"
"Sdc2-72080155","Tgfb2-77869842"
"Lpl-649","Nt5dc2-73817984"
"Ciao1-2051","Pth1r-112202195"
"Gjc1-77887876","Mybpc1-71920513"
"Nxph4-73521000","Pappa-74581444"
"Aff4-2363","Kcnc4-1756"
"Elmo1-70743907","Hs6st2-72129255"
"Car7-74511736","Kcnh3-74641310"
"Slc4a10-1922","Sypl-75233089"
"Eif2ak3-2181","Ryr1-71247657"
"Sh2b3-80517009","Ube2e3-75651166"
"Aldh1a2-2025","P2rx1-75890835"
"Cab39l-77371789","Hpcal4-73520985"
"Creb3l1-112197858","Dsel-71249745"
"Cpt1c-2117","Tceb3-75043141"
"Dbnl-74819497","Il11ra1-2315"
"Sema3c-939","Serpinb6a-74425564"
"Cd109-73931384","Thsd7a-71924155"
"Sap30l-73907495","Sult1a1-75774114"
"Pip5k1b-74425520","Sdc2-72080155"
"Mylk3-73992942","Rara-1528"
"Chst11-73931625","Taldo1-74988562"
"Creg1-73931627","Vwc2-77332096"
"Atp6v1d-74047915","Fstl1-71016596"
"Itpk1-71923998","Sbno1-930"
"Rtn3-83161","Slc18a2-79591703"
"Fbxw2-355882","Pacsin1-74047926"
"Manea-74882656","Scd1-71836746"
"Car12-72081406","N4bp2-74363354"
"Itga7-73520991","Nicn1-75773512"
"Magix-74581446","Sbk1-71836807"
"Frmpd4-73931421","Rgs5-74357571"
"Car12-72081406","Hspb8-77866850"
"Fbxw2-355882","Pitx2-79556607"
"6430709H04Rik-74750012","Stra6-75041492"
"Arl10-74658019","Bcl2l11-74658243"
"Fstl1-71016596","Tiam1-72283789"
"B3gnt2-75988600","Myb-1512"
"Clk2-356286","Cyc1-357103"
"Dyrk1a-79907941","Mapk14-2399"
"B3gnt2-75988600","Tbr1-79591351"
"Rasl11a-75988636","Tbr1-79591351"
"D830029A09Rik-72472778","Ephx2-70813923"
"Cdk14-71670684","Scg2-934"
