gene1,gene2
"Rnf115-70743900","Ybx1-743"
"Aktip-1355","Dkk1-2149"
"Ephb6-2191","Hes3-2287"
"Pomc-2493","Thap1-44"
"Fgf13-427","Scarb1-2551"
"Szt2-1446","Tcf19-2659"
"B4galt6-2055","Pcp4-772"
"Slc39a3-2619","Tat-2657"
"Fgf12-424","Il11ra1-2315"
"Arnt2-71358590","Slc2a3-1840"
"Gnaz-1730","Nxph3-356852"
"Gnrh1-75080152","Rtn2-909"
"Ldhd-74425554","Mdfi-112648831"
"Gnaz-1730","Stc1-2639"
"Kitl-616","Sox14-73636036"
"Pparg-2495","Rxrg-917"
"Cnr1-283","Raf1-1816"
"Gm10413-73929885","Tyr-2703"
"Bzw1-324215","Trps1-75043140"
"Ano2-71587834","Lmo4-2385"
"Grp-1363","Syt4-2651"
"Ppp1r1a-75773706","Rarg-130913"
"5330421K23Rik*-75043138","Tmc6-77887880"
"Map3k7-2393","Pfn2-1261"
"Cd47-357100","Dlx5-1450"
"Ergic1-1952","Syt12-1291"
"Magi1-73519705","Omg-2450"
"Glra1-72108824","Pde11a-75081007"
"Rfx1-895","Ttll6-74363338"
"Sec14l1-74988453","Thbs4-77874596"
"Ccnd2-205","Tcf25-293034"
"Prpsap2-293663","Serpinb8-293668"
"Usp48-149","Zmiz1-74988259"
"Bcl6-75651139","Hcrtr2-80517329"
"Syt1-1014","Tmeff1-1299"
"Lrsam1-74583161","Rgs19-112203487"
"Raf1-1816","Syt4-2651"
"Ghitm-1207","Ttll6-74363338"
"Prkch-73520406","Wnt7b-1113"
"Cd47-357100","Cdk5-244"
"1500002O20Rik-1954","Nfib-1555"
"F13a1-74882565","Tnip2-74425540"
"Hmx3-74641309","Thpo-2671"
"Vezt-74819329","Wnt7b-1113"
"Ier2-71836849","Wnt7b-1113"
"Ptprm-864","Thbs4-77874596"
"Cd33-75043153","Ntf3-2440"
"Chrnb2-2097","Vsx2-1687"
"Apba2-2031","Supt5h-2647"
"Cyp26b1-79568022","Gphn-1211"
"Prpsap2-293663","Rarg-130913"
"Pmch-55","Sema3c-939"
"Dkk4-112647536","Dusp1-324212"
"Gls-500","Svil-77332748"
"Tnfrsf1a-2689","Xbp1-1119"
"Map3k7-2393","Thbs4-77874596"
"Anp32a-94","Galns-70612726"
"Sox14-73636036","Tnfrsf1a-2689"
"Capsl-75079776","Dbi-71836880"
"ND3-675","Rora-2537"
"Rgs4-1569","Tcerg1-1872"
"Cnr1-283","Ifngr2-1460"
"Aqp9-2037","Pcdhga12-770"
"Rnf115-70743900","Syt3-1026"
"9930013L23Rik-72128775","Plg-2485"
"St3gal3-2567","Tmem90b-73931426"
"Ccnl2-211","Sar1a-321204"
"Agtr1b-74724627","Dtnbp1-75651202"
"Anxa6-77332100","Cd33-75043153"
"Plcz1-74988296","Tcerg1-1872"
"Anln-33","Nr1h3-112205214"
"Matn4-77371795","Nr5a1-734"
"Actr2-67","Sec14l1-74988453"
"Hes6-1504","Serpinb1b-544327"
"Anxa6-77332100","Phyhip-544328"
"Eif5a-2183","Sod1-994"
"9530068E07Rik-74988509","Pip4k2c-799"
"Clk2-356286","Prune2-57"
"Etv6-1353","Nr2f1-720"
"Kcnh3-74641310","Spata13-73997152"
"Atxn1-932","Cdkn1a-2085"
"Guk1-2279","Thpo-2671"
"Plp1-79556704","Ptprm-864"
"Rasal2-71670719","Snd1-77869128"
"Foxi1-2232","Ltb-74363350"
"Pitx1-199398","Slc12a8-1836"
"Gpr171-1713","Med24-2675"
"Dnajb12-2153","Igfbpl1-1974"
"Ciao1-2051","LOC545352-74988758"
"Hes1-556","Rasgrp1-76115742"
"Irx2-1752","Snd1-77869128"
"Cdkn2c-1683","Zbtb20-1143"
"Slc26a8-2597","Thbs4-77874596"
"Nxph3-356852","Tyr-2703"
"Axin2-74819487","Ptprt-866"
"C330005M16Rik-74272930","Foxg1-2230"
"Anxa6-77332100","Pde1a-782"
"Lrrtm3-73931637","Sfrp1-2563"
"Fez2-74272477","Il17rc-2319"
"Aqp9-2037","Gls-500"
"Ctps-1185","Phyhip-544328"
"Gpr126-73520982","Nes-1387"
"Pitx1-199398","Trim25-1545"
"Slc16a4-2579","Slc35b4-75774107"
"Mtf1-2409","Nr2f1-720"
"Cck-200","Enox2-70928339"
"B4galt3-357099","Med8-112196048"
"B3gnt2-75988600","Wnt4-1444"
"Cnr1-283","Taf1d-1317"
"Axin2-74819487","Cdc27-293466"
"Dbr1-2141","Hbb-b1-67936011"
"Gpc4-1617","Magi1-73519705"
"Hcrtr2-80517329","Rcsd1-75934525"
"Gng7-1734","Nxf7-75988557"
"Chrnb2-2097","Syt13-1020"
"Oprm1-79912572","Rpf2-293465"
"Hspb8-1181","Pcdh8-74750019"
"Ano2-71587834","Gls-500"
"Alg5-75774105","Dmwd-2151"
"Phyhip-544328","Taf1d-1317"
"1500002O20Rik-1954","Psap-846"
"Hcrtr2-80517329","Rasal2-71670719"
"Col16a1-74273122","Sec14l1-74988453"
"Ntf5-1393","Rprm-75651169"
"Il11ra1-2315","Sod1-994"
"Sec14l1-74988453","Syt2-1023"
"Rab1-878","Tfap2a-2661"
"Six1-1834","Tnrc6a-314"
"Dkk1-2149","Il11ra1-2315"
"Gca-74641159","Gnao1-506"
"Ccnl2-211","Ciao1-2051"
"Gca-74641159","Stx1a-2645"
"Csk-75651192","Mtpn-2411"
"Aqp9-2037","Clock-273"
"Pygb-276075","Yme1l1-356849"
"Igf2-2313","Magel2-79591571"
"Smpd4-75651226","Syt1-1014"
"Sart3-74819691","Tecr-544902"
"Kitl-616","Rela-2523"
"Igf2-2313","Znrf1-74581382"
"Syt13-1020","Wdr31-2719"
"Hcrtr2-80517329","Slc26a7-2595"
"Dnajb12-2153","Sar1a-321204"
"Foxi1-2232","Rpf2-293465"
"Atp10a-72128790","Hes1-556"
"Ankrd54-1677","Bcl6-75651139"
"Fcrls-1896","ND3-675"
"Folr2-1717","Nkiras2-2429"
"Ano2-71587834","Nfib-1555"
"Slc12a8-1836","Sox14-73636036"
"Eif5a-2183","Kdelr1-130912"
"Dbi-71836880","Pdyn-71717084"
"Cnih2-2109","Sox9-1422"
"Fgfr2-445","Lhcgr-77869818"
"Cdc27-293466","Thbs4-77874596"
"Dcn-329","Slc22a23-72128754"
"Aktip-1355","Taf1d-1317"
"Ankrd54-1677","Cnr1-283"
"Ipo4-74658174","Usp48-149"
"Slc22a23-72128754","Slco1a5-67850945"
"Tecr-544902","Trem2-67870433"
"Fcrls-1896","Sart3-74819691"
"Pde1a-782","Tulp4-2699"
"Ptgds-851","Slc35b4-75774107"
"Heg1-74958616","Hes3-2287"
"Aff4-2363","Synpo-75080644"
"Acvrl1-79488929","Gdf1-75081205"
"Galns-70612726","Inpp1-67870434"
"Crym-73592526","Runx2-1278"
"F3-77280341","Plk1-2487"
"F630102L10Rik*-75144622","Fam196a-75042244"
"D830029A09Rik-72472778","E4f1-1199"
"Lhx6-635","Pfn2-1261"
"Rtn2-909","Tulp4-2699"
"Cda-74425539","Rbm18-356083"
"Rxrg-917","Ttc3-1079"
"Gng3-1209","Spata13-73997152"
"LOC433093-71924514","N4bp2-74363354"
"Stc1-2639","Tomm70a-320"
"F3-77280341","Rbbp6-170"
"1700086L19Rik-1643","Sema3f-72007563"
"Dgkg-343","Tspo-79556668"
"Agtr1b-74724627","Plg-2485"
"Dbp-1193","Hes3-2287"
"Reep5-2159","Synpr-1862"
"Arf1-199390","Szt2-1446"
"En2-74988733","Prrg2-276063"
"Plg-2485","Tmem47-75081394"
"Chga-2093","Grb7-112204995"
"Inpp1-67870434","Rela-2523"
"Ntf5-1393","Pcp4-772"
"Pitrm1-74273117","Rtn2-909"
"Tspo-79556668","Wbscr17-1934"
"Galr2-80517343","Otc-74581369"
"Itga3-598","Nrgn-69153759"
"Aktip-1355","Gad1-479"
"Arhgap17-1413","Slc35b4-75774107"
"Rtn2-909","Vsnl1-1106"
"Kdr-2347","Thbs4-77874596"
"Fez2-74272477","Nkiras2-2429"
"Rnf115-70743900","Xbp1-1119"
"Btd-2069","Irf9-2329"
"Gca-74641159","Rcsd1-75934525"
"Cd33-75043153","ND3-675"
"Ddx3x-337","Rela-2523"
"Anp32a-94","Bcl6-75651139"
"0610010F05Rik-74957923","Pnck-827"
"Grb10-522","Pitrm1-74273117"
"Fxyd5-74819694","Rarg-130913"
"Plg-2485","Svil-77332748"
"Cyp26b1-79568022","Tspo-79556668"
"D0H4S114-72472773","Syt2-1023"
"Gpr126-73520982","Ptprm-864"
"Clic6-1984","Rbm19-71016585"
"Pafah1b1-2460","Zbtb48-1940"
"Gabrb2-472","Mdk-1227"
"Aktip-1355","Col18a1-287"
"Sprr1a-1534","Tnfrsf1a-2689"
"Ano2-71587834","Gli3-1615"
"Actr2-67","Nr1h3-112205214"
"Plk1-2487","Ybx1-743"
"Notch3-1788","Szt2-1446"
"Atxn1-932","Kdm4b-2331"
"Lrrtm3-73931637","Syt2-1023"
"Actr2-67","Aktip-1355"
"Cmtm3-2099","Ppp1r1a-75773706"
"Cdkn2d-1603","Tmem90b-73931426"
"Kcnab2-1754","Svil-77332748"
"Lhcgr-77869818","Tmem218-1960"
"Cbfa2t3-75038485","Hook3-1197"
"Ltbp3-76115733","Tomm70a-320"
"Creb3l1-112197858","Kcng1-77340480"
"F3-77280341","Gss-74273307"
"Alpk2-74988275","Mdfi-112648831"
"Mdfi-112648831","Rps5-77868800"
"9530068E07Rik-74988509","Cdk5r1-247"
"Arf1-199390","Dnajb12-2153"
"1500002O20Rik-1954","Mmp15-1383"
"Igf2-2313","LOC433740-77340490"
"Svil-77332748","Thap1-44"
"Dnajb12-2153","Mrpl12-70743841"
"Gpr89-67881554","Ninj1-71670490"
"Fam195a-1996","Serpinb1b-544327"
"D0H4S114-72472773","Fam105a-74819326"
"Aktip-1355","Vsnl1-1106"
"Nr2f1-720","Plk1-2487"
"Phyhip-544328","Rcsd1-75934525"
"C130060K24Rik-1164","Cdkn2d-1603"
"Lynx1-655","Pitx1-199398"
"Dcaf4-2717","Fez2-74272477"
"F3-77280341","Stmn2-74819695"
"Ccdc136-324214","LOC433740-77340490"
"Kctd16-73636009","Nid1-75084474"
"Gphn-1211","Nrtn-741"
"Magi1-73519705","Sar1a-321204"
"Cdh13-234","Gpr171-1713"
"Pgrmc1-2478","Pwp2-112645814"
"Ciao1-2051","Kirrel3-71920516"
"Bcl6-75651139","Tnfrsf1a-2689"
"LOC545352-74988758","Serpina3n-75043155"
"Arhgdia-75774677","Tm7sf3-77874614"
"Plk2-74743272","Rbbp6-170"
"Mcm3ap-665","Slc7a6-293662"
"Cdkn1a-2085","Sox9-1422"
"Galr2-80517343","Vezt-74819329"
"Etv6-1353","Folr2-1717"
"Lmo4-2385","Prrg2-276063"
"Ppp1r1a-75773706","Rgs3-1822"
"Plxdc1-814","Ramp1-1912"
"Omg-2450","Prrg2-276063"
"Trem2-67870433","Wash-1796"
"Dmrt3-74819342","Wdr31-2719"
"Srgap3-316","Tomm70a-320"
"D830029A09Rik-72472778","Phox2b-2480"
"Ppp1r3b-75084111","Prpsap2-293663"
"Evi5-71670743","Hs3st1-2305"
"Pitrm1-74273117","Pmp22-825"
"Tubb4a-1081","Znrf1-74581382"
"9530068E07Rik-74988509","Arhgap17-1413"
"Ar-2039","Pcp4-772"
"Ccdc37-74581372","Syt3-1026"
"Anxa11-2029","Il17rd-74958537"
"C130018E23Rik*-75144623","Sec14l1-74988453"
"Pomc-2493","Scnn1g-1918"
"Nes-1387","Serpini1-963"
"Aktip-1355","Vsx2-1687"
"ND3-675","Svil-77332748"
"Phyhip-544328","Rgs19-112203487"
"Btg2-72283802","Klc2-618"
"1600021P15Rik-71924290","Susd2-75146000"
"Eif5a-2183","Ttll6-74363338"
"Tspo-79556668","Ttll6-74363338"
"Eif5a-2183","Ifngr2-1460"
"Dgkg-343","Fxyd5-74819694"
"Dmrt3-74819342","Dtnbp1-75651202"
"Pmaip1-823","Pomc-2493"
"Inpp1-67870434","Phf6-72080044"
"Adipor1-61210","Polr1e-75774108"
"Rspo1-73636101","Trim28-1071"
"Cck-200","Ybx1-743"
"Srgap3-316","Ttbk2-75147759"
"Magel2-79591571","Synpo-75080644"
"Cdk5r1-247","Slc25a25-544516"
"Clk2-356286","Slc39a3-2619"
"Alg5-75774105","Prune2-57"
"Crym-73592526","Vash2-1667"
"Syt12-1291","Tsc22d1-1051"
"Homer3-356087","Tcf25-293034"
"Cd33-75043153","Prrg2-276063"
"Pafah1b1-2460","Sema5a-80516967"
"Nid1-75084474","Nxph3-356852"
"Dlx5-1450","Syt10-79556609"
"Cdk5r1-247","Nrgn-69153759"
"Dnajb12-2153","Wdr31-2719"
"Triap1-74658242","Txnip-1084"
"Dok2-2155","Plcd3-276272"
"Dgkg-343","Foxi1-2232"
"Axin2-74819487","Sart3-74819691"
"F3-77280341","Gnaz-1730"
"D8Ertd82e-73931630","Ergic1-1952"
"Notch3-1788","Usp48-149"
"Il17rd-112647967","Ptgds-851"
"Creb3l1-112197858","Hpca-72129291"
"Crym-73592526","Rabep2-1970"
"D0H4S114-72472773","Gls-500"
"Kcnj15-2339","Wnt3-2731"
"Rxrg-917","Sytl5-73930809"
"Gpr146-2059","Il11ra1-2315"
"Heg1-74958616","Papola-1251"
"Igfbpl1-1974","Spata2l-73817441"
"Col18a1-287","Folr2-1717"
"Inpp1-67870434","St3gal3-2567"
"1600021P15Rik-71924290","Lhx2-79568024"
