Gene1,Gene2
"BC057022-72077480","Cux1-79556618",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Magi1-73519705","Vim-79907904",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Hrh3-73636034","Pcdhac1-73512189",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pla2g16-112650769","Reps2-76135799",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cyp39a1-77874608","Sh3bgr-1416",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Hars-554","Slc25a36-67881555",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Crispld1-72077456","Itgav-74658082",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Col5a1-75147768","St6galnac5-73787946",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"F3-77280341","Pdgfra-77280309",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Il17rb-2317","Pvalb-79556738",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gpr18-71015809","Pcdhac1-73512189",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dcbld2-73992944","Sowaha-71250306",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Rps4y2-75934917","Slc35c2-2615",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1500032L24Rik-75651168","Ntrk1-71670679",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gsg1l-73636097","Tmem159-76135828",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Rpl8-74749928","St8sia6-73929596",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cap1-323396","Itga5-74882636",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Kcnh8-70562113","Pacrg-74743258",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Aars-74641317","Cap1-323396",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Grk5-77371851","LOC545854-73732153",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Camk1d-73992927","Pomp-75774685",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cyc1-357103","Kcnh8-70562113",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"C130096N06Rik-73635978","Vangl1-71670709",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dnahc11-73520976","Tcf7l1-1424",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Golga7b-76097699","Gpr18-71015809",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"9030425E11Rik-71924353","Pomp-75774685",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Clcn5-75749741","Fmnl1-75041433",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ddx26b-75988610","Kcnh8-70562113",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Itga5-74882636","Rpl8-74749928",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cblb-74988451","Vps35-77869144",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cap1-323396","Prss39-74749944",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Akap8-91","Tmbim6-2663",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"C130096N06Rik-73635978","Camk1d-73992927",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Grk5-77371851","Med8-112196048",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Smarca2-1972","Thsd7a-71924155",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cxcl14-74272041","Sox14-73636036",[661]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
