Gene1,Gene2
"9030425E11Rik-71924353","Mgat5-73931638",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Reps2-76135799","Thsd7a-71924155",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"1500032L24Rik-75651168","Ntf5-1393",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Pdzd2-74988286","Zfand3-77414923",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Ccdc88c-74363346","Sox14-73636036",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Gabrg1-75551469","Gja1-79556642",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"1600021P15Rik-71924290","Nomo1-1697",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Cyc1-357103","Kank4-76085741",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Jdp2-73930842","Vangl1-71670709",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Ccr1-73718058","Ctxn1-74586669",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Kcnc2-73512364","Nomo1-1697",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Acvrl1-79488929","Dlx5-1450",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Nomo1-1697","Rps5-77868800",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"B3galt5-77280578","Etfa-74581380",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Col25a1-71924301","Pomc-2493",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Gldc-77887886","Vangl1-71670709",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"C130096N06Rik-73635978","Ngb-79556712",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Golga7b-76097699","Pomc-2493",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Pvalb-79556738","Tcf7l1-1424",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Heg1-74958616","Inpp5a-73994713",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Aars-74641317","Ngb-79556712",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"D0H4S114-72472773","Prss39-74749944",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Hdc-71016663","Kctd16-73636009",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Fkbp10-2220","Pde5a-73931641",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Rmnd1-77371805","Zdhhc2-72128751",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Cirh1a-77925143","Styk1-71250308",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"D0H4S114-72472773","Pomp-75774685",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"9030425E11Rik-71924353","B4galt5-73635976",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Grk5-77371851","Ndrg2-79568051",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Pacrg-74743258","Utp23-71924008",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Cblb-74988451","LOC380720-73931422",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Bpgm-77414641","Satb1-927",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Camk1d-73992927","Pomp-75774685",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"B630019K06Rik-74881160","Pdzd2-74988286",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Ddit4l-71836878","Gldc-77887886",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"1110037F02Rik-74988462","Tbl2-1868",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Mecp2-79908808","Notum-73732151",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Ankrd34c-72472747","Crispld1-72077456",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Golga7b-76097699","Sult1a1-75774114",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Nol4-76115737","Palm3-74958547",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Golga7b-76097699","Gpr18-71015809",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Ctsb-67779877","Ttll6-74363338",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
"Pdzd2-74988286","Sox11-79912528",[661]_DEN_cleanedPairs90,[1048]_DEN_cleanedPairs90
