Gene1,Gene2
"Cish-70634310","Hs3st2-74988765",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Filip1l-74363347","Gnal-71670716",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Chd7-71836884","Dnahc9-72472774",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Arhgef2-2043","Ergic1-1952",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Eif2d-323588","Mrpl39-673",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nup93-75774679","Uaca-74800883",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Atp10b-73635826","Zfp238-2741",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Grk5-77371851","Med8-112196048",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Insrr-71670480","Mtap1a-76115734",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ntrk1-71670679","S1pr5-112651200",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Aars-74641317","Fam114a2-79583813",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pak1-73521001","Uaca-74800883",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pak1-73521001","Zscan22-247974",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Scd1-71836746","Sema4g-71587856",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"9030425E11Rik-71924353","B3gnt2-75988600",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cstf2-2131","Rasgrp1-76115742",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pomp-75774685","Tspan32-72129242",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Crispld1-72077456","Ndrg2-79568051",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Slc25a36-67881555","St6gal1-74658241",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"B4galt5-73635976","Trim3-73732147",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Epha1-74640882","Gpnmb-74581367",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ccr1-73718058","Col5a1-75147768",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"158303","Ogt-758",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Eef1g-74819238","Pdgfd-1910",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pdzd2-74988286","Rasgrp1-76115742",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"P2rx3-75888751","Zfand3-77414923",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Lyst-73994715","Ola1-293038",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Sox2ot-74658020","Zfp365-73929873",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pmaip1-823","Psap-846",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Camk1d-73992927","Fam69c-73636086",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Crispld1-72077456","Pttg1-293036",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Golga7b-76097699","Htr5b-71247644",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ttc27-74819241","Zfp238-2741",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nfix-77413698","Pdzd2-74988286",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Flot1-67752111","Wdfy2-72109399",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1110037F02Rik-74988462","Pdzd2-74988286",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"B630019K06Rik-74881160","Sox11-79912528",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Golga7b-76097699","Pdzd2-74988286",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cd97-112646460","Cops7b-356493",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Matk-76135823","Sh3d19-74425516",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fam114a2-79583813","Prss39-74749944",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Crispld1-72077456","Nfix-77413698",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Hrh3-73636034","Itgav-74658082",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1500032L24Rik-75651168","Vps35-77869144",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Grk5-77371851","Otx2-112194935",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Grin3b-77869800","Ngef-72129292",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Mecp2-79908808","Pdgfra-77280309",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pomp-75774685","St8sia3-73929595",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Snhg7-1968","Vim-79907904",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Hdac6-74819462","Tmem176b-77866852",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"B3gnt2-75988600","Vangl1-71670709",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Chst1-71836872","Med8-112196048",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ddit4l-71836878","Map2k4-276073",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ankrd34c-72472747","Cdk14-71670684",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Adora2a-72109410","Fam124a-72472790",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Hdac6-74819462","Rnh1-74800925",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pdzd2-74988286","Zfp358-2743",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fam114a2-79583813","Map2k4-276073",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"BC005537-321201","Pdgfd-1910",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"B2m-71924291","Mgat5-73931638",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1500032L24Rik-75651168","Kalrn-73930821",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cwh43-74819236","Dynlrb1-323592",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Camk1d-73992927","Jdp2-73930842",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"B630019K06Rik-74881160","Sema4g-71587856",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Grk5-77371851","Thsd7a-71924155",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fgf13-427","Ntf3-2440",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Snhg7-1968","Tmem159-76135828",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Bnc2-73636164","Heatr7a-73992940",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"9030425E11Rik-71924353","Vangl1-71670709",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Decr1-74425550","Ptprk-74743303",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1110037F02Rik-74988462","Nfix-77413698",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nup93-75774679","Pak1-73521001",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Styk1-71250308","Trap1-1966",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Csrp3-77332671","LOC436099-73512350",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Decr1-74425550","Rasa4-74425552",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dtnbp1-75651202","Itga5-74882636",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1200011I18Rik-77414569","Rasa4-74425552",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"9030425E11Rik-71924353","B3galt5-77280578",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fam46a-73520967","Galnt13-72472803",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"B230362M20Rik-77340460","Ttll6-74363338",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"BC005537-321201","Bend6-77280313",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nfkbie-2425","Rnh1-74800925",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cstf2-2131","Sema4g-71587856",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nup93-75774679","Zscan22-247974",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Hrh3-73636034","Sema4g-71587856",[307]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
