Gene1,Gene2
"A130014H13Rik-75041574","Scube3-74988656",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Irx2-1752","Otp-2454",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Cadm2-73635999","Rapgef4-74749895",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Tnfaip8-75038412","Zfp790-356855",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Col16a1-74273122","Lhcgr-77869818",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"D0H4S114-72472773","Svil-77332748",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Arf1-199390","Slc7a6-293662",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gm261-73636032","Nrgn-69153759",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Cd44-224","Tnip2-74425540",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ccdc85a-75081006","N4bp2-74363354",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gca-74641159","Ttll6-74363338",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mmgt1-77414585","Nol4-76115737",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mgat2-74988614","Pcp2-77413702",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Papola-1251","Usp48-149",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Pmaip1-823","Psap-846",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Kcnab2-1754","Sdccag3-2075",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Anxa6-77332100","Thbs4-77874596",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Lzic-276064","Rprm-75651169",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"B3gnt2-75988600","C130018E23Rik*-75144623",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Omg-2450","Stmn4-1006",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Kcng1-77340480","Myo10-74743255",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Otc-74581369","Pde11a-75081007",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ifnar1-588","Nkx2-1-74988460",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ipo4-74658174","Scube3-74988656",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bcan-154","Cx3cl1-2135",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc39a3-2619","Smpd4-75651226",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Cdh13-77869863","Terf2ip-112196711",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gpr89-67881554","Rcsd1-75934525",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc22a23-72128754","Yme1l1-356849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"0610010F05Rik-74957923","Tnip2-74425540",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ifnar1-588","Sigmar1-112196265",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dner-1699","Syt13-1020",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"A130014H13Rik-75041574","Gnrh1-75080152",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Fhdc1-73925717","Rgs2-73635771",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Chat-252","Slco1a5-67850945",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dcn-329","Gtf3c2-7",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Rasgrp1-76115742","Slc22a23-72128754",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nol4-76115737","Zfp790-356855",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mmgt1-77414585","Slc12a2-74882926",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dok2-2155","Rbm18-356083",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mylk-74819252","Pou2f1-1563",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mafb-73771240","Scube3-74988656",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bcl6-75651139","Rcsd1-75934525",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Grin2b-74988710","Myo10-74743255",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gnal-71670716","Nrgn-69153759",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nrgn-69153759","Traip-77887842",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mmgt1-77414585","Yme1l1-356849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Cyp26b1-79568022","Il17rd-74958537",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"AW046396-72340236","Sigmar1-112196265",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Filip1l-74363347","Gm261-73636032",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Agpat3-85","Cnih2-2109",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"1500002O20Rik-1954","Syt12-1291",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ipo4-74658174","Mafb-73771240",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dpysl5-73635770","Fhdc1-73925717",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gm261-73636032","Hmg20a-357093",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"gene1","gene2",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gpr89-67881554","Trem2-67870433",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gpr151-74724649","LOC434300-75988611",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ntf5-1393","Tnfaip8-75038412",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dkk1-2149","Wnt3-2731",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Slc22a23-72128754",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Grin2b-74988710","Susd2-75146000",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"1500002O20Rik-1954","Aldh1l1-1724",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Tnfaip8-75038412",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gnrh1-75080152","Sart3-74819691",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Sox14-73636036","Ttll6-74363338",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ccdc85a-75081006","Dpysl5-73635770",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Cnih2-2109","Kcnc4-1756",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Pitx2-79556607","Sigmar1-112196265",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Atp5h-77371785","Cep72-74988742",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mylk3-73992942","Pip4k2c-799",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Pafah1b1-2460","Scube3-74988656",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Atp5h-77371785","Pou2f1-1563",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Arf1-199390","Tfam-67936016",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Col18a1-287","Gli3-1615",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dok2-2155","Slc16a4-2579",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Itgb5-71920512","Pitrm1-74273117",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Mmgt1-77414585",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nol4-76115737","Rasgrp1-76115742",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc7a6-293662","Trem2-67870433",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Rtn2-909","Syt12-1291",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mmgt1-77414585","Ntf5-1393",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bcl6-75651139","Slc7a6-293662",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bpgm-77414641","Myo10-74743255",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Hmg20a-357093","Traip-77887842",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Fhdc1-73925717","N4bp2-74363354",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Pmaip1-823","Rfx1-895",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Axin2-74819487","Gnao1-506",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gpr89-67881554","Slc7a6-293662",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dbi-71836880","Gm261-73636032",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Tfam-67936016","Trem2-67870433",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc19a2-2585","Thpo-2671",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"B3gnt2-75988600","D0H4S114-72472773",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nin-76115736","Srsf9-75043152",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Yme1l1-356849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gdf1-75081205","Traip-77887842",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Greb1-71924412","Pitx2-79556607",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Arf1-199390","Rcsd1-75934525",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Rcsd1-75934525","Trem2-67870433",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Col16a1-74273122","Gm10413-73929885",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gabrb2-472","Gjb5-2259",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Tsc22d1-1051","Wnt3-2731",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mafb-73771240","Sart3-74819691",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Grin2b-74988710","Ybx2-75080250",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Kctd16-73636009","Smpd4-75651226",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Sigmar1-112196265","Srsf9-75043152",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Atp10a-72128790","Bsg-166",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Filip1l-74363347","Hmg20a-357093",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gnrh1-75080152","Pafah1b1-2460",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dok2-2155","Homer3-356087",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Fezf2-75651163","Tyr-79591699",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dbi-71836880","Nrgn-69153759",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Kcng1-77340480","Lims2-75145999",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Grin2b-74988710","Kcng1-77340480",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Kcng1-77340480","Susd2-75146000",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"LOC545352-74988758","Ramp1-1912",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Filip1l-74363347","Traip-77887842",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bcl6-75651139","Gpr89-67881554",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dbi-71836880","Filip1l-74363347",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"D0H4S114-72472773","Ttll6-74363338",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gm10413-73929885","Lhcgr-77869818",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"LOC434300-75988611","Rgs2-73635771",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gca-74641159","Sox14-73636036",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gpr89-67881554","Tfam-67936016",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Fam89b-1898","Tsc22d4-1464",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Irx2-1752","Wnt3-2731",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dbi-71836880","Traip-77887842",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Myo10-74743255","Ybx2-75080250",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Rasgrp1-76115742","Slc12a2-74882926",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Grik3-75749418","N4bp2-74363354",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc22a23-72128754","Tnfaip8-75038412",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc7a6-293662","Tfam-67936016",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Rasgrp1-76115742",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Eif5a-2183","Pmaip1-823",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mmp15-1383","Zfand5-1140",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Anln-33","Mmp15-1383",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"2010300C02Rik-70743898","Ccdc37-74581372",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Chat-252","Tmc6-77887880",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"A130014H13Rik-75041574","Mafb-73771240",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nol4-76115737","Slc22a23-72128754",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Greb1-71924412","Nin-76115736",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Aldh5a1-77925007","Hbb-b1-67936011",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Zfp790-356855",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nin-76115736","Sigmar1-112196265",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ifnar1-588","Srsf9-75043152",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dbi-71836880","Hmg20a-357093",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"2010300C02Rik-70743898","Syt4-2651",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Meis3-74047845","Tnip2-74425540",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc12a2-74882926","Yme1l1-356849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Slc12a2-74882926","Zfp790-356855",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ipo4-74658174","Sart3-74819691",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Hbb-b1-67936011","LOC433093-71924514",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Galr2-80517343","Ntf5-1393",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dkk1-2149","Tsc22d1-1051",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Psap-846","Rfx1-895",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gnao1-506","Slc12a8-1836",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ntf5-1393","Yme1l1-356849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Kitl-616","Nr1h3-112205214",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Irx2-1752","Stx1a-2645",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dpysl5-73635770","Grik3-75749418",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Dkk4-112647536","Ier2-71836849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ccdc85a-75081006","Grik3-75749418",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gtf3c2-7","Sept5-958",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nrtn-741","Pafah1b1-2460",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mafb-73771240","Pafah1b1-2460",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Lims2-75145999","Myo10-74743255",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"A130014H13Rik-75041574","Sart3-74819691",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bpgm-77414641","Kcng1-77340480",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"AW046396-72340236","Nkx2-1-74988460",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"2010300C02Rik-70743898","Mdk-1227",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gnrh1-75080152","Pitrm1-74273117",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Irx2-1752","Mapre2-659",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Rassf4-74988636","Slco1a5-67850945",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Cx3cl1-2135","Usp48-149",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Med8-112196048","Slc22a23-72128754",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Fhl1-2218","Rbm38-2535",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Itgb5-71920512","Pafah1b1-2460",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Pitrm1-74273117","Sart3-74819691",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Auts2-79591687","Ldb3-77869087",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Efna1-1347","Mapre2-659",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Nol4-76115737","Yme1l1-356849",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Otp-2454","Tsc22d1-1051",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Bcl6-75651139","Tfam-67936016",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Fbln7-73929875","Pde11a-75081007",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gls-500","Srgap3-316",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Gca-74641159","Svil-77332748",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mmgt1-77414585","Zfp790-356855",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Mapre2-659","Psap-846",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Col18a1-287","Slc19a2-2585",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"Ctps-1185","Eif4a3-2143",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
"0610010F05Rik-74957923","Cd44-224",[1098]_DEN_cleanedPairs90,[978]_DEN_cleanedPairs90
