Gene1,Gene2
"Rgnef-74272892","Scube3-74988656",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ly6h-71924388","Slx1b-74819688",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Chrm5-75826557","Eef1g-74819238",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ngfr-705","Sar1a-321204",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fat4-74363356","Slc35f2-74819683",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"N4bp2-74363354","Rassf4-74988636",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ogfod1-74047922","Slc1a2-73521823",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gabra4-71924402","Shb-71670695",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Myo10-74743255","Ybx2-75080250",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gpr123-71924056","LOC545810-71924492",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gpr151-74724649","Rassf4-74988636",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Tmbim6-2663","Tomm70a-320",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pgr15l-73615804","Plcd3-77414915",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pcnt-1255","Zfp280c-1669",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Sema5a-80516967","Sytl5-73930809",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Bmp3-72472749","Sh3d19-74425516",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nmb-71836874","Zbtb20-79568020",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Inpp4b-72080054","Rarb-75038442",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gpr123-71924056","Mtap1a-76115734",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pafah1b1-2460","Thnsl1-74988343",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fam89b-1898","Mlxipl-1932",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Lass4-176962","Pak6-75084501",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Accn4-71924089","Pak1-73521001",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Nxn-72007747","Thnsl1-74988343",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Kpnb1-77340472","Pgrmc2-74882697",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pdgfd-1910","Tfam-67936016",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"2010111I01Rik-71717630","Serinc1-77413696",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pvalb-868","Vsnl1-1106",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Mdk-1227","Sox10-79556652",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Rasa4-74425552","Tbl3-77413694",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1200011I18Rik-77414569","Apc-74881517",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Tmem204-73769320","Zscan22-247974",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ap2s1-71836889","Ipo4-74658174",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ptgs2-71016664","Slc7a6-293662",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dlx3-350","Ogt-758",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"LOC434368-74819253","Zscan22-247974",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Fndc3b-74988759","Inhbb-73636087",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dmwd-2151","Omg-2450",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"F2rl1-199391","Icam5-73520989",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Elmod1-71924269","Kcnj15-2339",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gnrh1-75080152","Nxn-72007747",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pgrmc2-74882697","Thnsl1-74988343",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gss-74273307","Rgs16-1567",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Decr1-74425550","Fat4-74363356",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cadm2-73635999","Inhbb-73636087",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Rarb-75038442","Tfam-67936016",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gabra4-71924402","Gpnmb-74581367",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Apbb1-2033","Erf-2195",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pak6-75084501","Pdgfd-1910",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"1200011I18Rik-77414569","Kcnj9-72119580",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Kdr-2347","Serpini1-963",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Madcam1-2389","Scnn1g-1918",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cldn11-77280580","Mef2c-79567505",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Mlxipl-1932","Serpini1-963",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Arhgap39-73992939","Trem2-67870433",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Kpnb1-77340472","Rgnef-74272892",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ipo4-74658174","Sostdc1-77874602",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"2010111I01Rik-71717630","Syt4-2651",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Elmod1-71924269","Fryl-73512207",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Arhgap39-73992939","Tmem204-73769320",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Bend6-77280313","Uaca-74800883",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Anxa1-70813897","Rcsd1-75934525",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cdh9-72472764","Tmx4-74882217",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Efna3-381","Pde9a-785",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Kpnb1-77340472","Nxn-72007747",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cdh13-234","Thap1-44",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"BC005537-321201","Nup93-75774679",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dbh-79907893","Pdlim2-2476",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cldn11-77280580","Slx1b-74819688",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Dcaf4-2717","Prlr-1268",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Serinc1-77413696","Vti1a-74641238",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Accn4-71924089","Slc7a6-293662",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gnal-71670716","Slc22a3-73931644",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Cldn11-77280580","Thbs2-73929578",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Crls1-1148","Scube3-74988656",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gng3-1209","Psap-846",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Slc6a7-71016653","Zscan22-247974",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"C030046I01Rik-74881890","Thbs2-73929578",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Kcns3-77371817","Tmeff1-77395095",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Ndufa10-74658173","Nxn-72007747",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Pdgfd-1910","Pot1b-73925715",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Csf2rb2-73992937","Dhrs3-112650553",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Rasal2-71670719","Sprr1a-1534",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Matk-76135823","Sox10-79556652",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Lgi3-73520996","Ptgs2-71016664",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gpr146-77371845","Kcnj9-72119580",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Elmod1-71924269","Ly6h-71924388",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
"Gnrh1-75080152","Tmeff1-77395095",[143]_DEN_cleanedPairs90,[136]_DEN_cleanedPairs90
