Gene1,Gene2
"Fkbp10-2220","Itga5-74882636"
"Pde11a-75081007","Svil-77332748"
"B4galt5-73635976","Kank4-76085741"
"Kank4-76085741","Ttll6-74363338"
"Heatr7a-73992940","Prox1-73520980"
"Atp10b-73635826","Dpy19l1-75042226"
"C130096N06Rik-73635978","Itga5-74882636"
"9030425E11Rik-71924353","Pacrg-74743258"
"Acvr1c-71250307","Heatr7a-73992940"
"Cdk14-71670684","Ptgds-79567709"
"Fmnl1-75041433","Itpr3-74047776"
"Magix-74581446","Otc-74581369"
"Pacrg-74743258","Sox14-73636036"
"LOC381765-74425521","St6gal1-74658241"
"Hrh3-73636034","Nfix-77413698"
"Anxa6-77332100","Vwa3a-72472789"
"LOC381765-74425521","Plcd3-77414915"
"Otx2-112194935","Pkp2-73997149"
"B2m-71924291","Gabre-75749417"
"Nfix-77413698","Scd1-71836746"
"Alg5-75774105","LOC381765-74425521"
"Aars-74641317","Ccdc88c-74363346"
"Ctsb-67779877","Utp23-71924008"
"Col5a1-75147768","Prss39-74749944"
"B2m-71924291","Ddit4l-71836878"
"Map2k4-276073","Vangl1-71670709"
"Dpp4-79568049","Tmem159-76135828"
"Dpp4-79568049","Gsg1l-73636097"
"Aars-74641317","Sgcz-74749942"
"Gabrg1-75551469","P2ry14-76135748"
"Drd3-75038431","Tcf7l1-1424"
"C130096N06Rik-73635978","Prss39-74749944"
"Chst1-71836872","Nfix-77413698"
"Hmgcr-75079789","Il17rd-74958537"
"Pdzd2-74988286","Ptgds-79567709"
"Baalc-73520964","Itga5-74882636"
"Cux1-79556618","Rps5-77868800"
"St6galnac5-73787946","Tspan32-72129242"
"Htr5b-71247644","Thsd7a-71924155"
"Clic5-77874610","P2rx7-75551477"
"Htr4-72119658","Notch3-1788"
"Stard8-73521808","Vim-79907904"
"Fbln7-73929875","Prss39-74749944"
"Fam114a2-79583813","Gabre-75749417"
"P2rx7-75551477","Tac2-77279001"
"Mageh1-17","Zfp790-356855"
"Kalrn-73930821","Pcdhac1-73512189"
"Grk5-77371851","Zfp358-2743"
"Fam69c-73636086","Pde11a-75081007"
"Kcnh8-70562113","St8sia3-73929595"
"Apbb2-73512196","Ebpl-112650122"
"Apbb2-73512196","Neurod2-75651126"
"Il17rb-2317","Tcf7l1-1424"
"Cdk14-71670684","P2rx3-75888751"
"Baalc-73520964","D0H4S114-72472773"
"Cxcl14-74272041","Utp23-71924008"
"B3galt5-77280578","Dtnbp1-75651202"
"Col25a1-71924301","Otx2-112194935"
"Ngfrap1-1786","Tcerg1-1872"
"Tmem159-76135828","Ttc27-74819241"
"Col5a1-75147768","Fam114a2-79583813"
