Gene1,Gene2
"Bcl6-75651139","Pcsk2-72080025"
"Lhx2-2375","Sept7-961"
"Col16a1-74273122","Rora-2537"
"Ltb-74363350","Syt12-1291"
"Fhdc1-73925717","Kcng1-77340480"
"Folr2-1717","Iffo2-322962"
"Arhgdia-75774677","E4f1-1199"
"Arf3-655120","Lhcgr-77869818"
"Hkdc1-70634299","Nrip1-739"
"Usp25-2713","Yeats2-74988249"
"Camkk2-70743899","Il11ra1-2315"
"Rgs3-1822","Wnt3-2731"
"Fgf13-427","Mafb-73771240"
"Fgf12-424","Rela-2523"
"Clk2-356286","Vtn-67752116"
"Il11ra1-2315","Vim-79907904"
"Nr1h3-112205214","Snd1-77869128"
"Gca-74641159","Ltb-74363350"
"Rassf4-74988636","Znrf1-74581382"
"Etv6-1353","Gpr171-1713"
"Mcm3ap-665","Syt13-1020"
"Arhgap12-71836846","Fxyd5-74819694"
"Dlx2-1482","Sox2-77280331"
"Aktip-1355","Sytl5-73930809"
"2010300C02Rik-70743898","Ppp1r1a-75773706"
"Cdk5-244","Ldb3-2369"
"Gabrb2-472","Pde1a-782"
"Pcp2-77413702","Zfp280c-1669"
"Arhgap12-71836846","Col16a1-74273122"
"C130018E23Rik*-75144623","Kcnj15-2339"
"Mlxipl-1932","Zbtb20-1143"
"Dbi-71836880","Nrgn-69153759"
"Sfrp1-2563","Thpo-2671"
"Mmaa-1772","Rprm-75651169"
"Evi5-71670743","Sytl3-2653"
"Guk1-2279","Slc26a8-2597"
"Lzic-276064","Myc-112194721"
"Plxna3-1403","Yme1l1-356849"
"Cep72-74988742","Mylk-74819252"
"Limk1-640","Sema3f-72007563"
"Fgf12-424","Lphn2-1768"
"Fgf12-424","Hcrtr2-80517329"
"Ppp1r1a-75773706","Serpini1-963"
"A130014H13Rik-75041574","Rara-1528"
"Pparg-2495","Slc6a6-1850"
"Pmp22-825","Ybx1-743"
"Alg5-75774105","Gad1-479"
"Inpp1-67870434","Tpbg-76085743"
"Itgb5-71920512","Tpbg-76085743"
"Srgap3-316","Tat-2657"
"Ryk-2541","S100b-79591593"
"Arhgap12-71836846","C130060K24Rik-1164"
"Copa-1689","Myc-112194721"
