Gene1,Gene2
"Phox2b-2480","Slc16a4-2579"
"Accn4-71924089","C1qtnf5-293664"
"Serinc1-77413696","Tex261-74047919"
"BC005537-321201","Grid1-74724739"
"Gjb5-2259","Rgs16-1567"
"Alg14-75081004","Fam124a-72472790"
"Gpx2-74819652","Pitrm1-74273117"
"Sox10-79556652","Tbl3-77413694"
"Mtap-79568030","Sox10-79556652"
"Fryl-73512207","Kcns3-77371817"
"Apc-74881517","Kcnj9-72119580"
"Syt4-2651","Vti1a-74641238"
"Dgkg-343","Thap1-44"
"Lmo4-2385","Oprm1-79912572"
"Gpr146-77371845","Sik3-74881867"
"B4galt6-2055","Klc2-618"
"Grid1-74724739","Uaca-74800883"
"Fam124a-72472790","LOC545810-71924492"
"Cdkn1a-2085","Mapk14-2399"
"Fat4-74363356","Ptprk-74743303"
"Clip4-75774680","Crls1-1148"
"Grid1-74724739","Pak6-75084501"
"Apbb1-2033","Sart3-74819691"
"Inhbb-73636087","Pgrmc2-74882697"
"Cer1-2091","Lmod2-73636019"
"Adora2a-72109410","Shb-71670695"
"Camk2g-189","Tsen34-1944"
"Aco1-76135819","D8Ertd82e-73931630"
"Mdk-1227","Mtap-79568030"
"2010300C02Rik-70743898","Slc20a2-70231308"
"2010111I01Rik-71717630","Alg14-75081004"
"Hpca-72129291","Pcnt-1255"
"Gpr123-71924056","Sh3d19-74425516"
"Ipo4-74658174","Nxn-72007747"
"Ap2s1-71836889","Kcnj15-2339"
"Rfx4-71249068","Serinc1-77413696"
"Enpep-73769289","Ldb3-2369"
"Cadm2-73635999","Pgrmc2-74882697"
"Accn4-71924089","Stk24-73635773"
"BC005537-321201","Inpp4b-72080054"
"Decr1-74425550","Sox10-79556652"
"Inpp4b-72080054","Stk24-73635773"
"Slx1b-74819688","Thbs2-73929578"
"Kcnj9-72119580","Matk-76135823"
"Dmwd-2151","Sfrp1-2563"
"Fam124a-72472790","Gpnmb-74581367"
"Cldn11-77280580","Slc43a2-74425544"
"Ptprk-74743303","Tspyl4-67936212"
"Decr1-74425550","Fat4-74363356"
"Ano6-77887878","Gnrh1-75080152"
"Insrr-71670480","Mtap1a-76115734"
"C230081A13Rik-73931624","Camk2g-189"
"Clip4-75774680","Pafah1b1-2460"
"Thbs2-73929578","Tmeff1-77395095"
"Ano6-77887878","Mmp14-74658084"
"C030046I01Rik-74881890","Kpnb1-77340472"
"Fhl1-2218","LOC66376-293468"
"Gpnmb-74581367","Mdk-1227"
"Epn3-74357584","Fam196a-75042244"
"Cdh9-72472764","Thnsl1-74988343"
"BC005537-321201","Xk-71670735"
"Gabbr2-71247614","Trem2-67870433"
"Slc20a2-70231308","Syt4-2651"
"Gpr151-74724649","Rassf4-74988636"
"Fam124a-72472790","Sh3d19-74425516"
"Dlx1-348","E4f1-1199"
"Chrng-75551466","Ndufb8-74743256"
"Ap2s1-71836889","Kcns3-77371817"
"Fat4-74363356","Tmem29-75080656"
"Apbb1-2033","Tmem91-75651161"
"Mtap1a-76115734","Shb-71670695"
"BC005537-321201","Efcab6-74819465"
"Copa-1689","Junb-2335"
"Clip4-75774680","Tmeff1-77395095"
"Bmp3-72472749","Fat4-74363356"
"9830001H06Rik-77340458","Gpnmb-74581367"
"Sytl5-73930809","Tmbim6-2663"
"Gpnmb-74581367","Matk-76135823"
"Lass4-176962","Uaca-74800883"
"Pmp22-825","Ubxn11-322"
"2610019F03Rik-74724511","Ngef-72119591"
"Alg14-75081004","Tex261-74047919"
"Kcnj15-2339","Ly6h-71924388"
"Gpr146-77371845","Vti1a-74641238"
"Cadm2-73635999","Gpx2-74819652"
"Grp-1363","Sar1a-321204"
"Cadm2-73635999","Fryl-73512207"
"Decr1-74425550","Tspyl4-67936212"
"Leprel4-2547","Pls3-355886"
"Pak6-75084501","Slc6a7-71016653"
"Fgfr2-445","Mapk14-2399"
"Cops7b-356493","Hist1h1b-74272040"
"Acta1-60","Plp1-79556704"
"Clip4-75774680","Thnsl1-74988343"
"Ap2s1-71836889","C030046I01Rik-74881890"
"Pitrm1-74273117","Thnsl1-74988343"
"Gphn-1211","Ppp1r3b-75084111"
"Slc20a2-70231308","Slc35f2-74819683"
"Pak6-75084501","Ptgs2-71016664"
