Gene1,Gene2
"9330182L06Rik-75081005","Kcna1-73994714"
"Epn3-74357584","Nog-75084476"
"Rec8-77278975","Scn5a-73907501"
"Alox8-73718055","Rplp0-74047927"
"Ifnar1-588","Nin-76115736"
"Kcna1-73994714","Ndufv3-12"
"Grik3-75749418","Rgs2-73635771"
"Kcna1-73994714","Ptger4-112203056"
"C1qc-77340474","Mtrr-2413"
"Nog-75084476","Rec8-77278975"
"Hmox2-75774681","Nrbp2-75774686"
"Coro1c-75651191","Dpysl5-73635770"
"Klf7-112202624","Trps1-75043140"
"Enpp2-77413700","Fez2-74272477"
"Klhl36-77371861","Magix-74581446"
"Postn-77371799","Scn5a-73907501"
"Ankrd24-80343396","Rplp0-74047927"
"Ankrd24-80343396","Hmox2-75774681"
"Rps4y2-75934917","Slc35c2-2615"
"Ccdc85a-75081006","Coro1c-75651191"
"Mtrr-2413","Scn5a-73907501"
"9330182L06Rik-75081005","Zmiz1-74988259"
"Gng12-73512194","Zmiz1-74988259"
"9330182L06Rik-75081005","Dok1-75042248"
"0610010F05Rik-74957923","Col9a2-74750022"
"Ccdc85a-75081006","Dpysl5-73635770"
"Cbln2-70231306","Ptger4-112203056"
"Rmnd1-77371805","Stub1-79912552"
"Rec8-77278975","Satb1-79488931"
"Csf2rb2-73992937","Dhrs3-112650553"
"Nrbp2-75774686","Rec8-77278975"
"C1qc-77340474","Iscu-74819565"
"Mtrr-2413","Satb1-79488931"
"Kcna1-73994714","Rec8-77278975"
"Gng12-73512194","Iscu-74819565"
"Alox8-73718055","Gabrq-79591569"
"Alox8-73718055","Dok1-75042248"
"Kcng1-77340480","Myo10-74743255"
"Dok1-75042248","Kcna1-73994714"
"Cacng8-72108823","Kcna1-73994714"
"Coro1c-75651191","Fhdc1-73925717"
"Ccdc85a-75081006","LOC434300-75988611"
"Hmox2-75774681","Postn-77371799"
"Galp-79556611","Smpd1-67881552"
"Chst10-74657931","Pgf-121099"
"C1qc-77340474","Satb1-79488931"
"Cacng8-72108823","Cuedc2-79556640"
"Kcna1-73994714","Satb1-79488931"
"Chat-252","N4bp2-74363354"
"Gng12-73512194","Scn5a-73907501"
"Prpsap2-293663","Ptger4-112203056"
"Mpzl1-77332711","Ndufv3-12"
"Dok1-75042248","Prpsap2-293663"
"Magel2-79591571","Slc10a3-74047876"
"Fez2-74272477","Smpd1-67881552"
"Gabre-75749417","Klhl36-77371861"
"Epn3-74357584","Rplp0-74047927"
"Satb1-927","Susd2-75146000"
"Krt73-74750042","Nin-76115736"
"C1qc-77340474","Postn-77371799"
"Cacng8-72108823","Gng12-73512194"
"Grin2b-74988710","Kcng1-77340480"
"Cnp-1175","Pknox1-1401"
"Grin2b-74988710","Ybx2-75080250"
"Cuedc2-79556640","Ptger4-112203056"
"Fam196a-75042244","Postn-77371799"
"Gpr151-74724649","LOC434300-75988611"
"Alox8-73718055","Postn-77371799"
"Dpysl5-73635770","N4bp2-74363354"
"Cacng8-72108823","Fez2-74272477"
"Ngb-79556712","Rps4y2-75934917"
"Ankrd24-80343396","Rec8-77278975"
"Acvrl1-79488929","Tm7sf3-77874614"
"Grik4-75551478","Otc-74581369"
"Fez2-74272477","Gabrq-79591569"
"Ankrd24-80343396","Cbln2-70231306"
"Epn3-74357584","Fam196a-75042244"
"Galr2-80517343","P2rx3-75888751"
"Fez2-74272477","Galp-79556611"
"Nrbp2-75774686","Ptger4-112203056"
"Cbln2-70231306","Galp-79556611"
"Pitx2-79556607","Trps1-75043140"
"C1qc-77340474","Fez2-74272477"
"Alox8-73718055","Hmox2-75774681"
"Cuedc2-79556640","Fam196a-75042244"
"Hmox2-75774681","Rplp0-74047927"
"Fez2-74272477","Ptger4-112203056"
"Fhdc1-73925717","Gpr151-74724649"
"Srsf9-75043152","Syap1-1858"
"Hmox2-75774681","Iscu-74819565"
"Prpsap2-293663","Rec8-77278975"
"Alox8-73718055","Nrbp2-75774686"
"Fhdc1-73925717","Grik3-75749418"
"Ifnar1-588","Krt73-74750042"
"Gng12-73512194","Ptger4-112203056"
"Iscu-74819565","Rplp0-74047927"
"Adcy4-73512495","Rfxank-67881545"
"Crhr1-297","Fbln7-73929875"
"Nkx2-1-74988460","Srsf9-75043152"
"Creb3l1-112197858","Klf7-112202624"
"Lmo1-1373","Rora-900"
"Satb1-79488931","Smpd1-67881552"
"Six1-1834","Znrf1-74581382"
"Gbx2-77868786","Ssr2-121097"
"Fbln7-73929875","Gabre-75749417"
"Dbi-71836880","Gm261-73636032"
"Cdh13-77869863","Ero1lb-72340145"
"Mpzl1-77332711","Mtrr-2413"
"Kcna1-73994714","Rplp0-74047927"
"Cacng8-72108823","Rplp0-74047927"
"E130012A19Rik-74363349","Fbln7-73929875"
"Crhr1-297","Magix-74581446"
"Gabre-75749417","Plxna3-1403"
"Grin2b-74988710","Lims2-75145999"
"Satb1-927","Ybx2-75080250"
"Creb3l1-112197858","Syap1-1858"
"Ankrd24-80343396","Ndufv3-12"
"Ndufv3-12","Zmiz1-74988259"
"E130012A19Rik-74363349","Gabre-75749417"
"Postn-77371799","Prpsap2-293663"
"Dok1-75042248","Rec8-77278975"
"Lims2-75145999","Satb1-927"
"Galp-79556611","Mtrr-2413"
"Ndufv3-12","Rplp0-74047927"
"Epn3-74357584","Hbb-77340464"
"9330182L06Rik-75081005","Nrbp2-75774686"
"Klhl36-77371861","Plxna3-1403"
"Gpr151-74724649","Grik3-75749418"
"Nmbr-77332086","Rmnd1-77371805"
"Greb1-71924412","Syap1-1858"
"Fhdc1-73925717","LOC434300-75988611"
"Fbln7-73929875","Plxna3-1403"
"Alox8-73718055","Nog-75084476"
"0610010F05Rik-74957923","Nkd1-74586666"
"Cbln2-70231306","Rec8-77278975"
"B3gat2-74658033","Tm7sf3-77874614"
"Galp-79556611","Ptger4-112203056"
"Alox8-73718055","Satb1-79488931"
"Mylk-74819252","Ppp1r7-832"
"Dok1-75042248","Ndufv3-12"
"Ero1lb-72340145","Galr2-80517343"
"9330182L06Rik-75081005","Smpd1-67881552"
"Bpgm-77414641","Susd2-75146000"
"Dok1-75042248","Hmox2-75774681"
"Gng12-73512194","Prpsap2-293663"
"Iscu-74819565","Nog-75084476"
"9330182L06Rik-75081005","Gabrq-79591569"
"Hbb-77340464","Kcna1-73994714"
"Casc1-75038484","Hcrtr1-77868713"
"Galp-79556611","Rplp0-74047927"
"Hbb-77340464","Ptger4-112203056"
"Mpzl1-77332711","Rec8-77278975"
"Mtrr-2413","Nog-75084476"
"Cd33-75043153","Wnt5a-79556660"
"Gng12-73512194","Mtrr-2413"
"Fez2-74272477","Rplp0-74047927"
"Scn5a-73907501","Smpd1-67881552"
"Epn3-74357584","Galp-79556611"
"LOC545352-74988758","Ppp2r3d-77414925"
"Dok1-75042248","Enpp2-77413700"
"Cbln2-70231306","Ndufv3-12"
"Gdf1-75081205","Gnal-71670716"
"Gtf3c2-7","Rad23b-881"
"Epn3-74357584","Smpd1-67881552"
"Cbln2-70231306","Hbb-77340464"
"Lims2-75145999","Ybx2-75080250"
"Calm2-182","Slc25a3-972"
"Epn3-74357584","Ndufv3-12"
"Epn3-74357584","Gabrq-79591569"
"Dok1-75042248","Gng12-73512194"
"Cacng8-72108823","Ndufv3-12"
"Alox8-73718055","Ptger4-112203056"
"Creb3l1-112197858","Pitx2-79556607"
"Fez2-74272477","Mtrr-2413"
"Kcna1-73994714","Postn-77371799"
"Cep72-74988742","Nkd1-74586666"
"Alox8-73718055","Cacng8-72108823"
"Susd2-75146000","Ybx2-75080250"
"Cd44-224","Cep72-74988742"
"Atp5h-77371785","Ppp1r7-832"
"Hmox2-75774681","Satb1-79488931"
"Hmox2-75774681","Ptger4-112203056"
"Alox8-73718055","Fam196a-75042244"
"Nog-75084476","Postn-77371799"
"Col9a2-74750022","Nkd1-74586666"
"Mylk-74819252","Pou2f1-1563"
"Nin-76115736","Nr5a1-734"
"C1qc-77340474","Ndufv3-12"
"Ppapdc1a-74881927","Susd4-75774678"
"Fam196a-75042244","Rplp0-74047927"
"Gng12-73512194","Nog-75084476"
"Cacng8-72108823","Hmox2-75774681"
"Iscu-74819565","Smpd1-67881552"
"Hbb-77340464","Nog-75084476"
"Kcna1-73994714","Nrbp2-75774686"
"Nrbp2-75774686","Smpd1-67881552"
"Ndufv3-12","Postn-77371799"
"Cacng8-72108823","Cbln2-70231306"
"Cbln2-70231306","Kcna1-73994714"
"9330182L06Rik-75081005","Hmox2-75774681"
"Cuedc2-79556640","Dok1-75042248"
"Ptger4-112203056","Satb1-79488931"
"Ankrd24-80343396","Cuedc2-79556640"
"Dpysl5-73635770","Gpr151-74724649"
"Dbi-71836880","Gdf1-75081205"
"Galr2-80517343","Zfand3-77414923"
"Myo10-74743255","Ybx2-75080250"
"C1qc-77340474","Rec8-77278975"
"Gabre-75749417","Magix-74581446"
"Kcng1-77340480","Lims2-75145999"
"Enpp2-77413700","Gng12-73512194"
"Clcn2-72119656","Stub1-79912552"
"Gabrq-79591569","Gng12-73512194"
"AW046396-72340236","Syap1-1858"
"Hmox2-75774681","Prpsap2-293663"
"Cacng8-72108823","Nog-75084476"
"Chat-252","Rassf4-74988636"
"Alox8-73718055","Rec8-77278975"
"Galr2-80517343","Terf2ip-112196711"
"Mpzl1-77332711","Nog-75084476"
"Hmox2-75774681","Nog-75084476"
"Enpp2-77413700","Ptger4-112203056"
"Phactr4-71924214","Ppapdc1a-74881927"
"C1qc-77340474","Ptger4-112203056"
"Clic5-77874610","LOC433740-77340490"
"Cacng8-72108823","Zmiz1-74988259"
"Cuedc2-79556640","Rec8-77278975"
"Aldh5a1-77925007","Krt73-74750042"
"Cacng8-72108823","Iscu-74819565"
"Ankrd24-80343396","Postn-77371799"
"Gabrq-79591569","Smpd1-67881552"
"Iscu-74819565","Ptger4-112203056"
"Fez2-74272477","Nrbp2-75774686"
"Hbb-77340464","Rplp0-74047927"
"Cep72-74988742","Meis3-74047845"
"Mylk3-73992942","Pip4k2c-799"
"Htr2b-79556708","Tacr1-79591721"
"Galp-79556611","Mpzl1-77332711"
"Ankrd24-80343396","Mtrr-2413"
"Chat-252","Grik3-75749418"
"Fam196a-75042244","Scn5a-73907501"
"Dok1-75042248","Postn-77371799"
"Gpr151-74724649","Rassf4-74988636"
"Cbln2-70231306","Mpzl1-77332711"
"Enpp2-77413700","Smpd1-67881552"
"Mtrr-2413","Rec8-77278975"
"Greb1-71924412","Klf7-112202624"
"Chat-252","Fhdc1-73925717"
"C1qc-77340474","Prpsap2-293663"
"Cuedc2-79556640","Nrbp2-75774686"
"Epn3-74357584","Zmiz1-74988259"
"Dok1-75042248","Satb1-79488931"
"Gabrq-79591569","Ptger4-112203056"
"C1qc-77340474","Kcna1-73994714"
"9330182L06Rik-75081005","Scn5a-73907501"
"Bpgm-77414641","Ybx2-75080250"
"Hbb-77340464","Prpsap2-293663"
"Alox8-73718055","Enpp2-77413700"
"Cuedc2-79556640","Mpzl1-77332711"
"Enpp2-77413700","Hbb-77340464"
"Aldh5a1-77925007","Nin-76115736"
"Mtrr-2413","Prpsap2-293663"
"Ankrd24-80343396","Smpd1-67881552"
"Fbln7-73929875","Pde11a-75081007"
"Ppp2r3d-77414925","Susd4-75774678"
"Dok1-75042248","Ptger4-112203056"
"Fez2-74272477","Mpzl1-77332711"
"Cuedc2-79556640","Gabrq-79591569"
"Fam196a-75042244","Mpzl1-77332711"
"Chrm4-261","Ndel1-1514"
"Galp-79556611","Nrbp2-75774686"
"Lims2-75145999","Myo10-74743255"
"Mgp-1229","Trhr-1303"
"Postn-77371799","Satb1-79488931"
