Gene1,Gene2
"Gabra4-71924402","Sh3d19-74425516"
"Cadm2-73635999","Kpnb1-77340472"
"Gpnmb-74581367","Sik3-74881867"
"Gabarap-2245","Kpna4-2359"
"Fat4-74363356","Tmem29-75080656"
"Ndufa10-74658173","Sostdc1-77874602"
"Cyr61-80343407","Epha1-74640882"
"Galnt13-72472803","Ubl4-75774670"
"Kcnj15-2339","Plxnd1-77340482"
"Serinc1-77413696","Vti1a-74641238"
"Enpp2-77413700","Ndufv3-12"
"2010300C02Rik-70743898","Gpr146-77371845"
"Rec8-77278975","Zmiz1-74988259"
"Kcnj9-72119580","Rasa4-74425552"
"Serpinb8-293668","Slc20a2-70231308"
"Cuedc2-79556640","Mtrr-2413"
"Dlst-321200","Sostdc1-77874602"
"Elmod1-71924269","Slx1b-74819688"
"Gabra4-71924402","Sik3-74881867"
"Magix-74581446","Plxna3-1403"
"Gabrq-79591569","Ndufv3-12"
"Fam46a-73520967","Ndufa10-74658173"
"9330182L06Rik-75081005","Cacng8-72108823"
"Sox10-79556652","Tmem29-75080656"
"Elmod1-71924269","Nxn-72007747"
"Clip4-75774680","Spint2-74047774"
"Mpzl1-77332711","Prrg2-276063"
"Serinc1-77413696","Smpd1-77413684"
"Crls1-1148","Thbs2-73929578"
"Hhip-71358556","Pcp2-79490073"
"Epn3-74357584","Rec8-77278975"
"Ap1b1-356859","Nnat-77887874"
"Ndufa10-74658173","Pgrmc2-74882697"
"Slc43a2-74425544","Sprn-73512367"
"Pgrmc2-74882697","Rgnef-74272892"
"Nrm-75042265","Svip-73931622"
"Icosl-1217","Krtap12-1-1367"
"Galp-79556611","Mpzl1-77332711"
"Gpr108-1619","Rfx4-71249068"
"Ipo4-74658174","Sostdc1-77874602"
"Cyr61-80343407","Svip-73931622"
"Aldh1a1-72103809","Matk-76135823"
"Gpr108-1619","Mtap-79568030"
"Adam33-75147767","Tex261-74047919"
"Fndc3b-74988759","Thnsl1-74988343"
"Adora2a-72109410","Nrm-75042265"
"AW046396-72340236","Creb3l1-112197858"
"Crls1-1148","Pitrm1-74273117"
"Epha1-74640882","Ptprk-74743303"
"Nrtn-741","Sart3-74819691"
"Cks2-80517357","Cldn11-77280580"
"Gpr123-71924056","Svip-73931622"
"Fkbp10-2220","Plxna3-1403"
"0610010F05Rik-74957923","Col9a2-74750022"
"Grm1-537","Lix1-643"
"Ngb-79556712","Rps4y2-75934917"
"Fez2-74272477","Satb1-79488931"
"Apc-74881517","Mtap1a-76115734"
"C030046I01Rik-74881890","Gpx2-74819652"
"Aldh1a1-72103809","Vti1a-74641238"
"Scube3-74988656","Sprn-73512367"
"Prpsap2-293663","Zmiz1-74988259"
"Clip4-75774680","Thbs2-73929578"
"Ly6h-71924388","Ubl4-75774670"
"Erf-2195","Homer1-1748"
"Fam124a-72472790","Vti1a-74641238"
"Kcnj15-2339","Scube3-74988656"
"Adam33-75147767","Svip-73931622"
"Matk-76135823","Smpd1-77413684"
"Mtrr-2413","Nog-75084476"
"Cacng8-72108823","Postn-77371799"
"Ap1b1-356859","Mdk-1227"
"Prpsap2-293663","Prrg2-276063"
"Cep78-322963","Hmox2-75774681"
"AW046396-72340236","Trps1-75043140"
"Pitrm1-74273117","Sostdc1-77874602"
"2610109H07Rik-74272038","Kpnb1-77340472"
"Chrna2-75551460","Mef2c-79567505"
"2010111I01Rik-71717630","Vti1a-74641238"
"Cdh9-72472764","Kcnj15-2339"
"Enpp2-77413700","Rec8-77278975"
"Fam196a-75042244","Gabrq-79591569"
