Gene1,Gene2
"C2cd2-1986","Robo1-73521820"
"Lhx2-79568024","Myo10-74743255"
"Atxn1-932","Cry2-302"
"Nrgn-69153759","Satb1-927"
"Vstm2b-77869820","Ybx2-75080250"
"Ccdc37-74581372","Il11ra1-2315"
"Dlx5-1450","Ldb3-2369"
"Eif4a3-2143","Nxph3-356852"
"1500002O20Rik-1954","Gabrb2-472"
"Fgf12-424","Mif-2407"
"En2-74988733","Pot1b-73925715"
"Cyp4f15-1189","Nol4-76115737"
"Camkk2-70743899","Tsc22d4-1464"
"Aldh1l1-1724","Lhcgr-77869818"
"Mlxipl-1932","Slco4a1-2625"
"Ctps-1185","Edc3-77414911"
"Hes7-2289","Nxph4-73521000"
"Grik3-75749418","Kcng1-77340480"
"Fbln2-321208","Il17rd-112647967"
"En2-74988733","Galns-70612726"
"Cds2-250","Kcnab2-1754"
"Nfib-1555","Otp-2454"
"C2cd2-1986","Zim2-76135811"
"Raf1-1816","Rasal2-71670719"
"Mapk14-2399","Raf1-1816"
"Rprm-75651169","Traip-77887842"
"Col16a1-74273122","Kitl-616"
"Htr1b-584","Slc26a7-2595"
"Chat-252","Nrgn-69153759"
"Clk2-356286","Kitl-616"
"Lzic-276064","Pcp2-77413702"
"Cpe-1691","Syt10-79556609"
"Pcp4-772","Rprm-75651169"
"Ccdc85a-75081006","Fhdc1-73925717"
"Clk2-356286","Gnaz-1730"
"Pot1b-73925715","Tfam-67936016"
"Axin2-74819487","Scube3-74988656"
"Nkiras2-2429","Wwox-72077451"
"Fezf2-75651163","Gpr151-74724649"
"Atxn1-932","Ppm1a-2497"
"Fam89b-1898","Guk1-2279"
"Arhgap17-1413","Mmaa-1772"
"Myo10-74743255","Rgs2-73635771"
"Itgb5-71920512","Usp48-149"
"Tmem90b-73931426","Vim-79907904"
"Evi5-71670743","Mylk-74819252"
"Prkcb-72129247","Sdc3-71358662"
"Ano2-71587834","Arf3-655120"
"Heg1-74958616","Mafb-73771240"
"Pcsk2-72080025","Ybx1-743"
"Hbb-b1-67936011","Vav3-76085746"
"Nin-76115736","Srsf9-75043152"
"Pcp4-772","Zfp280c-1669"
"Kcnc4-1756","Sprr1a-1534"
"Mylk-74819252","Rab1-878"
"En2-74988733","Plg-2485"
"Tfam-67936016","Vtn-67752116"
"Pafah1b1-2460","Rgs3-1822"
"Satb1-927","Setbp1-1532"
"Lynx1-655","Ripply3-367"
"AW046396-72340236","Adcy4-77"
"Bsg-166","Matn4-77371795"
"Ccdc37-74581372","Ppp1r1a-75773706"
"BC031353-77371767","Ostf1-73907505"
"Chat-252","Synpr-1862"
"Olfm1-760","Sssca1-79556714"
"Magel2-79591571","Pfkl-795"
"Slc4a10-1922","Znrf1-74581382"
"Galns-70612726","Sdc3-71358662"
"Kdr-2347","Tmeff1-1299"
"Hip1-2293","Trim28-1071"
"Plg-2485","Slc7a6-293662"
"Phyhip-544328","Pmch-55"
"Prrg2-276063","Svil-77332748"
"Cyp26b1-79568022","Palmd-74581442"
"Slc7a6-293662","Tfam-67936016"
"Heg1-74958616","Zmiz1-74988259"
"Arnt2-71358590","Fxyd5-74819694"
"Igfbpl1-1974","Rabep2-1970"
"Ptgds-851","Zfp61-75749409"
"Rgs2-73635771","Sema7a-955"
"Gjb5-2259","Mdk-1227"
"Cdkn1a-2085","Svil-77332748"
"Mrpl12-70743841","Wash-1796"
"Chrnb2-2097","Irx2-1752"
"Fxyd5-74819694","Usp25-2713"
"Enox2-70928339","S100b-79591593"
"Ngfr-705","Rarg-130913"
"Bpgm-77414641","Grik3-75749418"
"Fam195a-1996","Rtn2-909"
"Cck-200","Nudc-2442"
"Dbi-71836880","Magel2-79591571"
"Plg-2485","Tspo-79556668"
"Btg2-72283802","Pdxk-788"
"LOC433740-77340490","Rbm18-356083"
"Filip1l-74363347","Six1-1834"
"Ppp1r3b-75084111","Sdc3-71358662"
"Efna3-381","Sytl5-73930809"
"Hmgcr-75079789","Srsf9-75043152"
"Grin2b-74988710","Kcng1-77340480"
"Itm2c-77414652","Per1-791"
"Anxa11-2029","Vim-79907904"
"Cda-74425539","Mlx-77414147"
"En2-74988733","Rcsd1-75934525"
"Dlx6as1-2000","Tcf4-1044"
"Cd33-75043153","Tfam-67936016"
"Sobp-71920521","Xbp1-1119"
"Neurod2-75651126","Slc25a25-544516"
"Junb-2335","Satb1-927"
"Chrnb2-2097","Kcnh3-74641310"
"Bdnf-79587720","Six1-1834"
"Prkcb-72129247","Stat1-2635"
"Magel2-79591571","Six1-1834"
"Plk2-74743272","Slc12a8-1836"
"Evi5-71670743","Map4k3-657"
"Hmg20a-357093","Mmaa-1772"
"Ccng1-324210","Sfrp1-2563"
"Aldh1l1-1724","Plp1-79556704"
"Anxa6-77332100","Rgs4-1569"
"Rarres1-75084131","Ybx2-75080250"
"Hunk-2307","Tfap2a-2661"
"Lzic-276064","Satb1-927"
"Oxtr-75081001","Zbtb20-1143"
"Bcl11a-71836837","D930028M14Rik-73512190"
"Ccng1-324210","Prlr-1268"
"Cd47-357100","Myc-112194721"
"Gphn-1211","Prnp-1405"
"Akap8-91","Sobp-71920521"
"Abhd8-2012","Cd44-79556644"
"Dnahc11-73520976","Tacr1-79591721"
"Lims2-75145999","Mdfi-112648831"
"Bcl11a-71836837","Ier2-71836849"
"Arl15-74363341","Trps1-75043140"
"Adcy4-77","Nin-76115736"
"Gpr139-79490116","Slc36a4-1597"
"Atxn1-932","Ifngr2-1460"
"Med24-2675","Rarg-130913"
"ND3-675","Nxph3-356852"
"Alkbh6-77414882","Arhgap17-1413"
"Gm10413-73929885","Nr1h3-112205214"
"Arhgef2-2043","Rtn2-909"
"Itga3-598","Sigmar1-112196265"
"Ctgf-79556634","Sema5b-953"
"Eif2ak3-2181","Wash-1796"
"Bsg-166","Cst3-69120555"
"Aktip-1355","Rgs3-1822"
"D0H4S114-72472773","Slc2a3-1840"
"Thap1-44","Zmiz1-74988259"
"Arf3-655120","Hes3-2287"
"Mmaa-1772","Pcp4-772"
"Gpc4-1617","Nes-1387"
"Inpp1-67870434","Thpo-2671"
"Fam78b-72472750","Ldhd-74425554"
"Pcp2-77413702","Polr1e-75774108"
"Traip-77887842","Znrf1-74581382"
"Cdca7-26","Srp54a-2629"
"Ctps-1185","Tomm70a-320"
"Gnrh1-75080152","Szt2-1446"
"E4f1-1199","Epha4-2187"
"Cnih2-2109","Cryaa-2127"
"Gata2-100","Pcp2-77413702"
"Fezf2-75651163","Fhdc1-73925717"
"Cd33-75043153","En2-74988733"
"Palmd-74581442","Rxrg-917"
"Grb10-522","Svil-77332748"
"Mmaa-1772","Six1-1834"
"Gnao1-506","Rgs4-1569"
"Nxph4-73521000","Slc25a25-544516"
"Ar-2039","Pou2f1-1563"
"1700086L19Rik-1643","Glra1-72108824"
"Notch3-1788","Sar1a-321204"
"Ngfr-705","Ptprm-864"
"Plxdc1-814","Slc2a3-1840"
"Gabra6-75551467","Slc26a8-2597"
"Ripply3-367","Rora-2537"
"Chrnb2-2097","Rabep2-1970"
"Dad1-74819345","Tsc22d1-1051"
"Bcl11a-71836837","Fbln2-321208"
"Ets1-2199","N4bp2-74363354"
"Mgat2-74988614","Setbp1-1532"
"Kdr-2347","Phyhip-544328"
"1700086L19Rik-1643","9430020K01Rik-75988537"
"Bdnf-79587720","Pde11a-75081007"
"Spata2l-73817441","Tmem218-1960"
"Bdnf-79587720","Tmc6-77887880"
"Acacb-74881515","Hpca-72129291"
"Slc12a8-1836","Tecr-544902"
"9430020K01Rik-75988537","Ier2-71836849"
"Mmaa-1772","Prpf6-67850946"
"Hmg20a-357093","Slc4a10-1922"
"Bcl6-75651139","Tfam-67936016"
"Actr2-67","Arhgef2-2043"
"Fgf12-424","Syt2-1023"
"Snd1-77869128","Stmn4-1006"
"Nr1h3-112205214","Rfx1-895"
"Gnrh1-75080152","Stmn4-1006"
"Aqp9-2037","Bcl7b-1601"
"F3-77280341","Rfx1-895"
"Efna1-1347","Slc26a8-2597"
"Filip1l-74363347","Nrgn-69153759"
"Rxrg-917","Sdccag3-2075"
"Bpgm-77414641","Rarres1-75084131"
"Chga-2093","Rcsd1-75934525"
"Etv6-1353","Madcam1-2389"
"N4bp2-74363354","Tmem215-73636150"
"Gpr139-79490116","Hmx3-74641309"
"Ccnl2-211","Ltbp3-76115733"
"Hes7-2289","Itga3-598"
"Sar1a-321204","Sfrp1-2563"
"Syt10-79556609","Vezt-74819329"
"Gpr89-67881554","Syt3-1026"
"Aff4-2363","Bsg-166"
"Cd44-224","Slc6a11-72472802"
"Cdk5-244","Tm7sf3-77874614"
"Synpr-1862","Zfp280c-1669"
"Chga-2093","Cnr1-283"
"Axin2-74819487","S100b-79591593"
"Nfix-2423","Trappc10-1063"
"Cnr1-283","Nudc-2442"
"2010300C02Rik-70743898","Stc1-2639"
"Aktip-1355","Hmga1-2295"
"D930028M14Rik-73512190","Glra1-72108824"
"Eif5a-2183","Oprm1-79912572"
"Cpe-1691","Sema3f-72007563"
"Galns-70612726","Stat1-2635"
"Drd4-112650336","Fam114a2-1992"
"Mpv17l2-74988601","St6gal1-74658241"
"Pomc-2493","Sar1a-321204"
"Axin2-74819487","Itgb5-71920512"
"Map3k7-2393","Slc12a8-1836"
"Bsg-166","Ptcd2-77414563"
"Efna3-381","Wnt3-2731"
"Gdf1-75081205","Zfp280c-1669"
"Rassf4-74988636","Setbp1-1532"
"Pmaip1-823","Zbtb48-1940"
"Ephb3-1492","Rxrg-917"
"Ldlr-1766","Tfap2a-2661"
"Dtnbp1-75651202","Wbscr17-1934"
"Ccng1-324210","Med24-2675"
"Trem2-67870433","Vtn-67752116"
"Aff4-2363","Mylk-74819252"
"Efna5-383","Rgs3-1822"
"Gata2-100","Syt11-2649"
"Pvalb-868","Zbtb20-1143"
"Pcsk2-72080025","Stmn4-1006"
"Epha4-2187","Synpr-1862"
"Pomc-2493","Wbscr17-1934"
"Aldh1l1-1724","Col27a1-74272916"
"5330421K23Rik*-75043138","Med8-112196048"
"Sema3f-72007563","Vezt-74819329"
"Rcsd1-75934525","Trem2-67870433"
"Gaa-356090","Nsf-356092"
"Crym-73592526","Pitrm1-74273117"
"F3-77280341","Mdk-1227"
"Nkx2-1-74988460","Sigmar1-112196265"
"Mgat2-74988614","Mmaa-1772"
"A830073O21Rik-74819036","Plxnc1-820"
"Cd33-75043153","Slc7a6-293662"
"Gldc-77887886","Trps1-75043140"
"Kitl-616","Syt4-2651"
"Gata2-100","Ppp1r7-832"
