Gene1,Gene2
"Dcn-329","Ostf1-73907505"
"Cbfb-1168","Cyld-73992938"
"Cpe-1691","Gnal-71670716"
"BC031353-77371767","Tmem215-73636150"
"Dusp1-324212","Reep5-2159"
"Dlx1-348","Plxnb3-1265"
"Enpp2-77413700","Stub1-79912552"
"Dnahc11-73520976","Ero1lb-72340145"
"Enpp2-77413700","Ppp2r3d-77414925"
"Dbnl-74819497","Hbb-77340464"
"Klhl36-77371861","Rarres1-75084131"
"Cdc25b-74274686","Nfix-2423"
"Eif3j-321196","Lrrn1-72129293"
"Limk1-640","Pdxk-788"
"Sh3rf1-74581451","Sowaha-71250306"
"Mmaa-1772","Plxna3-1403"
"Ero1lb-72340145","Tcf4-1044"
"Csk-75651192","Terf2ip-112196711"
"Bdnf-79587720","Rgag1-75041526"
"Homer3-356087","Lancl3-73925716"
"E4f1-1199","Pdlim2-2476"
"Cdh13-77869863","Nmb-71836874"
"Dlx5-1450","Hpca-72129291"
"Mtpn-2411","Tnip2-74425540"
"Cdk5r1-247","Enpep-73769289"
"Chrna1-75551465","Tfap2a-2661"
"Mon1b-74958566","Pfkl-795"
"Acacb-74881515","Dlx6as1-2000"
"Acvrl1-79488929","Syap1-1858"
"Pwp2-112645814","Slc6a3-978"
"Hpca-72129291","Mmaa-1772"
"9330182L06Rik-75081005","Nsun7-77332090"
"LOC433254-72108822","Nfix-2423"
"Cdh2-79556666","Vstm2b-77869820"
"Cyld-73992938","Mapre1-2401"
"Chrna1-75551465","Clic6-1984"
"Cst3-69120555","Tmod1-75988526"
"Cdc25b-74274686","Dbh-79907893"
"Pgf-77869838","Rims3-75042242"
"Rnasek-75934529","Slc16a4-2579"
"Cdh13-77869863","Fbln7-73929875"
"Hnrpdl-571","Ptrf-73521818"
"Iscu-74819565","Mpzl1-77332711"
"Krtap12-1-1367","Pfkl-795"
"Rnasek-75934529","Zfp790-356855"
"A4galt-71717165","Klhl1-73520995"
"Ero1lb-72340145","Tacr1-79591721"
"Tcf4-1044","Yjefn3-74750064"
"Clec11a-112195815","Pitx2-79556607"
"Cdk5-244","Gcg-75749416"
"Fezf2-75651163","Traip-77887842"
"Cpne8-73520974","Iscu-74819565"
"Mtif2-677","Mylk3-73992942"
"Gldc-77887886","Prkch-73520406"
"Grik1-527","Slc6a3-978"
"Rbm18-356083","Vstm2b-77869820"
"Fbxl5-422","Hes7-2289"
"F13a1-74882565","Fam46a-75042237"
"Fbln7-73929875","Wnt8a-1115"
"Crhr1-297","Zbtb20-79568020"
"Cdk5r1-247","Dok2-2155"
"Ccdc136-324214","Tiam1-1059"
"Ccdc136-324214","Zfp790-356855"
"A4galt-71717165","Gnal-71670716"
"Cacng8-72108823","Nmbr-77332086"
"Abhd8-2012","Mtif2-677"
"Cdh2-79556666","Gata2-100"
"Rfxank-67881545","Slc22a23-72128754"
"Fbln7-73929875","Pam16-2391"
"Plxnb3-1265","Slc41a3-73512484"
"Cyld-73992938","Pcsk1-2470"
"Net1-74581396","Synpo-75080644"
"Cdh2-79556666","Rps5-77868800"
"Cpe-1691","Galr2-80517343"
"Fam78b-72472750","Lmo2-2383"
"Gng7-1734","Htr2b-79556708"
"B4galt6-2055","Rps5-77868800"
"Dbh-79907893","Zim2-76135811"
"Fkbp10-2220","Sept7-961"
"Ldb3-2369","Zic1-72103843"
"Rmnd1-77371805","Rps4y2-75934917"
"Cbln2-70231306","Galp-79556611"
"Aqp4-79556722","Tnfaip8-75038412"
"Kif5b-2353","Tubb4a-1081"
