Gene1,Gene2
"LOC434368-74819253","Zfp365-73929873"
"AW046396-72340236","Pitx2-79556607"
"Gabbr2-71247614","Stk24-73635773"
"2010300C02Rik-70743898","Insrr-71670480"
"Gpnmb-74581367","LOC545810-71924492"
"Gaa-356090","Nsf-356092"
"Adam33-75147767","Mdk-1227"
"2010300C02Rik-70743898","Sh3d19-74425516"
"Adam33-75147767","Sik3-74881867"
"Chrna4-1173","Sfn-2561"
"Stk24-73635773","Zfp365-73929873"
"Lass4-176962","Stk24-73635773"
"Smpd1-77413684","Tex261-74047919"
"Mchr1-74724669","Ptp4a1-75079765"
"Mtap-79568030","Tmem29-75080656"
"Fat4-74363356","Mtap1a-76115734"
"Ccng1-324210","Psap-846"
"Mmp15-1383","Slc26a8-2597"
"Cst3-69120555","Psmc2-356850"
"Anxa1-70813897","Lass4-176962"
"Ripply3-367","Tecr-544902"
"Alg14-75081004","Tbl3-77413694"
"Anxa1-70813897","Stk24-73635773"
"B4galt6-2055","Cpe-1691"
"Ccdc85a-75081006","Chat-252"
"Nkiras2-2429","Ptpn18-2509"
"Adamts1-69","Slc25a1-2587"
"LOC434300-75988611","Susd2-75146000"
"Ptprk-74743303","Rasa4-74425552"
"Mdk-1227","Tbl3-77413694"
"Dlx1-348","Epha4-2187"
"Tyr-2703","Wwox-72077451"
"Efna3-381","Pvalb-868"
"Rcsd1-75934525","Slc7a6-293662"
"Gls-500","Tat-2657"
"Arsa-75749415","Avil-72340234"
"Mdk-1227","Sik3-74881867"
"Mtap1a-76115734","Tex261-74047919"
"Gabra4-71924402","Nnat-77887874"
"Hgf-558","Trim9-1074"
"Abhd8-2012","Hes1-556"
"9830001H06Rik-77340458","Sox10-79556652"
"Alg14-75081004","Serinc1-77413696"
"Cdkn2b-1476","Srpr-1593"
"Cntfr-75651138","Rarb-75038442"
"Pck2-71836804","Serinc1-77413696"
"2010111I01Rik-71717630","Ptprk-74743303"
"Stk24-73635773","Zscan22-247974"
"Bsg-166","Cst3-69120555"
"Hrh3-73636034","LOC545854-73732153"
"Emp1-77280421","Hs3st2-74988765"
"Gnao1-506","Kcne3-2337"
"2310046A06Rik-73931408","Ryk-2541"
"Efna5-383","Rgs3-1822"
"Pak6-75084501","Pdgfd-1910"
"Ptprk-74743303","Tspyl4-67936212"
"Dgkg-343","Lphn2-1768"
"Dlx6as1-2000","Map4k3-657"
"Ghitm-1207","Rabep2-1970"
"Grsf1-73994670","Rcsd1-75934525"
"Lgi3-73520996","Stk24-73635773"
"Matk-76135823","Tex261-74047919"
"Mtap1a-76115734","Vti1a-74641238"
"Anxa1-70813897","Rcsd1-75934525"
"Gpr126-73520982","Runx2-1278"
"Ankrd54-1677","Grp-1363"
"Pcdhga12-770","Serpina3n-75043155"
"LOC434368-74819253","Slc7a6-293662"
"Efna5-383","Il17rc-2319"
"Alkbh6-77414882","Aqp4-79556722"
"Bend6-77280313","Efcab6-74819465"
"Plk2-74743272","Slc26a8-2597"
"Anxa11-2029","Ergic1-1952"
"Map3k7-2393","Plk2-74743272"
"Efna3-381","Rasal2-71670719"
"Adra2b-74724532","Igsf5-79488939"
"Pcnt-1255","Zbtb20-79568020"
"Ampd3-77371807","BC032203-77867708"
"Dpysl4-1345","Lepre1-2371"
"Cct8-2079","Glrx-73931409"
"Pmp22-825","Thap1-44"
"Bpgm-77414641","Susd2-75146000"
"LOC545810-71924492","Ptprk-74743303"
"Axin2-74819487","Pmp22-825"
"Gpnmb-74581367","Rfx4-71249068"
"Pdlim2-2476","Tubb4a-1081"
"Pde9a-785","Ppm1a-2497"
"Edc3-77414911","Fam195a-1996"
"Scnn1g-1918","Sdccag3-2075"
"1200011I18Rik-77414569","Nnat-77887874"
"Ankrd54-1677","Prlr-1268"
"Irx2-1752","Syt2-1023"
"Ccng1-324210","Med24-2675"
"Sod1-994","Stmn4-1006"
"F2rl1-199391","Icam5-73520989"
"Gnao1-506","Nr1d1-1243"
"Efna1-1347","Tecr-544902"
"Caml-79568047","Vamp1-75651233"
"Tex261-74047919","Tspyl4-67936212"
"Bok-71064032","Vamp1-75651233"
"Glrx-73931409","Plcz1-74988296"
"Arxes1-45841","Zfand3-293694"
"S100b-79591593","Syt2-1023"
"Bcl6-75651139","Filip1-73635796"
"Grik1-527","Vps35-355884"
"Hs3st2-74988765","Nova1-73931640"
"Cdh13-234","Sdccag3-2075"
"Lgi3-73520996","Zfp365-73929873"
"Prkcb-72129247","Sod1-994"
"2010300C02Rik-70743898","Matk-76135823"
"Inpp4b-72080054","Tmem204-73769320"
"2010111I01Rik-71717630","Gpr123-71924056"
"Lynx1-655","Tecr-544902"
"Sox2ot-74658020","Tmem204-73769320"
