Gene1,Gene2
"Gnaz-1730","Ripply3-367"
"Hoxd9-1623","Per1-791"
"Per1-791","Plk1-2487"
"Gm4887-73931418","Synpo-75080644"
"Ninj1-71670490","Sdccag3-2075"
"Anln-33","Dpysl4-1345"
"Enox2-70928339","Igfbpl1-1974"
"Dmrt3-74819342","Slc12a8-1836"
"Dmwd-2151","S100b-79591593"
"Fgfr2-445","Gad1-479"
"Ppm1a-2497","Tomm70a-320"
"Col18a1-287","Irf9-2329"
"Gabra6-75551467","Mcm3ap-665"
"Nfix-2423","Tubb4a-1081"
"Chrna1-75551465","Slc6a11-72472802"
"Lphn2-1768","Syt2-1023"
"Iffo2-322962","Kcnmb4-72283793"
"Efna3-381","Oprm1-79912572"
"Phf6-72080044","Tmbim6-2663"
"Cryzl1-304","Stx1a-2645"
"Aldh1l1-1724","Fgf12-424"
"Rfx1-895","Tomm70a-320"
"Cx3cl1-2135","Ppp1r3b-75084111"
"Ldhd-74425554","Ociad2-75041527"
"Gpr151-74724649","Grik3-75749418"
"Dph2-2161","Fgfr2-445"
"Nlk-76085742","Ubr1-74957908"
"Thap1-44","Ttc3-1079"
"B3gnt2-75988600","Svil-77332748"
"Ppp1r3b-75084111","Wash-1796"
"2310046A06Rik-73931408","Thap1-44"
"Nr1d1-1243","Rab6a-74047909"
"Abhd8-2012","Mtif2-677"
"Papola-1251","Rgs3-1822"
"Cryaa-2127","Wnt4-1444"
"Coro1c-75651191","Rassf4-74988636"
"Efna1-1347","Itgb5-71920512"
"Dgkg-343","Ifngr2-1460"
"Cdh13-234","Kdelr1-130912"
"Hook3-1197","Rbm18-356083"
"Lrsam1-74583161","Syt13-1864"
"Ergic1-1952","S100b-79591593"
"Nr1d1-1243","Rfx1-895"
"Kcnc4-1756","Vash2-1667"
"Plp1-79556704","Pmp22-825"
"Pde9a-785","Sod1-994"
"Gpc4-1617","Kdelr1-130912"
"Sytl5-73930809","Szt2-1446"
"Cx3cl1-2135","Ucn3-1091"
"Cry2-302","Glrx-73931409"
"Apba2-2031","Thap1-44"
"Gata2-100","Slc5a1-2621"
"Rarg-130913","Sprr1a-1534"
"Acta1-60","Nkiras2-2429"
"Tmbim6-2663","Tsc22d4-1464"
"Nfib-1555","Ttbk2-75147759"
"Fgf13-427","Vsnl1-1106"
"Htr1b-584","Iffo2-322962"
"Nkiras2-2429","Pde9a-785"
"Tomm70a-320","Wif1-1111"
"Bzw1-324215","Ldb3-2369"
"Dbp-1193","Hepacam-35"
"Apba2-2031","Rab6a-74047909"
"Pparg-2495","Sobp-71920521"
"Arf3-655120","Slc36a4-1597"
"Ifngr2-1460","Rfx1-895"
"Anp32a-94","Kcnmb4-72283793"
"Chrna4-1173","Srp54a-2629"
"Hoxd9-1623","Kcnc4-1756"
"Dlx1-348","Rbm18-356083"
"Agtr1b-74724627","Dner-1699"
"Ankrd54-1677","Pcdhga12-770"
"Gpr126-73520982","Tmbim6-2663"
"Cx3cl1-2135","Sprr1a-1534"
"Kdm4b-2331","Lmo4-2385"
"Pparg-2495","Stx1a-2645"
"Rab6a-74047909","Wnt4-1444"
"Meis2-1231","Slc12a8-1836"
"Anln-33","Kdm4b-2331"
"Cda-74425539","Ldlr-1766"
"Agtr1b-74724627","Sobp-71920521"
"Dner-1699","Mapre2-659"
"2610019F03Rik-74724511","Iffo2-322962"
"Ccnd2-205","Dcn-329"
"Syt1-1014","Syt13-1864"
"Apba2-2031","Kdr-2347"
"Agtr1b-74724627","Gnao1-506"
