Gene1,Gene2
"Ifnar1-588","Wnt8a-1115"
"Bzw1-324215","Junb-2335"
"Kctd17-72340180","Lrrn1-72129293"
"D830029A09Rik-72472778","Rfxank-67881545"
"Dnahc11-73520976","Sytl3-2653"
"Cdk5r1-247","Plxnb3-1265"
"Ar-2039","Hnrpdl-571"
"Dok2-2155","Lamb1-71670482"
"Kif5b-2353","Plxnb3-1265"
"Mx1-1385","Ptprcap-121091"
"3830406C13Rik-77414919","Setbp1-1532"
"Klc2-618","Tmem215-73636150"
"Dnahc11-73520976","Lhx2-2375"
"Ngb-79556712","Six3os1-75041431"
"Cyp26b1-79568022","Nmb-71836874"
"Homer3-356087","P2rx3-75888751"
"Pdxk-788","Zfp280c-1669"
"Cdc25b-74274686","Lancl3-73925716"
"Fancd2-73635979","Slc41a3-73512484"
"Dusp1-324212","Eif3j-321196"
"Map4k3-657","Mmaa-1772"
"B4galt6-2055","Mm.86217-74641161"
"A4galt-71717165","Hpca-72129291"
"Klc2-618","Scn3b-73512195"
"LOC381355-71924491","Nxf7-75988557"
"Alpk2-74988275","Ero1lb-72340145"
"Kif5b-2353","Lhx2-2375"
"Arx-118","Cd1d1-219"
"Avp-131","Chrm4-79591641"
"Plxnb3-1265","Tmod1-75988526"
"Dnahc11-73520976","Laptm4b-75651225"
"Laptm4b-75651225","Lhx8-2379"
"Polr1e-75774108","Triap1-74658242"
"Fkbp10-2220","Wnt8b-1890"
"Fez2-74272477","Rmnd1-77371805"
"Rec8-77278975","Susd4-75774678"
"Abhd8-2012","Tnrc6a-314"
"F13a1-74882565","Mmaa-1772"
"Nol4-76115737","Trps1-75043140"
"Crym-73592526","Hcrtr1-77868713"
"Eps8-1705","Mylk3-73992942"
"Btg2-72283802","Lxn-72340108"
"Nmb-71836874","Wnt8b-1890"
"Nr4a2-732","Wnt8a-1115"
"Abcd1-356086","Plxna3-1403"
"Bdnf-79587720","Pdxk-788"
"F13a1-74882565","Hook3-1197"
"Lamb1-71670482","Tmem215-73636150"
"Mef2c-667","Tubb4a-1081"
"Fkbp10-2220","Hes7-2289"
"Dnahc11-73520976","Reep5-2159"
"Rgag1-75041526","Trim28-1071"
"Eif3j-321196","Rnasek-75934529"
"Lmod2-73636019","Trim28-1071"
"Gm4887-73931418","Lrrc3-112649047"
"BC031353-77371767","Dbh-79907893"
"Kif5b-2353","Limk1-640"
"Ar-2039","Ccdc136-324214"
"Tacr1-79591721","Tnfrsf21-71836885"
"Eps8-1705","Mm.86217-74641161"
"Cdh2-79556666","Lancl3-73925716"
"Emb-73930836","Lrrn1-72129293"
"Magix-74581446","Rgag1-75041526"
"Coro1c-75651191","LOC433254-72108822"
"Tmem86b-72472763","Trip4-1924"
"Htr2b-79556708","LOC433254-72108822"
"Gldc-77887886","Nxf7-75988557"
"Ar-2039","Prdx1-836"
"Ascl5-ps-74988285","Tacr1-79591721"
"Dhrs3-112650553","Kcna1-73994714"
"Hebp1-74988456","Khdrbs3-73769321"
"1700037H04Rik-324211","Kctd17-72340180"
"Dbnl-74819497","Ngb-79556712"
"Clic6-1984","Rbm18-356083"
"Crym-73592526","Ywhaq-1130"
"Filip1-73635796","Susd4-75774678"
"Adcy4-73512495","Clec11a-112195815"
"Dbnl-74819497","Mtrr-2413"
"Gnai2-2263","Usp21-2711"
"Entpd1-393","Mx1-1385"
"Cd24a-79591541","Txnip-1084"
"Esr1-79591677","Tmem215-73636150"
"Col19a1-74658066","Gabrq-79591569"
"E4f1-1199","Eif3j-321196"
"Galp-79556611","Prpsap2-293663"
"Gata2-100","Yme1l1-356849"
"Eps8l2-74658244","Glra1-72108824"
"Traip-77887842","Tyr-79591699"
"Cdkn1a-80343383","Reep5-2159"
"Fam196a-75042244","Phactr4-71924214"
"Ccdc136-324214","Hes1-556"
"Abcd1-356086","Dnahc11-73520976"
"Ociad2-75041527","Trim28-1071"
"Frrs1-2557","Nxf7-75988557"
"Wnt8b-1890","Zfp280c-1669"
"A4galt-71717165","Tmod1-75988526"
"1700086L19Rik-1643","Nfix-2423"
"Cuedc2-79556640","Shroom1-1315"
"Kcng1-77340480","Tyr-79591699"
"1700037H04Rik-324211","Cer1-2091"
"Gm261-73636032","Ociad2-75041527"
"Lhx2-2375","Pcnt-1255"
"F13a1-74882565","Slc16a4-2579"
"Gm261-73636032","Rnasek-75934529"
"Clic6-1984","Slc16a4-2579"
"Alpk2-74988275","Mm.86217-74641161"
"Psmc2-356850","Wnt7b-1113"
"Aff4-2363","Ascl5-ps-74988285"
"Emb-73930836","Laptm4b-75651225"
"Igfn1-75988547","Lhx2-79568024"
"C2cd2-1986","Srsf9-75043152"
"1700086L19Rik-1643","Ifnar1-588"
"Kcnj14-67853369","Sept5-958"
"Ar-2039","Slc4a10-1922"
"Eps8-1705","Plxna3-1403"
"Ero1lb-72340145","Klc2-618"
"Dnahc11-73520976","E130012A19Rik-74363349"
"Sept5-958","Vav3-76085746"
"Fam196a-75042244","LOC545352-74988758"
"Cd24a-79591541","Fam78b-72472750"
"Ptprcap-121091","Th-1056"
"Mlx-227539","ORF63-1247"
"Tubb4a-1081","Zbtb20-79568020"
"Atp10a-72128790","Rnf19a-73931414"
