Gene1,Gene2
"Col19a1-74658066","Nsun7-77332090"
"Gabrq-79591569","Mpzl1-77332711"
"Fbxo2-2210","Sqrdl-74047907"
"Klhl36-77371861","Pde11a-75081007"
"Ankrd24-80343396","Ndufv3-12"
"Fez2-74272477","Zmiz1-74988259"
"Neurod2-75651126","Slc25a25-544516"
"LOC545352-74988758","Phactr4-71924214"
"Enpp2-77413700","Rps15-75774687"
"Nkx2-1-74988460","Syap1-1858"
"N4bp2-74363354","Rassf4-74988636"
"Klf7-112202624","Srsf9-75043152"
"Kcna1-73994714","Ndufv3-12"
"Dok1-75042248","Zmiz1-74988259"
"Epn3-74357584","Iscu-74819565"
"Dok1-75042248","Iscu-74819565"
"C1qc-77340474","Ndufv3-12"
"Htr2b-79556708","Tacr1-79591721"
"Enpp2-77413700","Prpsap2-293663"
"9330182L06Rik-75081005","Fez2-74272477"
"Kcna1-73994714","Smpd1-67881552"
"Ankrd24-80343396","Dok1-75042248"
"C1qc-77340474","Satb1-79488931"
"Cbln2-70231306","Rplp0-74047927"
"Fbln7-73929875","Fkbp10-2220"
"Ndufv3-12","Postn-77371799"
"Mpzl1-77332711","Nrbp2-75774686"
"Col19a1-74658066","Cuedc2-79556640"
"Filip1l-74363347","Slc22a3-73931644"
"Nog-75084476","Rplp0-74047927"
"Kcna1-73994714","Nog-75084476"
"Fam196a-75042244","Nsun7-77332090"
"Gabrq-79591569","Smpd1-67881552"
"Fbln7-73929875","Klhl36-77371861"
"Hmox2-75774681","Shroom1-1315"
"9330182L06Rik-75081005","Enpp2-77413700"
"Cacng8-72108823","Hmox2-75774681"
"C1qc-77340474","Dok1-75042248"
"Cuedc2-79556640","Rps15-75774687"
"Hbb-77340464","Nog-75084476"
"Enpp2-77413700","Zmiz1-74988259"
"Cuedc2-79556640","Mpzl1-77332711"
"Cbln2-70231306","Hmox2-75774681"
"Hmox2-75774681","Satb1-79488931"
"Hmox2-75774681","Ptger4-112203056"
"Rps15-75774687","Satb1-79488931"
"Col19a1-74658066","Smpd1-67881552"
"Dlx5-1450","Tcf7l1-1424"
"Fam196a-75042244","Ptger4-112203056"
"9330182L06Rik-75081005","Cacng8-72108823"
"Cbln2-70231306","Ndufv3-12"
"Hmgcr-75079789","Neurod2-75651126"
"Cacng8-72108823","Gabrq-79591569"
"Dok1-75042248","Nsun7-77332090"
