Gene1,Gene2
"Mon1b-74958566","Ybx2-75080250"
"5330421K23Rik*-75043138","Fbln7-73929875"
"Abcd1-356086","Htr2b-79556708"
"Eps8-1705","Gnal-71670716"
"Lamb1-71670482","Ptrf-73521818"
"Scn3b-73512195","Slc6a11-72472802"
"Ntf5-1393","Syt6-1032"
"Cd44-79556644","Zfp61-75749409"
"Ccdc85a-75081006","Tacr1-79591721"
"Aff4-2363","Tubb4a-1081"
"Phox2b-2480","Rnasek-75934529"
"Kcnj4-74357568","Mvp-321202"
"Hes7-2289","Pde11a-75081007"
"AW046396-72340236","Clic5-77874610"
"Laptm4b-75651225","Susd2-75146000"
"Nxph4-73521000","Pip4k2c-799"
"Pygb-276075","Slc25a25-544516"
"Rgs3-1822","Ryk-2541"
"Psmc2-356850","Trappc10-1063"
"Cldn1-70612723","Nol4-76115737"
"Phox2b-2480","Wnt8b-1890"
"Tfap2a-2661","Yme1l1-356849"
"Pde11a-75081007","Rnasek-75934529"
"Rgs2-73635771","Tmem215-73636150"
"Tmem86b-72472763","Tnfrsf21-71836885"
"Nxf7-75988557","Rprm-75651169"
"Trappc10-1063","Wnt8b-1890"
"Esr1-79591677","Fancd2-73635979"
"Arhgdia-75774677","Cer1-2091"
"Gldc-77887886","Pygb-276075"
"Bsg-166","Sept7-961"
"Grik3-75749418","Zic1-72103843"
"Clic5-77874610","Slc25a25-544516"
"Sept7-961","Tnrc6a-314"
"Nfix-2423","Tmod1-75988526"
"Dusp1-324212","Mmaa-1772"
"Alkbh6-77414882","Ier2-71836849"
"Frrs1-2557","Gm4887-73931418"
"Clic6-1984","Nr5a1-734"
"1700086L19Rik-1643","Rnasek-75934529"
"Ccdc85a-75081006","Hpca-72129291"
"Abhd8-2012","Dusp1-324212"
"Tmem33-356284","Zfp280c-1669"
"Copa-1689","Dlx1-348"
"Clic5-77874610","Itga3-598"
"Itga3-598","Nol4-76115737"
"Cd44-79556644","Nxf7-75988557"
"Klc2-618","Syt6-1032"
"Cer1-2091","Ldb3-2369"
"Ntf5-1393","Pdlim2-2476"
"Igfn1-75988547","Sigmar1-112196265"
"Abcd1-356086","Chat-252"
"Gcg-75749416","Slc6a11-72472802"
"Cd24a-79591541","Fkbp10-2220"
"Dkk4-112647536","Tnfaip8-75038412"
"Klc2-618","Tmem33-356284"
"Acacb-74881515","Rps5-77868800"
"Gdi2-491","Homer3-356087"
"Abhd8-2012","Lhx2-2375"
"Cdh13-77869863","Fezf2-75651163"
"Rps5-77868800","Zim2-76135811"
"Capsl-75079776","Tm7sf3-77874614"
"Gldc-77887886","Pdyn-71717084"
"Hnrpdl-571","Nr5a1-734"
"Abhd8-2012","Nfix-2423"
"Igfn1-75988547","Klc2-618"
"Csk-75651192","Hkdc1-70634299"
"Cep72-74988742","Syt11-2649"
"Syt11-2649","Wnt8b-1890"
"Chat-252","Trip4-1924"
"Dbi-71836880","Mtif2-677"
"Ifnar1-588","Tmem33-356284"
"B4galt6-2055","Lhx2-2375"
"Hkdc1-70634299","Tmem215-73636150"
"1700086L19Rik-1643","Satb1-927"
"Ldhd-74425554","Rarres1-75084131"
"Bsg-166","Pcp2-77413702"
"Fam78b-72472750","Hkdc1-70634299"
"Dlx5-1450","Hes1-556"
"Bdnf-79587720","Slc10a3-74047876"
"Atp10a-72128790","Glra1-72108824"
"Aff4-2363","Cer1-2091"
"Dusp1-324212","Ldb3-2369"
"Frrs1-2557","Ier2-71836849"
"Pam16-2391","Trim28-1071"
"Abhd8-2012","Crhr1-297"
"Setbp1-1532","Vamp2-1092"
"Tnrc6a-314","Tubb4a-1081"
"Sigmar1-112196265","Yme1l1-356849"
"Bsg-166","Ptgds-851"
"Dbi-71836880","Hook3-1197"
"Pfkl-795","Sigmar1-112196265"
"Fam46a-75042237","Grik3-75749418"
"Gnal-71670716","Lhx2-2375"
"Cldn1-70612723","Nxf7-75988557"
"Aff4-2363","Crhr1-297"
"Grin2b-74988710","Tacr1-79591721"
"Gdf1-75081205","Hes7-2289"
"Aff4-2363","Hs3st1-2305"
"Hes1-556","Tubb4a-1081"
"Gpr151-74724649","Rarres1-75084131"
"Mmgt1-77414585","Slc12a2-74882926"
"Kcng1-77340480","Rps5-77868800"
"Lrmp-74274684","Tnfrsf21-71836885"
"Garnl3-73994668","Lrrc3-112649047"
"Gdi2-491","Tfap2a-2661"
"Rassf4-74988636","Trip4-1924"
"Bsg-166","Hs3st1-2305"
"Coro1c-75651191","Cyp4f15-1189"
"Dok2-2155","Pip4k2c-799"
"Cadps-72119581","Myo10-74743255"
"Fancd2-73635979","LOC434300-75988611"
"Abhd8-2012","Epha4-2187"
"Lhx8-2379","Tfap2a-2661"
"Kcng1-77340480","Tyr-79591699"
"LOC545352-74988758","Lypd6b-73635774"
"Mgat2-74988614","Trappc10-1063"
"Otc-74581369","Trps1-75043140"
"Cyp4f15-1189","Dusp1-324212"
"Lims2-75145999","Slc6a15-73929609"
"Neurod2-75651126","Vamp2-1092"
"Lhx2-79568024","Slc6a15-73929609"
"Hes1-556","Plxna3-1403"
"BC031353-77371767","Ociad2-75041527"
"Dbh-79907893","Lamb1-71670482"
"Hnrpdl-571","Reep5-2159"
"Clic6-1984","Zfp790-356855"
"Lhx8-2379","Zfp280c-1669"
"Esr1-79591677","Grik3-75749418"
"Copa-1689","Tnrc6a-314"
"Dbi-71836880","Rnasek-75934529"
"Dkk4-112647536","Gm4887-73931418"
"Dbi-71836880","Dusp1-324212"
"Hs3st1-2305","Trip4-1924"
"F13a1-74882565","Magix-74581446"
"Htr2b-79556708","Trip4-1924"
"B3gat2-74658033","Nol4-76115737"
"Junb-2335","Slc10a3-74047876"
"Acvrl1-79488929","Cd47-357100"
"Lims2-75145999","Ostf1-73907505"
"Gdf1-75081205","Psmc2-356850"
"Btg2-72283802","Ppp1r7-832"
"Ldb3-2369","Plxnb3-1265"
"Gata2-100","Mylk3-73992942"
"0610010F05Rik-74957923","Terf2ip-112196711"
"Mlx-77414147","Setbp1-1532"
"LOC434300-75988611","Vav3-76085746"
"Ascl5-ps-74988285","Rnasek-75934529"
"Pfkl-795","Tnrc6a-314"
"Grin2b-74988710","Lhx2-79568024"
"Ostf1-73907505","Rps5-77868800"
"Cysltr1-75651227","LOC434300-75988611"
"Syt11-2649","Trappc10-1063"
"Clic5-77874610","Rfxank-67881545"
"Alpk2-74988275","Grik3-75749418"
"Acvrl1-79488929","Atp10a-72128790"
"Nin-76115736","Phox2b-2480"
