Gene1,Gene2
"Gpr156-74641322","Trps1-75043140"
"Gpr83-72338696","Ola1-293038"
"Col25a1-71924301","Ube2t-276069"
"Ddit4l-71836878","Ttll6-74363338"
"Otc-74581369","Pacrg-74743258"
"Med8-112196048","Otx2-112194935"
"Gpr156-74641322","Nr5a1-734"
"Dnahc9-72472774","Plxna2-77280424"
"Ddx26b-75988610","Kank4-76085741"
"Cstf2-2131","LOC545854-73732153"
"Camk1d-73992927","Col5a1-75147768"
"Lass4-176962","Slc7a6-293662"
"Hrh3-73636034","LOC380720-73931422"
"Mxra7-77332080","Ndrg2-79568051"
"Dtnbp1-75651202","Mx2-1778"
"Napb-75651234","Tbl2-1868"
"Slc6a7-71016653","Tmem204-73769320"
"Lyst-73994715","Susd4-75774678"
"Ero1lb-72340145","Napb-75651234"
"Htr5b-71247644","Mmgt1-77414585"
"Dyrk1a-79907941","Pla2g16-112650769"
"Ptgds-79567709","Vps35-77869144"
"Nol4-76115737","Slc39a3-2619"
"Nin-76115736","Nova1-73931640"
"Agxt2l1-75079777","Pot1b-73925715"
"B3galt5-77280578","Klhl36-77371861"
"Arsa-75749415","Ptp4a1-75079765"
"Rpl8-74749928","Svil-77332748"
"Cblb-74988451","Etv1-73512203"
"Mcl1-112647104","Pcdhb2-74743271"
"1110037F02Rik-74988462","Ar-2039"
"Chrnb2-2097","Rrad-75080239"
"Fkbp10-2220","Pde5a-73931641"
"Chrm5-75826557","Zfp365-73929873"
"D0H4S114-72472773","Gabre-75749417"
"Sox11-79912528","Sult1a1-75774114"
"Caml-79568047","Trps1-75043140"
"Ndufs8-74819243","Nfix-77413698"
"E130012A19Rik-74363349","Jup-74425547"
"AW046396-72340236","Dok4-1486"
"Lef1-77866900","St8sia3-73929595"
"Cpne8-73520974","Pak6-75084501"
"Hs3st2-74988765","Wnt1-112644522"
"Cxcl14-74272041","Prss39-74749944"
"B2m-71924291","Camk1d-73992927"
"Cxcl12-79907936","Inpp4b-72080054"
"Napb-75651234","Sult1a1-75774114"
"Gabre-75749417","Pde5a-73931641"
"Grsf1-73994670","Pip4k2c-799"
"Dbnl-74819497","Pcp2-79490073"
"Rnf152-75043151","Srsf9-75043152"
"AW046396-72340236","Arsa-75749415"
"Htr5b-71247644","Slc39a3-2619"
"Cblb-74988451","Ero1lb-72340145"
"Jup-74425547","Lef1-77866900"
"Itgav-74658082","Ube2t-276069"
"Gpr35-112649690","Jup-74425547"
"Fbln7-73929875","Itpk1-71923998"
"Mx2-1778","Pacrg-74743258"
"Inpp4b-72080054","Xk-71670735"
"Dnahc9-72472774","St8sia6-73929596"
"Phactr4-71924214","Susd4-75774678"
"C530008M17Rik-75080646","Kcnh8-70562113"
"Ccdc88c-74363346","Panx2-74581443"
"Bcl11a-71836837","Ngfr-79591691"
"Filip1-73635796","Kcnj4-74357568"
"Grp-79591637","L3mbtl4-72472779"
"Htr5b-71247644","Mxra7-77332080"
