Gene1,Gene2
"Klhl4-76115731","Syap1-1858"
"Bcl11a-71836837","Vtn-67752116"
"D830029A09Rik-72472778","Map3k15-73788441"
"Gng13-73615561","Gpr116-73907496"
"Khdrbs3-73769321","Nkx2-1-74988460"
"Ptgs2-71016664","Zscan22-247974"
"Trem2-67870433","Vtn-67752116"
"C1qtnf5-293664","Dhrs3-112650553"
"Bpgm-77414641","Susd2-75146000"
"Pacsin1-74047926","Syap1-1858"
"Bok-71064032","Greb1-71924412"
"Clk2-356286","E130016E03Rik-1488"
"Gng13-73615561","Nkx2-1-74988460"
"Dlx2-1482","Pot1b-73925715"
"Htr2c-73636098","Pnrc1-2501"
"Pak1-73521001","Tmem204-73769320"
"Clk2-356286","Grb7-112204995"
"Lct-73931621","Ndufb8-74743256"
"Mri1-75773703","Tmem204-73769320"
"Inpp4b-72080054","Vtn-67752116"
"Dhrs3-112650553","Filip1-73635796"
"Il17rc-2319","LOC545854-73732153"
"St8sia3-73929595","St8sia6-73929596"
"Bcl7b-1601","Rassf3-71836799"
"Col27a1-74272916","Fh1-355890"
"Cish-70634310","Nin-76115736"
"Pam16-2391","Rfx1-895"
"Glt8d2-71249079","Sh3d19-74425516"
"Eef1g-74819238","Myc-112194721"
"Kcnj4-74357568","Pot1b-73925715"
"Cul4a-75749399","Hs3st2-74988765"
"2310042E22Rik-74357582","Blnk-74819692"
"Rcsd1-75934525","Slc6a7-71016653"
"Rcsd1-75934525","Trem2-67870433"
"Eef1g-74819238","Ndufb8-74743256"
"Hs3st2-74988765","Ryr1-71247657"
"Egr4-74800827","Lrmp-74274684"
"Igfn1-75988547","Ndufb8-74743256"
"Emp1-77280421","Ifnar1-588"
"Slc6a2-73615562","Sox2ot-74658020"
"Ebpl-112650122","Prrx2-1522"
"Apln-67850953","Ryr1-71247657"
"Fdps-76085745","Sox11-79912528"
"Bok-71064032","Ptp4a1-75079765"
"LOC436099-73512350","Npy1r-72103807"
"Rasgrp4-76135807","Susd2-75146000"
"Nup93-75774679","Slc7a6-293662"
"Mchr1-74724669","Rnf152-75043151"
"Lrmp-74274684","Neurl1a-73769327"
"St6galnac5-73787946","Tbck-79567760"
"Gsta4-77278951","Nell1-74357567"
