Gene1,Gene2
"Lef1-77866900","Pomp-75774685"
"Itga5-74882636","Kcnh8-70562113"
"Npy1r-72103807","Tacr1-79591721"
"Rpl23-74819237","Vps39-74047842"
"Pou2f1-1563","Slx1b-74819688"
"Mylk3-73992942","Sox2ot-74658020"
"Galr2-80517343","Hdc-71016663"
"Col9a2-74750022","Pgrmc2-74882697"
"Atp5h-77371785","Nkd1-74586666"
"1200011I18Rik-77414569","Serinc1-77413696"
"Pus7-79556638","Zscan22-247974"
"Chd7-71836884","Cyc1-357103"
"Decr1-74425550","Pias4-77414895"
"Aldh1a1-72103809","Pias4-77414895"
"Erf-2195","Pafah1b1-2460"
"Erf-2195","Zfp932-75774665"
"1110037F02Rik-74988462","Sox11-79912528"
"Cblb-74988451","Slc39a3-2619"
"Cdk14-71670684","Ndufs8-74819243"
"Ndufa10-74658173","Pgrmc2-74882697"
"Accn4-71924089","Ptgs2-71016664"
"Ddn-73636031","Rasgrp1-76115742"
"Hapln1-77332706","Zfp932-75774665"
"B230362M20Rik-77340460","E130012A19Rik-74363349"
"0610010F05Rik-74957923","2610109H07Rik-74272038"
"D0H4S114-72472773","E130012A19Rik-74363349"
"B230362M20Rik-77340460","Ccdc88c-74363346"
"C130096N06Rik-73635978","St6galnac5-73787946"
"Gpx2-74819652","Tmeff1-77395095"
"Ogt-758","Ptn-2507"
"Fhdc1-73925717","Ptprk-74743303"
"Avil-72340234","Necab1-72472791"
"Matk-76135823","Pias4-77414895"
"C130096N06Rik-73635978","Grik4-75551478"
"Fam114a2-79583813","Otc-74581369"
"Eef1b2-75934526","Yme1l1-356849"
"Ndrg2-79568051","Pla2g16-112650769"
"Dlx2-1482","Gabrr2-79589524"
"1110037F02Rik-74988462","Ndrg2-79568051"
"Copg2-74819259","Grk5-77371851"
"Bmp3-72472749","LOC545810-71924492"
"Rasa4-74425552","Sox10-79556652"
"Bmp4-79556702","Susd4-75774678"
"9630013P03Rik*-77280434","Col5a1-75147768"
"Ly6h-71924388","Thnsl1-74988343"
"Ntf5-1393","Pkp2-73997149"
"Ankrd34c-72472747","LOC545854-73732153"
"Ano6-77887878","Sart3-74819691"
"Ptgds-79567709","Terf2ip-112196711"
"9030425E11Rik-71924353","Asb8-276276"
"Shb-71670695","Sox10-79556652"
"Ptgds-79567709","Sox11-79912528"
"Gpr156-74641322","Rreb1-72340134"
"Col9a2-74750022","Pou2f1-1563"
"Inpp5a-73994713","Npffr2-70562070"
"Arhgap39-73992939","Mylk3-73992942"
"Dkk4-112647536","Ier2-71836849"
"Shb-71670695","Sik3-74881867"
"Sh3d19-74425516","Syt4-2651"
"D0H4S114-72472773","Pacrg-74743258"
"Htr2b-79556708","Ppp2r3d-77414925"
"C030046I01Rik-74881890","Fam46a-73520967"
"Ero1lb-72340145","Sox11-79912528"
"Gca-74641159","Svil-77332748"
"LOC545810-71924492","Tspyl4-67936212"
"Slc35f2-74819683","Tex261-74047919"
"Cep72-74988742","Scube3-74988656"
"Fxyd5-74819694","Hcrtr1-77868713"
"Atp5h-77371785","Elmod1-71924269"
"Cblb-74988451","Hdc-71016663"
"Csrp3-77332671","Slc2a6-71670696"
"Crispld1-72077456","Pmm1-67936010"
"Ccr1-73718058","Kcnh8-70562113"
"Rarb-75038442","Stk24-73635773"
"Efcab6-74819465","Pak1-73521001"
"Ano6-77887878","C230081A13Rik-73931624"
"Asb8-276276","B2m-71924291"
"Dpysl5-73635770","Gng7-77371857"
"Mxra7-77332080","Smarca2-1972"
"LOC380720-73931422","Reps2-76135799"
"Camk1d-73992927","E130012A19Rik-74363349"
"Sh3d19-74425516","Slc35f2-74819683"
"Grik4-75551478","Pde11a-75081007"
"Il17rd-74958537","L3mbtl4-72472779"
"Ccdc88c-74363346","Mgat5-73931638"
"Ola1-293038","Susd4-75774678"
"Chat-252","LOC545810-71924492"
"0610010F05Rik-74957923","Fam46a-73520967"
"0610010F05Rik-74957923","Fndc3b-74988759"
"Gpr151-74724649","Grik3-75749418"
"Pdzd2-74988286","Pttg1-293036"
"Dyrk1a-79907941","Med8-112196048"
"Copg2-74819259","Golga7b-76097699"
"Itga5-74882636","Pomp-75774685"
"Thbs2-73929578","Tmeff1-77395095"
"Eomes-80516770","Stk24-73635773"
"Gabbr2-71247614","Nup93-75774679"
"B230362M20Rik-77340460","Sox14-73636036"
"Flot1-67752111","Uggt1-74957909"
"2610109H07Rik-74272038","Sart3-74819691"
"Gpr18-71015809","Slc12a2-74882926"
"Pck2-71836804","Rasa4-74425552"
"Anxa1-70813897","Trem2-67870433"
"Isl1-596","Uggt1-74957909"
"Baz1a-73635977","LOC433311-74988757"
"9830001H06Rik-77340458","Adora2a-72109410"
"2610109H07Rik-74272038","Cep72-74988742"
"E130012A19Rik-74363349","Kcnh8-70562113"
"C1qtnf5-293664","Filip1-73635796"
"Xk-71670735","Zfp365-73929873"
"Calcr-75080999","LOC436099-73512350"
"Golga7b-76097699","Terf2ip-112196711"
"2010111I01Rik-71717630","Gpr146-77371845"
"Aars-74641317","Map2k4-276073"
"Cep72-74988742","Tmeff1-77395095"
"Npy1r-72103807","Uggt1-74957909"
"Hdc-71016663","Ndufs8-74819243"
"2610109H07Rik-74272038","C230081A13Rik-73931624"
"9630013P03Rik*-77280434","Jdp2-73930842"
"Gpr83-72338696","Ppapdc1a-74881927"
"Fam46a-73520967","Hapln1-77332706"
"Emp1-77280421","Pitx2-79556607"
"Mylk3-73992942","Rcsd1-75934525"
"Ccdc88c-74363346","Gldc-77887886"
"Pgrmc2-74882697","Zfp932-75774665"
"Nkd1-74586666","Scube3-74988656"
"Ptprk-74743303","Sh3d19-74425516"
"Ptgs2-71016664","Stk24-73635773"
"9630013P03Rik*-77280434","Itga5-74882636"
