Gene1,Gene2
"Gabra4-71924402","Icam5-73520989"
"Ptbp1-356857","Syt4-2651"
"Rassf4-74988636","Tbl3-77413694"
"Bsdc1-74988722","Lims2-75145999"
"BC005537-321201","Gabbr2-71247614"
"Emp1-77280421","Rassf3-71836799"
"Sema4a-942","Tle1-1061"
"Bend6-77280313","Spsb4-75773701"
"Gabra4-71924402","Pck2-71836804"
"Ryr1-71247657","Vamp1-75651233"
"Dpysl5-73635770","Shb-71670695"
"Rasgrp1-76115742","Slc12a2-74882926"
"Anxa1-70813897","Zscan22-247974"
"LOC434300-75988611","Ptprk-74743303"
"Six1-1834","Sox10-79556652"
"Rspo2-71016632","Sik3-74881867"
"Agap3-2089","Olig2-2448"
"Gpr156-74641322","Greb1-71924412"
"Gm261-73636032","Tmc6-77887880"
"Chst10-74657931","Gpr151-74724649"
"Bmp3-72472749","Tmem29-75080656"
"Decr1-74425550","Mtap1a-76115734"
"Epha1-74640882","Rgs2-73635771"
"Ptp4a1-75079765","Rpl11-276067"
"Palmd-74581442","Pitx2-79556607"
"Fbxw7-72128750","Ptp4a1-75079765"
"Grik4-75551478","Kank4-76085741"
"Spsb4-75773701","Tmem204-73769320"
"Kcnj4-74357568","Lass4-176962"
"9830001H06Rik-77340458","Serinc1-77413696"
"Gpr35-112649690","Svil-77332748"
"Cish-70634310","Stra6-75041492"
"Klk8-72129241","Necab1-72472791"
"2010111I01Rik-71717630","Gpr151-74724649"
"9830001H06Rik-77340458","Rfx4-71249068"
"Atp6v0a2-357094","Lgi3-73520996"
"Pitx2-79556607","Rassf3-71836799"
"Cul4a-75749399","Pacsin1-74047926"
"Palmd-74581442","Rassf3-71836799"
"Igsf5-79488939","Ssrp1-74819346"
"Notum-73732151","Tm7sf3-77874614"
"Impact-594","Ube2e3-75651166"
"Cyc1-357103","Cyhr1-77414565"
"Gnal-71670716","Syt4-2651"
"Chst10-74657931","Rassf4-74988636"
"Acvr1c-71250307","Ccdc137-1978"
"Chst10-74657931","Syt4-2651"
"Ddn-73636031","LOC380720-73931422"
"Bok-71064032","Necab1-72472791"
"C1qtnf5-293664","Spsb4-75773701"
"Eomes-80516770","Sox2ot-74658020"
"Cdh24-70231307","Pappa-74581444"
"Bok-71064032","Emp1-77280421"
"Chat-252","Icam5-73520989"
"Grid1-74724739","Pak6-75084501"
"Lef1-77866900","Utp23-71924008"
"1200011I18Rik-77414569","Alg14-75081004"
"Chrm5-75826557","Spsb4-75773701"
"Gpnmb-74581367","Rfx4-71249068"
"Gm12429-77340488","Hspbp1-75774674"
"Arhgap39-73992939","Nup93-75774679"
"Gm261-73636032","Insrr-71670480"
"Rnf152-75043151","Rreb1-72340134"
"Col16a1-74273122","Insrr-71670480"
"Grsf1-73994670","Tfam-67936016"
"Grsf1-73994670","Tmem204-73769320"
"Kcng1-77340480","Setbp1-1532"
"Fam124a-72472790","Tmem29-75080656"
