gene1,gene2
"D11Wsu47e-74819575","Sox10-79556652"
"Gm4887-73931418","Pcp2-79490073"
"Ltk-75988666","Otof-73788043"
"Sgcz-74749942","Slc8a2-74581450"
"Slc31a2-75773700","Tmeff1-77395095"
"Ccdc85a-75081006","Gm4887-73931418"
"Apln-67850953","Vdr-112204135"
"Tmem206-75774106","Zfp189-79490078"
"Dpp4-79568049","Slc35a4-112647750"
"Eif3j-321196","Khdrbs3-73769321"
"Isl1-596","Mafb-73771240"
"Cd33-75043153","Gpr18-71015809"
"Alg2-73931383","Vezt-74819329"
"Glt8d2-71249079","Hmgcs1-80517057"
"Kcnj8-2343","Mapre2-659"
"Il17rb-2317","Lzic-276064"
"Lphn2-1768","Slc29a4-77414149"
"Kcna6-74819554","Yme1l1-356849"
"Gm2a-74988549","Matn4-77371795"
"Pwp2-112645814","Slc31a2-75773700"
"Htr2b-79556708","Pcsk2-72080025"
"Lass4-176962","Mrc1-74581428"
"Cdkn1b-112204566","Mlec-73930854"
"Cit-75079801","Taok1-74819235"
"Klf7-112202624","Mlec-73930854"
"Prox1-73520980","Txn2-71670705"
"Pitx1-199398","Sh2b3-80517009"
"Strn-73521824","Zyx-71670710"
"Apln-67850953","Pip5k1b-77887888"
"Alg5-75774105","Matn4-77371795"
"Arhgap17-1413","Sowaha-71250306"
"Anln-33","Psmd4-2503"
"Fam65a-75774668","Trip4-1924"
"Adcy9-83","Erdr1-378"
"Bhlhe22-1162","Mapk12-75988492"
"C030034I22Rik-72472751","Prokr1-74724728"
"Frs3-2234","Whrn-77371813"
"Gldc-77887886","Inpp5a-73994713"
"Hmgcs1-80517057","Synpo-75080644"
"Eif3j-321196","Oprk1-80517217"
"Atp9b-74272466","Fut8-72007749"
"Gatm-1205","Pdk3-2474"
"Col25a1-71924301","Spata2l-73817441"
"LOC545854-73732153","Spata2l-73817441"
"6720456B07Rik-74988744","Vezt-74819329"
"Nxph4-73521000","Prox1-73520980"
"C1ra-77874604","Slc18a2-79591703"
"Mfap1a-74988551","Tnfrsf21-71836885"
"Fut8-72007749","Gm12429-77340488"
"LOC433258-73931636","Ralyl-72129250"
"Pck2-71836804","Rgs7bp-73931629"
"Cyp26b1-79568022","Kcnh8-70562113"
"Blnk-74819692","Lhcgr-77869818"
"Bcat1-71016665","Dlx3-350"
"Sh2b3-80517009","Tnip2-74425540"
"Cd44-79556644","Pitpnc1-75144644"
"Ccr1-73718058","Mageh1-17"
"Etfa-74581380","Hmx3-74641309"
"Ddit4l-71836878","Gpr139-79490116"
"Fam163b-73520970","Mup5-73997144"
"9630013P03Rik*-77280434","Npffr2-70562070"
"6720456B07Rik-74988744","Mapk3-32576"
"B4galnt3-73636090","Htr2b-79556708"
"Cyc1-357103","Mageh1-17"
"P2rx7-75551477","Vav3-76085746"
"Elavl2-72340123","Pitx1-199398"
"Acyp2-73930820","Fam89b-1898"
"Gng7-77371857","Zfp238-2741"
"AI450948-71250311","LOC433258-73931636"
"Setbp1-1532","Slc8a2-74581450"
"Kcnab2-1754","Rnf149-898"
"Hmgcs1-80517057","Mrc1-74581428"
"Sh2b3-80517009","Stub1-79912552"
"Glra4-75551476","Pitx1-199398"
"Ece2-77332686","Slc35a4-112647750"
"Aldh1a1-72103809","Dcbld2-73992944"
"Baalc-73520964","Vav3-76085746"
"Apbb2-73512196","Slc12a2-74882926"
"Fbxo9-74800954","Nqo1-74800915"
"Ddit4l-71836878","Ssrp1-74819346"
"Bad-74881790","Dynlrb1-323592"
"Hrh3-73636034","Samd14-73930839"
"Blnk-74819692","Slc35a4-112647750"
"Acvrl1-79488929","Vdr-112204135"
"Ccdc85a-75081006","Ralyl-72129250"
"Nxph4-73521000","Rnf219-276273"
"Clu-275","Dbndd2-45668"
"Mlec-73930854","S100a6-77278967"
"Atp6v1b2-129","Paf1-293469"
"Htr2b-79556708","Mrc1-74581428"
"BC032203-77867708","Kcnh8-70562113"
"Grk5-77371851","Oprd1-112646675"
"Celf3-74641324","Klhl1-73520995"
"Prss12-71836879","Slc9a3r2-74657980"
"Acpl2-80343348","Dok4-1486"
"Fam65a-75774668","Ngfrap1-1786"
"Apbb2-73512196","Pcdhac1-73512189"
"1600021P15Rik-71924290","Mlx-227539"
"Cdhr1-72104186","Ddx26b-75988610"
"Dtnbp1-75651202","Egln1-77340476"
"Aldh1a1-72103809","Csrp3-77332671"
"Rpgr-67936211","Tnfrsf11a-199393"
"Postn-77371799","Six1-1834"
"Pllp-1880","Stmn4-1006"
"Enc1-390","Impact-594"
"Lhx2-79568024","Nfix-77413698"
"Mlec-73930854","Rcsd1-75934525"
"Grn-77371839","Sirpa-73512197"
"Gng7-77371857","Tpm3-275873"
"Gsg1l-73636097","Kank2-112644736"
"Gm12429-77340488","Ptcd1-74882764"
"Pdcl-324213","Ybx2-75080250"
"Id2-71836806","Pwp2-112645814"
"Aars-74641317","Heg1-74958616"
"Acpl2-80343348","Fgfr3-448"
"Acsl5-73931635","Gpr139-79490116"
"Kank4-76085741","Slc8a2-74581450"
"Golga7b-76097699","Inpp1-67870434"
"Gpr173-74724531","Tm2d3-77414123"
"Hmgcr-75079789","Lhx2-79568024"
"Gldc-77887886","Vav3-76085746"
"BC032203-77867708","Itga5-74882636"
"Impact-594","Lrrc38-72340184"
"Atp6v1c2-74881265","Fam65a-75774668"
"Asb6-1599","Grm1-537"
"Cd33-75043153","Thsd7a-71924155"
"Msn-74658085","Tmem196-74511946"
"Htr2b-79556708","Itgbl1-74988458"
"Impact-594","Itgbl1-74988458"
"Chd7-71836884","Rasal2-75147758"
"Ctss-77371797","Prss12-71836879"
"Kank2-112644736","Sowaha-71250306"
"Gm12429-77340488","Klhl1-73520995"
"Foxb2-1609","Gtf2h4-1458"
"Fam163b-73520970","St6galnac6-74047902"
"Ctss-77371797","Pwp2-112645814"
"Sccpdh-73635772","Sorcs3-75988635"
"Pcsk2-72080025","St6galnac6-74047902"
"Apbb2-73512196","Slc22a23-72128754"
"Cdkn1b-112204566","LOC433093-71924514"
"Snhg11-73992946","Trp53i11-73521826"
"Enc1-390","Hmgcs1-80517057"
"Drd3-75038431","Khdrbs3-73769321"
"Jdp2-73930842","Slc8a2-74581450"
"6720456B07Rik-74988744","Sirpa-73512197"
"9030425E11Rik-71924353","Mgat2-74988614"
"Galp-79556611","Prune2-77874616"
"Itga11-74882626","Pvalb-79556738"
"Hgf-77867710","LOC381765-74425521"
"Ankrd6-71247671","Fut8-72007749"
"Myc-112194721","Styk1-71250308"
"Armc2-74988750","Rfxank-67881545"
"Otof-73788043","Ttpal-74641323"
"Clk2-356286","Scd1-71836746"
"Arsa-75749415","Hpcal4-73520985"
"Hdc-71016663","Pcsk1-2470"
"Pla2g16-112650769","Tmem109-74988461"
"Nfkbie-2425","Pcp4l1-75084520"
"Cd81-226","Ghitm-1207"
"Sacm1l-74882832","Sox14-73636036"
"Bsn-73992923","Hgf-77867710"
"Celf3-74641324","Pex14-1397"
"LOC433093-71924514","Tmeff1-77395095"
"Acan-77869840","D11Wsu47e-74819575"
"B4galt5-73635976","Hectd1-357092"
"Galp-79556611","Gm5607-72109337"
"Gls-500","Syap1-1858"
"Inpp1-67870434","Pkp2-73997149"
"Nol4-76115737","Samd14-73930839"
"Apbb2-73512196","Pmm1-67936010"
"Fut8-72007749","Klf7-112202624"
"Hmx3-74641309","Rasgrp4-76135807"
"Gm5607-72109337","Rnf219-276273"
"Camk1d-73992927","Synj2bp-77414884"
"Clu-275","Grb10-522"
"Fam114a2-79583813","Hmx3-74641309"
"Grb7-112204995","Yme1l1-356849"
"Enc1-390","Gabrr2-79589524"
"Bpgm-77414641","Rasal2-75147758"
"App-106","Ptcd1-74882764"
"App-106","Tspyl4-67936212"
"Tmem33-356284","Zfp358-2743"
"Irak1-2323","Ndrg3-690"
"Itga11-74882626","Tnip2-74425540"
"Pdzd2-74988286","Pop4-77869859"
"Fbxo2-2210","Ttc3-1079"
"Rpgr-67936211","Zfp189-79490078"
"Nr2e3-2434","Trim28-1071"
"Khdrbs3-73769321","Slc18a2-79591703"
"Csrp3-77332671","Krt73-74750042"
"Oprd1-112646675","Pomc-2493"
"Slc8a2-74581450","Ybx2-75080250"
"Cd44-79556644","Lef1-77866900"
"Ankrd33-2006","Whrn-77371813"
"Cdk14-71670684","Pop4-77869859"
"Cd44-79556644","Ddit4l-71836878"
"Ampd3-77371807","Pitpnc1-75144644"
"Arhgef2-2043","Grm1-537"
"Klf7-112202624","Pcsk2-72080025"
"Dmbx1-1484","Elavl2-72340123"
"Egr4-74800827","Slc35c2-2615"
"Kcna6-74819554","Rpl8-74749928"
"Gpr55-79591399","Mras-72119592"
"Shh-1418","Slc6a9-1420"
"Plcd3-77414915","Taok1-74819235"
"Npffr2-70562070","P2rx7-75551477"
"Ankrd33-2006","L1cam-620"
"Ddx26b-75988610","Mgat2-74988614"
"Cblb-74988451","Sorbs1-74425572"
"Aco1-76135819","Armc2-74988750"
"Cap1-323396","Heg1-74958616"
"Cldn12-2107","Rnf128-1914"
"Inpp1-67870434","Pcdhac1-73512189"
"Ctss-77371797","Whrn-77371813"
"Itga3-598","Pknox2-76135815"
"Fut8-72007749","Tm2d3-77414123"
"Cpt1c-2117","Irak1-2323"
"Agrp-72283799","Tnfrsf21-71836885"
"Foxa1-77869794","Lhcgr-77869818"
"Lass4-176962","Tspyl4-67936212"
"Epha8-72472794","Pitx1-199398"
"Gpr173-74724531","Lrrc38-72340184"
"Npffr2-70562070","Pdcl-324213"
"Mlec-73930854","Ppapdc1a-74881927"
"Inpp1-67870434","Pdzd2-74988286"
"Bnc2-73636164","Mdfi-112648831"
"Fdps-76085745","Gng2-67936006"
"Dnahc9-72472774","Pdcl-324213"
"Itga11-74882626","Zdhhc2-72128751"
"Htr2b-79556708","Klf7-112202624"
"6330403A02Rik-72340183","Agrp-72283799"
"Ankrd6-71247671","Lrrc38-72340184"
"Msrb2-76135795","Pdcl-324213"
"Gm2a-74988549","Hgf-77867710"
"Mgat5-73931638","Vav3-76085746"
"Ap1b1-356859","Mfap1a-74988551"
"Dnahc11-73520976","Mlx-227539"
"Ankrd33-2006","Cyb5-75043146"
"Cytip-1270","Dbndd2-45668"
"Dnahc9-72472774","Gpr139-79490116"
"Hmgcs1-80517057","Tmem86b-72472763"
"Inpp1-67870434","Sema4g-71587856"
"Pcp2-79490073","Rgs2-73635771"
"Cited1-74641326","Fam189a1-72340182"
"Htr2b-79556708","St8sia2-77925023"
"Ntrk1-71670679","Sorbs1-74425572"
"Arhgap5-113","Atp6v0a1-126"
"Cyp39a1-77874608","Tcea1-227534"
"Jdp2-73930842","Mgat2-74988614"
"Ccdc37-74581372","Tnfrsf21-71836885"
"Clk2-356286","Rasgrp1-76115742"
"6720456B07Rik-74988744","Mrc1-74581428"
"Mdfi-112648831","Snhg7-1968"
"Gdnf-112647321","Pdcl-324213"
"C230081A13Rik-73931624","Fut8-72007749"
"Crispld1-72077456","Slc25a25-544516"
"Clu-275","Pde9a-785"
"Itga5-74882636","Mgat2-74988614"
"Cyb5-75043146","Pde6g-72104173"
"Fam46a-73520967","Taok1-74819235"
"BC057022-72077480","Sh2b3-80517009"
"Ddx5-340","Vtn-67752116"
"Grn-77371839","Slc16a2-73929597"
"Agrp-72283799","Fam163b-73520970"
"Fbxo2-2210","Olfml2b-1980"
"Gpr18-71015809","Oprd1-112646675"
"E2f6-2173","Hdgf-2285"
"Pgrmc1-797","St3gal3-2567"
"Tcerg1-1872","Trip4-1924"
"B230362M20Rik-77340460","Synj2bp-77414884"
"Lhcgr-77869818","Matn4-77371795"
"App-106","Pex14-1397"
"Cd44-79556644","Etfa-74581380"
"Ids-73994671","Mdfi-112648831"
"Fam163b-73520970","Itgbl1-74988458"
"Clcn5-75749741","Isl1-596"
"Kcna6-74819554","Npr1-71670678"
"Mgat2-74988614","Prss39-74749944"
"Celf3-74641324","Pcp2-79490073"
"Acsl5-73931635","Rasal2-75147758"
"Cap1-323396","Cd44-79556644"
"B3galt5-77280578","Egln1-77340476"
"Cpt1a-1478","Ubash3a-1086"
"Tmem159-76135828","Txn2-71670705"
"Itga11-74882626","Stub1-79912552"
"Cks2-80517357","Kank2-112644736"
"Camk1d-73992927","Etv3-1494"
"F11r-75773698","Pop4-77869859"
"Aldh1a1-72103809","Itpr3-74047776"
"Adrb1-77340494","Sap30l-73907495"
"Ap1b1-356859","Slc31a2-75773700"
"B4galt5-73635976","Prokr1-74724728"
"Atp9b-74272466","Fam163b-73520970"
"Fdps-76085745","Ttpal-74641323"
"Drd4-112650336","Pvrl3-73521804"
"Atp11a-75043137","B230362M20Rik-77340460"
"B4galt6-2055","Mcm3ap-665"
"Ctss-77371797","Ptcd1-74882764"
"Col24a1-73636093","Pitx1-199398"
"Gng7-77371857","Robo1-73521820"
"Prss12-71836879","Sirpa-73512197"
"9630013P03Rik*-77280434","Cd44-79556644"
"Aco1-76135819","Selk-74800903"
"Frs3-2234","St6galnac6-74047902"
"9430020K01Rik-75988537","D8Ertd82e-73931630"
"Npffr2-70562070","Svil-77332748"
"Scn5a-73907501","Txn2-71670705"
"Actc1-62","Cds2-250"
"Klhl4-76115731","Scn1a-77340528"
"Inpp5a-73994713","Rpl8-74749928"
"B3gnt2-75988600","Etv3-1494"
"Id2-71836806","Tmem86b-72472763"
"Fbln7-73929875","Irx1-2325"
"Gpr18-71015809","Tmem33-356284"
"Klf7-112202624","Mapk3-32576"
"Entpd2-73732144","Fut8-72007749"
"Ddx26b-75988610","Mageh1-17"
"Cryzl1-304","Vstm2b-77869820"
"Hectd1-357092","Pde11a-75081007"
"Inpp5a-73994713","Sacm1l-74882832"
"Glt8d2-71249079","Mup5-73997144"
"Sorcs3-75988635","St8sia3-73929595"
"Lhcgr-77869818","Pgr15l-73615804"
"Gpr85-1738","Stmn4-1006"
"Cstf2-2131","Neurod2-75651126"
"Ppp1r1a-75773706","Sorcs3-75988635"
"C1ra-77874604","Igfn1-75988547"
"Gpr173-74724531","Slc16a2-73929597"
"F3-77280341","Klhl4-76115731"
"Celf3-74641324","Tmeff1-77395095"
"B4galnt3-73636090","Klhl1-73520995"
"Rcn2-73997151","Slc29a4-77414149"
"Col27a1-74272916","Scn1a-77340528"
"Rnf144b-71836839","Vstm2a-71836843"
"Pcp4l1-75084520","Susd4-75774678"
"Camk1d-73992927","Hectd1-357092"
"Baalc-73520964","Hectd1-357092"
"Gjc1-77887876","S100a6-77278967"
"Ddit4l-71836878","Etv3-1494"
"Atp6v1c2-74881265","Prss12-71836879"
"2610109H07Rik-74272038","Paqr4-248335"
"Galnt13-72472803","Slc35a4-112647750"
"Kcng1-77340480","Npffr2-70562070"
"C230081A13Rik-73931624","Pcsk1n-777"
"Fam46a-75042237","Phospho1-71670685"
"B230362M20Rik-77340460","Slc8a2-74581450"
"Atp6v1b2-129","Chga-2093"
"Apln-67850953","Gja1-79556642"
"Atp9b-74272466","Fam189a1-72340182"
"Ppp1r1a-75773706","Yme1l1-356849"
"Ankrd33-2006","Rcn2-73997151"
"Adcy9-83","S100a6-77278967"
"LOC380720-73931422","Slc25a25-544516"
"Car8-191","Dner-1699"
"Hgf-77867710","Scn5a-73907501"
"Pcsk1-2470","Slc25a25-544516"
"C1ra-77874604","Vdr-112204135"
"B4galnt3-73636090","Pcp2-79490073"
"9030425E11Rik-71924353","Pdcl-324213"
"Fbxo18-293462","Pnrc2-2491"
"Hmgcr-75079789","Pomc-2493"
"Calml3-79490064","Sult1a1-75774114"
"Apbb2-73512196","Cstf2-2131"
"Nxph4-73521000","Tmem159-76135828"
"Cntn1-414","Prlr-1268"
"P4ha2-73732152","Slco4a1-2625"
"Clcn5-75749741","Csrp3-77332671"
"Dpy19l1-75042226","Hgf-77867710"
"Pgrmc1-797","Slc25a1-2587"
"Rasgrp4-76135807","Ssrp1-74819346"
"Dag1-355892","Nrgn-69153759"
"Cdk14-71670684","Oprd1-112646675"
"Ctsb-67779877","Fdps-76085745"
"Klf7-112202624","Tmem86b-72472763"
"Acvr1c-71250307","Ubl4-75774670"
"Tmem74-74881364","Zbtb24-73592542"
"Elavl2-72340123","Itga11-74882626"
"Fbrs-2207","Slc35a1-2605"
"Kank2-112644736","Mdfi-112648831"
"Ngb-79556712","Zfp790-356855"
"Fut8-72007749","Rcn2-73997151"
"Asb6-1599","D16Ertd472e-318"
"Plxnb2-1263","Sub1-356490"
"Ran-2517","Syt11-2649"
"Itgav-74658082","Slc25a25-544516"
"Celf3-74641324","Ralyl-72129250"
"Fam69c-73636086","Hectd1-357092"
"Dok4-1486","Pip4k2c-799"
"Fkbp10-2220","Setbp1-1532"
"Egln1-77340476","Kank4-76085741"
"Blnk-74819692","Krt73-74750042"
"Tspyl4-67936212","Vezt-74819329"
"B230120H23Rik-2049","Lmo4-2385"
"Slc2a6-71670696","Syn3-73930808"
"Acvrl1-79488929","Aqp2-112195601"
"Col19a1-74658066","Sowaha-71250306"
"Cd1d1-219","Tmbim6-2663"
"Agtr1a-2021","Ndrg3-690"
"Nxph4-73521000","Scnn1a-70562125"
"C230081A13Rik-73931624","Entpd2-73732144"
"Sacm1l-74882832","Vangl1-71670709"
"Ppp3ca-73817435","Snhg11-73992946"
"Agrp-72283799","Cryzl1-304"
"Gpr55-79591399","Trip4-1924"
"Klf7-112202624","Ppapdc1a-74881927"
"Gpr55-79591399","Pwp2-112645814"
"Mageh1-17","Pvrl4-2511"
"Pitx1-199398","Scn1a-77340528"
"Egln1-77340476","Sgcz-74749942"
"Itgbl1-74988458","Mlec-73930854"
"Heg1-74958616","Ybx2-75080250"
"Cdh11-232","Lix1-643"
"Gpr18-71015809","Vegfb-75079746"
"Itgav-74658082","Wnt5a-79556660"
"Ltk-75988666","Npffr2-70562070"
"Etv3-1494","St6galnac5-73787946"
"Rab3c-73521805","Spata2l-73817441"
"B2m-71924291","Kcna6-74819554"
"Gdnf-112647321","Kcna6-74819554"
"Enc1-390","Mrc1-74581428"
"Kalrn-73930821","Sorbs1-74425572"
"Hgf-77867710","Itpr3-74047776"
"Mup5-73997144","Tspyl4-67936212"
"Ctss-77371797","Tcerg1-1872"
"S1pr5-112651200","Tmem109-74988461"
"Fam55c-74658081","Hunk-2307"
"Agtr1a-2021","Son-996"
"Postn-77371799","Ppm1a-2497"
"Ccdc85a-75081006","Mapk3-32576"
"Il17rd-74958537","Zfand3-77414923"
"Pcsk2-72080025","Trip4-1924"
"Grb7-112204995","Npr1-71670678"
"Id2-71836806","Slc35f3-75084156"
"Isl1-596","Itpr3-74047776"
"Drd3-75038431","Eif3j-321196"
"Gm12429-77340488","Mapk3-32576"
"St8sia6-73929596","Synj2bp-77414884"
"Erdr1-378","Sirpa-73512197"
"Enc1-390","Entpd2-73732144"
"9130024F11Rik-71","Adcy5-79"
"Ghitm-1207","Sub1-356490"
"P2rx3-75888751","Pcsk1-2470"
"Ampd3-77371807","Otc-74581369"
"Egln1-77340476","Slc35c2-2615"
"Ciao1-2051","Rgs14-2529"
"Fam69c-73636086","Sap30l-73907495"
"Orai2-73925718","Slc24a3-70927810"
"Acan-77869840","Erdr1-378"
"Grb7-112204995","Inpp5a-73994713"
"Fzd4-77925095","Gm12429-77340488"
"Ddit4l-71836878","Otof-73788043"
"Fbxo18-293462","Rgs14-2529"
"Pxn-1814","Slc39a14-1846"
"Chga-2093","Gfap-1357"
"Col5a1-75147768","Fam46a-75042237"
"Tspan32-72129242","Ybx2-75080250"
"Matn4-77371795","Zfp238-2741"
"Adrb1-77340494","Sorcs3-75988635"
"Ralyl-72129250","Sirpa-73512197"
"S100a6-77278967","Tm2d3-77414123"
"Tpm3-275873","Ubl4-75774670"
"C130060K24Rik-1164","Chn2-74881162"
"Actc1-62","Slc2a3-1840"
"Ccdc85a-75081006","Cyb5-75043146"
"Gm5607-72109337","Scn5a-73907501"
"Ccdc85a-75081006","Tpr-72104172"
"Cryzl1-304","Id2-71836806"
"Csrp3-77332671","LOC381765-74425521"
"Gabrr2-79589524","Gpr55-79591399"
"Crtc1-71250309","Gtf2h2-70634256"
"Ephb1-72077478","Inpp1-67870434"
"Htr3a-74724760","Mdfi-112648831"
"Kcnc2-73512364","Myc-112194721"
"Slc31a2-75773700","Vstm2b-77869820"
"Lef1-77866900","Zfp790-356855"
"Slc18a2-79591703","Zdhhc2-72128751"
"Aco1-76135819","Sypl-75233089"
"Mrc1-74581428","Trip4-1924"
"Frs3-2234","Pwp2-112645814"
"Egr4-74800827","Grik4-75551478"
"Cited1-74641326","Gpr55-79591399"
"Fam195a-1996","Paf1-293469"
"Fbln2-321208","Tcea1-227534"
"Npffr2-70562070","Prokr1-74724728"
"Npffr2-70562070","Otc-74581369"
"Gpr55-79591399","Mrc1-74581428"
"Ogfod1-74047922","Slc9a6-76115744"
"Cap1-323396","Chst11-73931625"
"BC032203-77867708","Map2k4-276073"
"Fam65a-75774668","Slc35f3-75084156"
"Slc8a2-74581450","Ttpal-74641323"
"Cryzl1-304","Pde6g-72104173"
"Foxa1-77869794","Tpm3-275873"
"Inpp5a-73994713","Slc8a2-74581450"
"Atp9b-74272466","Mlec-73930854"
"Dnajb12-2153","Slc5a3-976"
"St6galnac6-74047902","Whrn-77371813"
"Acan-77869840","Tcerg1-1872"
"Slc9a3r2-74657980","Whrn-77371813"
"St6galnac6-74047902","St8sia2-77925023"
"Gjc1-77887876","Tpr-72104172"
"Nkd1-74586666","Tspan33-70743905"
"Abtb1-1659","Foxb2-1609"
"Samd14-73930839","Smarca2-1972"
"Frs3-2234","Mapk3-32576"
"Hmgcr-75079789","S1pr5-112651200"
"Fam189a1-72340182","Fut8-72007749"
"Clk2-356286","Zfand3-77414923"
"Erdr1-378","Vstm2b-77869820"
"Inpp1-67870434","Ndrg2-79568051"
"Lims2-75145999","Slc35c2-2615"
"Fam65a-75774668","LOC433258-73931636"
