"","gene1","gene2"
"9827","Khdrbs3-73769321","Rxrg-917"
"9828","Spata2l-73817441","Rxrg-917"
"9829","Scn5a-73907501","Rxrg-917"
"9830","Csf2rb2-73992937","Rxrg-917"
"9831","Cyld-73992938","Rxrg-917"
"9832","Kcna1-73994714","Rxrg-917"
"9833","Rplp0-74047927","Rxrg-917"
"9834","Fez2-74272477","Rxrg-917"
"9835","Slc26a10-74273116","Rxrg-917"
"9836","Epn3-74357584","Rxrg-917"
"9837","Gsto1-74511807","Rxrg-917"
"9838","Ccdc37-74581372","Rxrg-917"
"9839","3110082D06Rik-74581400","Rxrg-917"
"9840","Mrc1-74581428","Rxrg-917"
"9841","Hmx3-74641309","Rxrg-917"
"9842","Chst10-74657931","Rxrg-917"
"9843","Col19a1-74658066","Rxrg-917"
"9844","Rapgef4-74749895","Rxrg-917"
"9845","Fn3krp-74819239","Rxrg-917"
"9846","Copg2-74819259","Rxrg-917"
"9847","Uba6-74819486","Rxrg-917"
"9848","Dbnl-74819497","Rxrg-917"
"9849","Iscu-74819565","Rxrg-917"
"9850","Ppapdc1a-74881927","Rxrg-917"
"9851","Zmiz1-74988259","Rxrg-917"
"9852","Hebp1-74988456","Rxrg-917"
"9853","LOC545352-74988758","Rxrg-917"
"9854","Casc1-75038484","Rxrg-917"
"9855","Six3os1-75041431","Rxrg-917"
"9856","Fam196a-75042244","Rxrg-917"
"9857","Dok1-75042248","Rxrg-917"
"9858","Cd33-75043153","Rxrg-917"
"9859","9330182L06Rik-75081005","Rxrg-917"
"9860","Nog-75084476","Rxrg-917"
"9861","Bcl6-75651139","Rxrg-917"
"9862","Cul4a-75749399","Rxrg-917"
"9863","Zfp932-75774665","Rxrg-917"
"9864","Susd4-75774678","Rxrg-917"
"9865","Hmox2-75774681","Rxrg-917"
"9866","Nrbp2-75774686","Rxrg-917"
"9867","Rps15-75774687","Rxrg-917"
"9868","Rps4y2-75934917","Rxrg-917"
"9869","Rec8-77278975","Rxrg-917"
"9870","Nmbr-77332086","Rxrg-917"
"9871","Nsun7-77332090","Rxrg-917"
"9872","Mpzl1-77332711","Rxrg-917"
"9873","Hbb-77340464","Rxrg-917"
"9874","C1qc-77340474","Rxrg-917"
"9875","Postn-77371799","Rxrg-917"
"9876","Rmnd1-77371805","Rxrg-917"
"9877","Stat5a-77413690","Rxrg-917"
"9878","Enpp2-77413700","Rxrg-917"
"9879","Pias4-77414895","Rxrg-917"
"9880","Ppp2r3d-77414925","Rxrg-917"
"9881","Hcrtr1-77868713","Rxrg-917"
"9882","Gbx2-77868786","Rxrg-917"
"9883","Thbs4-77874596","Rxrg-917"
"9884","Satb1-79488931","Rxrg-917"
"9885","Gpr139-79490116","Rxrg-917"
"9886","Galp-79556611","Rxrg-917"
"9887","Cuedc2-79556640","Rxrg-917"
"9888","Wnt5a-79556660","Rxrg-917"
"9889","Tspo-79556668","Rxrg-917"
"9890","Ngb-79556712","Rxrg-917"
"9891","Gabrq-79591569","Rxrg-917"
"9892","Chrm4-79591641","Rxrg-917"
"9893","Stub1-79912552","Rxrg-917"
"9894","Ankrd24-80343396","Rxrg-917"
"9895","Pth1r-112202195","Rxrg-917"
"9896","Ptger4-112203056","Rxrg-917"
"9897","Grb7-112204995","Rxrg-917"
"9898","Pwp2-112645814","Rxrg-917"
"9899","Oxt-112648396","Rxrg-917"
"9900","Dhrs3-112650553","Rxrg-917"
"9901","Thbs4-112651416","Rxrg-917"
"9902","S100b-923","S100b-923"
"9903","Samsn1-925","Samsn1-925"
"9904","Gata2-100","Satb1-927"
"9905","Bsg-166","Satb1-927"
"9906","Ccnd2-205","Satb1-927"
"9907","Cd44-224","Satb1-927"
"9908","Cdk5-244","Satb1-927"
"9909","Cdk5r1-247","Satb1-927"
"9910","Chat-252","Satb1-927"
"9911","Crhr1-297","Satb1-927"
"9912","Tnrc6a-314","Satb1-927"
"9913","Dcn-329","Satb1-927"
"9914","Dlx1-348","Satb1-927"
"9915","Rcan1-362","Satb1-927"
"9916","Fbxl5-422","Satb1-927"
"9917","Gdi2-491","Satb1-927"
"9918","Hes1-556","Satb1-927"
"9919","Hnrpdl-571","Satb1-927"
"9920","Ifnar1-588","Satb1-927"
"9921","Klc2-618","Satb1-927"
"9922","Limk1-640","Satb1-927"
"9923","Map4k3-657","Satb1-927"
"9924","Mef2c-667","Satb1-927"
"9925","Mtif2-677","Satb1-927"
"9926","Nr4a2-732","Satb1-927"
"9927","Nr5a1-734","Satb1-927"
"9928","Pdxk-788","Satb1-927"
"9929","Pfkl-795","Satb1-927"
"9930","Pip4k2c-799","Satb1-927"
"9931","Prdx1-836","Satb1-927"
"9932","Ptgds-851","Satb1-927"
"9933","Satb1-927","Satb1-927"
"9934","Sept5-958","Satb1-927"
"9935","Sept7-961","Satb1-927"
"9936","Syt6-1032","Satb1-927"
"9937","Tcf4-1044","Satb1-927"
"9938","Trappc10-1063","Satb1-927"
"9939","Trim28-1071","Satb1-927"
"9940","Tubb4a-1081","Satb1-927"
"9941","Txnip-1084","Satb1-927"
"9942","Wnt7b-1113","Satb1-927"
"9943","Wnt8a-1115","Satb1-927"
"9944","Cyp4f15-1189","Satb1-927"
"9945","Hook3-1197","Satb1-927"
"9946","E4f1-1199","Satb1-927"
"9947","Pcnt-1255","Satb1-927"
"9948","Plxnb3-1265","Satb1-927"
"9949","Ntf5-1393","Satb1-927"
"9950","Plxna3-1403","Satb1-927"
"9951","Tcf7l1-1424","Satb1-927"
"9952","Dlx5-1450","Satb1-927"
"9953","1700086L19Rik-1643","Satb1-927"
"9954","Zfp280c-1669","Satb1-927"
"9955","Copa-1689","Satb1-927"
"9956","Cpe-1691","Satb1-927"
"9957","Eps8-1705","Satb1-927"
"9958","Gng7-1734","Satb1-927"
"9959","Mmaa-1772","Satb1-927"
"9960","Setd4-1798","Satb1-927"
"9961","Wnt8b-1890","Satb1-927"
"9962","Slc4a10-1922","Satb1-927"
"9963","Trip4-1924","Satb1-927"
"9964","Clic6-1984","Satb1-927"
"9965","Dlx6as1-2000","Satb1-927"
"9966","Abhd8-2012","Satb1-927"
"9967","Ar-2039","Satb1-927"
"9968","B4galt6-2055","Satb1-927"
"9969","Cer1-2091","Satb1-927"
"9970","Dok2-2155","Satb1-927"
"9971","Reep5-2159","Satb1-927"
"9972","Epha4-2187","Satb1-927"
"9973","Fkbp10-2220","Satb1-927"
"9974","Gas1-2251","Satb1-927"
"9975","Hes7-2289","Satb1-927"
"9976","Hs3st1-2305","Satb1-927"
"9977","Junb-2335","Satb1-927"
"9978","Kif5b-2353","Satb1-927"
"9979","Aff4-2363","Satb1-927"
"9980","Ldb3-2369","Satb1-927"
"9981","Lhx2-2375","Satb1-927"
"9982","Lhx8-2379","Satb1-927"
"9983","Lmo2-2383","Satb1-927"
"9984","Pam16-2391","Satb1-927"
"9985","Nfix-2423","Satb1-927"
"9986","Pdlim2-2476","Satb1-927"
"9987","Phox2b-2480","Satb1-927"
"9988","Slc16a4-2579","Satb1-927"
"9989","Syt11-2649","Satb1-927"
"9990","Sytl3-2653","Satb1-927"
"9991","Tfap2a-2661","Satb1-927"
"9992","Eif3j-321196","Satb1-927"
"9993","1700037H04Rik-324211","Satb1-927"
"9994","Dusp1-324212","Satb1-927"
"9995","Ccdc136-324214","Satb1-927"
"9996","Bzw1-324215","Satb1-927"
"9997","Rbm18-356083","Satb1-927"
"9998","Abcd1-356086","Satb1-927"
"9999","Homer3-356087","Satb1-927"
"10000","Tmem33-356284","Satb1-927"
"10001","Yme1l1-356849","Satb1-927"
"10002","Psmc2-356850","Satb1-927"
"10003","Zfp790-356855","Satb1-927"
"10004","Slco1a5-67850945","Satb1-927"
"10005","E2f4-67855419","Satb1-927"
"10006","Hbb-b1-67936011","Satb1-927"
"10007","Cst3-69120555","Satb1-927"
"10008","Hkdc1-70634299","Satb1-927"
"10009","Iyd-71015205","Satb1-927"
"10010","Lamb1-71670482","Satb1-927"
"10011","Gnal-71670716","Satb1-927"
"10012","A4galt-71717165","Satb1-927"
"10013","Nmb-71836874","Satb1-927"
"10014","Dbi-71836880","Satb1-927"
"10015","Tnfrsf21-71836885","Satb1-927"
"10016","Zic1-72103843","Satb1-927"
"10017","LOC433254-72108822","Satb1-927"
"10018","Cadps-72119581","Satb1-927"
"10019","Hpca-72129291","Satb1-927"
"10020","Lrrn1-72129293","Satb1-927"
"10021","Ero1lb-72340145","Satb1-927"
"10022","Kctd17-72340180","Satb1-927"
"10023","Fam78b-72472750","Satb1-927"
"10024","Tmem86b-72472763","Satb1-927"
"10025","Slc6a11-72472802","Satb1-927"
"10026","Scn3b-73512195","Satb1-927"
"10027","Slc41a3-73512484","Satb1-927"
"10028","Dnahc11-73520976","Satb1-927"
"10029","Klhl1-73520995","Satb1-927"
"10030","Nxph4-73521000","Satb1-927"
"10031","Ptrf-73521818","Satb1-927"
"10032","Dpysl5-73635770","Satb1-927"
"10033","Rgs2-73635771","Satb1-927"
"10034","Fancd2-73635979","Satb1-927"
"10035","Lmod2-73636019","Satb1-927"
"10036","Gm261-73636032","Satb1-927"
"10037","Tmem215-73636150","Satb1-927"
"10038","Dnajc12-73718054","Satb1-927"
"10039","Enpep-73769289","Satb1-927"
"10040","Ostf1-73907505","Satb1-927"
"10041","Lancl3-73925716","Satb1-927"
"10042","Fhdc1-73925717","Satb1-927"
"10043","Slc6a15-73929609","Satb1-927"
"10044","Fbln7-73929875","Satb1-927"
"10045","Emb-73930836","Satb1-927"
"10046","Slc22a3-73931644","Satb1-927"
"10047","Mylk3-73992942","Satb1-927"
"10048","Meis3-74047845","Satb1-927"
"10049","Slc10a3-74047876","Satb1-927"
"10050","Lrmp-74274684","Satb1-927"
"10051","Cdc25b-74274686","Satb1-927"
"10052","Filip1l-74363347","Satb1-927"
"10053","E130012A19Rik-74363349","Satb1-927"
"10054","N4bp2-74363354","Satb1-927"
"10055","Sun1-74425548","Satb1-927"
"10056","Ldhd-74425554","Satb1-927"
"10057","Magix-74581446","Satb1-927"
"10058","Nkd1-74586666","Satb1-927"
"10059","Mm.86217-74641161","Satb1-927"
"10060","Gpr151-74724649","Satb1-927"
"10061","Myo10-74743255","Satb1-927"
"10062","Pcdh8-74750019","Satb1-927"
"10063","Col9a2-74750022","Satb1-927"
"10064","Krt73-74750042","Satb1-927"
"10065","Yjefn3-74750064","Satb1-927"
"10066","Egr4-74800827","Satb1-927"
"10067","Acacb-74881515","Satb1-927"
"10068","F13a1-74882565","Satb1-927"
"10069","0610010F05Rik-74957923","Satb1-927"
"10070","Mon1b-74958566","Satb1-927"
"10071","Alpk2-74988275","Satb1-927"
"10072","Ascl5-ps-74988285","Satb1-927"
"10073","Mgat2-74988614","Satb1-927"
"10074","Rassf4-74988636","Satb1-927"
"10075","Grin2b-74988710","Satb1-927"
"10076","Cep72-74988742","Satb1-927"
"10077","Camk4-75038464","Satb1-927"
"10078","Rgag1-75041526","Satb1-927"
"10079","Ociad2-75041527","Satb1-927"
"10080","Fam46a-75042237","Satb1-927"
"10081","5330421K23Rik*-75043138","Satb1-927"
"10082","Ybx2-75080250","Satb1-927"
"10083","Ccdc85a-75081006","Satb1-927"
"10084","Pde11a-75081007","Satb1-927"
"10085","Gdf1-75081205","Satb1-927"
"10086","Rarres1-75084131","Satb1-927"
"10087","Slc35f1-75084145","Satb1-927"
"10088","Ggt7-75145998","Satb1-927"
"10089","Lims2-75145999","Satb1-927"
"10090","Susd2-75146000","Satb1-927"
"10091","Chrna1-75551465","Satb1-927"
"10092","Fezf2-75651163","Satb1-927"
"10093","Coro1c-75651191","Satb1-927"
"10094","Csk-75651192","Satb1-927"
"10095","Laptm4b-75651225","Satb1-927"
"10096","Cysltr1-75651227","Satb1-927"
"10097","Gcg-75749416","Satb1-927"
"10098","Gabre-75749417","Satb1-927"
"10099","Grik3-75749418","Satb1-927"
"10100","Mri1-75773703","Satb1-927"
"10101","Arhgdia-75774677","Satb1-927"
"10102","P2rx3-75888751","Satb1-927"
"10103","Rnasek-75934529","Satb1-927"
"10104","Tmod1-75988526","Satb1-927"
"10105","Igfn1-75988547","Satb1-927"
"10106","LOC434300-75988611","Satb1-927"
"10107","Vav3-76085746","Satb1-927"
"10108","Nin-76115736","Satb1-927"
"10109","Zim2-76135811","Satb1-927"
"10110","Kcng1-77340480","Satb1-927"
"10111","BC031353-77371767","Satb1-927"
"10112","Klhl36-77371861","Satb1-927"
"10113","Pcp2-77413702","Satb1-927"
"10114","Bpgm-77414641","Satb1-927"
"10115","Zfand3-77414923","Satb1-927"
"10116","Rps5-77868800","Satb1-927"
"10117","Vstm2b-77869820","Satb1-927"
"10118","Acan-77869840","Satb1-927"
"10119","Cdh13-77869863","Satb1-927"
"10120","Traip-77887842","Satb1-927"
"10121","Aldh5a1-77925007","Satb1-927"
"10122","Cdh2-79556666","Satb1-927"
"10123","Htr2b-79556708","Satb1-927"
"10124","Zbtb20-79568020","Satb1-927"
"10125","Cyp26b1-79568022","Satb1-927"
"10126","Lhx2-79568024","Satb1-927"
"10127","Bdnf-79587720","Satb1-927"
"10128","Cd24a-79591541","Satb1-927"
"10129","Magel2-79591571","Satb1-927"
"10130","Esr1-79591677","Satb1-927"
"10131","Tyr-79591699","Satb1-927"
"10132","Tacr1-79591721","Satb1-927"
"10133","Dbh-79907893","Satb1-927"
"10134","Cdkn1a-80343383","Satb1-927"
"10135","Galr2-80517343","Satb1-927"
"10136","Myc-112194721","Satb1-927"
"10137","Sigmar1-112196265","Satb1-927"
"10138","Terf2ip-112196711","Satb1-927"
"10139","Oprd1-112646675","Satb1-927"
"10140","Sbno1-930","Sbno1-930"
"10141","Atxn1-932","Atxn1-932"
"10142","Rap2b-75934918","Atxn1-932"
"10143","Scg2-934","Scg2-934"
"10144","Sema3a-937","Sema3a-937"
"10145","Itsn1-1365","Sema3a-937"
"10146","Cx3cr1-1605","Sema3a-937"
"10147","Nudt21-2115","Sema3a-937"
"10148","Ehbp1l1-73817932","Sema3a-937"
"10149","Pappa-74581444","Sema3a-937"
"10150","Gng2-77414160","Sema3a-937"
"10151","Oxct1-77869796","Sema3a-937"
"10152","Snapc2-79568055","Sema3a-937"
"10153","Cebpa-80343361","Sema3a-937"
"10154","Oprk1-80517217","Sema3a-937"
"10155","Sema3c-939","Sema3c-939"
"10156","Pofut2-147","Sema4a-942"
"10157","Grm3-539","Sema4a-942"
"10158","Sema4a-942","Sema4a-942"
"10159","Sema4d-945","Sema4d-945"
"10160","Sema5a-950","Sema5a-950"
"10161","Rpl11-276067","Sema5a-950"
"10162","Sema5b-953","Sema5b-953"
"10163","Sema7a-955","Sema7a-955"
"10164","Gata2-100","Sept5-958"
"10165","Bsg-166","Sept5-958"
"10166","Ccnd2-205","Sept5-958"
"10167","Cd44-224","Sept5-958"
"10168","Cdk5-244","Sept5-958"
"10169","Cdk5r1-247","Sept5-958"
"10170","Chat-252","Sept5-958"
"10171","Crhr1-297","Sept5-958"
"10172","Tnrc6a-314","Sept5-958"
"10173","Dcn-329","Sept5-958"
"10174","Dlx1-348","Sept5-958"
"10175","Rcan1-362","Sept5-958"
"10176","Fbxl5-422","Sept5-958"
"10177","Gdi2-491","Sept5-958"
"10178","Hes1-556","Sept5-958"
"10179","Hnrpdl-571","Sept5-958"
"10180","Ifnar1-588","Sept5-958"
"10181","Klc2-618","Sept5-958"
"10182","Limk1-640","Sept5-958"
"10183","Map4k3-657","Sept5-958"
"10184","Mef2c-667","Sept5-958"
"10185","Mtif2-677","Sept5-958"
"10186","Nr4a2-732","Sept5-958"
"10187","Nr5a1-734","Sept5-958"
"10188","Pdxk-788","Sept5-958"
"10189","Pfkl-795","Sept5-958"
"10190","Pip4k2c-799","Sept5-958"
"10191","Ptgds-851","Sept5-958"
"10192","Satb1-927","Sept5-958"
"10193","Sept5-958","Sept5-958"
"10194","Sept7-961","Sept5-958"
"10195","Syt6-1032","Sept5-958"
"10196","Tcf4-1044","Sept5-958"
"10197","Tiam1-1059","Sept5-958"
"10198","Trappc10-1063","Sept5-958"
"10199","Trim28-1071","Sept5-958"
"10200","Tubb4a-1081","Sept5-958"
"10201","Txnip-1084","Sept5-958"
"10202","Wnt7b-1113","Sept5-958"
"10203","Wnt8a-1115","Sept5-958"
"10204","Cyp4f15-1189","Sept5-958"
"10205","Hook3-1197","Sept5-958"
"10206","E4f1-1199","Sept5-958"
"10207","Pcnt-1255","Sept5-958"
"10208","Plxnb3-1265","Sept5-958"
"10209","Krtap12-1-1367","Sept5-958"
"10210","Ntf5-1393","Sept5-958"
"10211","Plxna3-1403","Sept5-958"
"10212","Tcf7l1-1424","Sept5-958"
"10213","Dlx5-1450","Sept5-958"
"10214","1700086L19Rik-1643","Sept5-958"
"10215","Zfp280c-1669","Sept5-958"
"10216","Copa-1689","Sept5-958"
"10217","Cpe-1691","Sept5-958"
"10218","Eps8-1705","Sept5-958"
"10219","Gng7-1734","Sept5-958"
"10220","Mmaa-1772","Sept5-958"
"10221","Wnt8b-1890","Sept5-958"
"10222","Slc4a10-1922","Sept5-958"
"10223","Trip4-1924","Sept5-958"
"10224","Clic6-1984","Sept5-958"
"10225","Dlx6as1-2000","Sept5-958"
"10226","Abhd8-2012","Sept5-958"
"10227","Ar-2039","Sept5-958"
"10228","B4galt6-2055","Sept5-958"
"10229","Cer1-2091","Sept5-958"
"10230","Dok2-2155","Sept5-958"
"10231","Reep5-2159","Sept5-958"
"10232","Epha4-2187","Sept5-958"
"10233","Fkbp10-2220","Sept5-958"
"10234","Gas1-2251","Sept5-958"
"10235","Hes7-2289","Sept5-958"
"10236","Hs3st1-2305","Sept5-958"
"10237","Junb-2335","Sept5-958"
"10238","Kif5b-2353","Sept5-958"
"10239","Aff4-2363","Sept5-958"
"10240","Ldb3-2369","Sept5-958"
"10241","Lhx2-2375","Sept5-958"
"10242","Lhx8-2379","Sept5-958"
"10243","Lmo2-2383","Sept5-958"
"10244","Pam16-2391","Sept5-958"
"10245","Nfix-2423","Sept5-958"
"10246","Pdlim2-2476","Sept5-958"
"10247","Phox2b-2480","Sept5-958"
"10248","Slc16a4-2579","Sept5-958"
"10249","Syt11-2649","Sept5-958"
"10250","Sytl3-2653","Sept5-958"
"10251","Tfap2a-2661","Sept5-958"
"10252","Eif3j-321196","Sept5-958"
"10253","1700037H04Rik-324211","Sept5-958"
"10254","Dusp1-324212","Sept5-958"
"10255","Ccdc136-324214","Sept5-958"
"10256","Bzw1-324215","Sept5-958"
"10257","Rbm18-356083","Sept5-958"
"10258","Abcd1-356086","Sept5-958"
"10259","Homer3-356087","Sept5-958"
"10260","Tmem33-356284","Sept5-958"
"10261","Yme1l1-356849","Sept5-958"
"10262","Psmc2-356850","Sept5-958"
"10263","Zfp790-356855","Sept5-958"
"10264","Slco1a5-67850945","Sept5-958"
"10265","Kcnj14-67853369","Sept5-958"
"10266","E2f4-67855419","Sept5-958"
"10267","Hbb-b1-67936011","Sept5-958"
"10268","Cst3-69120555","Sept5-958"
"10269","Hkdc1-70634299","Sept5-958"
"10270","Lamb1-71670482","Sept5-958"
"10271","Gnal-71670716","Sept5-958"
"10272","A4galt-71717165","Sept5-958"
"10273","Nmb-71836874","Sept5-958"
"10274","Dbi-71836880","Sept5-958"
"10275","Tnfrsf21-71836885","Sept5-958"
"10276","Zic1-72103843","Sept5-958"
"10277","LOC433254-72108822","Sept5-958"
"10278","Cadps-72119581","Sept5-958"
"10279","Hpca-72129291","Sept5-958"
"10280","Lrrn1-72129293","Sept5-958"
"10281","Ero1lb-72340145","Sept5-958"
"10282","Kctd17-72340180","Sept5-958"
"10283","Fam78b-72472750","Sept5-958"
"10284","Tmem86b-72472763","Sept5-958"
"10285","Slc6a11-72472802","Sept5-958"
"10286","Scn3b-73512195","Sept5-958"
"10287","Slc41a3-73512484","Sept5-958"
"10288","Dnahc11-73520976","Sept5-958"
"10289","Klhl1-73520995","Sept5-958"
"10290","Nxph4-73521000","Sept5-958"
"10291","Ptrf-73521818","Sept5-958"
"10292","Dpysl5-73635770","Sept5-958"
"10293","Rgs2-73635771","Sept5-958"
"10294","Fancd2-73635979","Sept5-958"
"10295","Lmod2-73636019","Sept5-958"
"10296","Gm261-73636032","Sept5-958"
"10297","Tmem215-73636150","Sept5-958"
"10298","Dnajc12-73718054","Sept5-958"
"10299","Enpep-73769289","Sept5-958"
"10300","Ostf1-73907505","Sept5-958"
"10301","Lancl3-73925716","Sept5-958"
"10302","Fhdc1-73925717","Sept5-958"
"10303","Slc6a15-73929609","Sept5-958"
"10304","Fbln7-73929875","Sept5-958"
"10305","Emb-73930836","Sept5-958"
"10306","Slc22a3-73931644","Sept5-958"
"10307","Mylk3-73992942","Sept5-958"
"10308","Meis3-74047845","Sept5-958"
"10309","Slc10a3-74047876","Sept5-958"
"10310","Lrmp-74274684","Sept5-958"
"10311","Cdc25b-74274686","Sept5-958"
"10312","Filip1l-74363347","Sept5-958"
"10313","E130012A19Rik-74363349","Sept5-958"
"10314","N4bp2-74363354","Sept5-958"
"10315","Sun1-74425548","Sept5-958"
"10316","Ldhd-74425554","Sept5-958"
"10317","Magix-74581446","Sept5-958"
"10318","Nkd1-74586666","Sept5-958"
"10319","Mm.86217-74641161","Sept5-958"
"10320","Gpr151-74724649","Sept5-958"
"10321","Myo10-74743255","Sept5-958"
"10322","Pcdh8-74750019","Sept5-958"
"10323","Col9a2-74750022","Sept5-958"
"10324","Krt73-74750042","Sept5-958"
"10325","Yjefn3-74750064","Sept5-958"
"10326","Acacb-74881515","Sept5-958"
"10327","F13a1-74882565","Sept5-958"
"10328","0610010F05Rik-74957923","Sept5-958"
"10329","Mon1b-74958566","Sept5-958"
"10330","Alpk2-74988275","Sept5-958"
"10331","Ascl5-ps-74988285","Sept5-958"
"10332","Mgat2-74988614","Sept5-958"
"10333","Rassf4-74988636","Sept5-958"
"10334","Grin2b-74988710","Sept5-958"
"10335","Cep72-74988742","Sept5-958"
"10336","Camk4-75038464","Sept5-958"
"10337","Rgag1-75041526","Sept5-958"
"10338","Ociad2-75041527","Sept5-958"
"10339","Fam46a-75042237","Sept5-958"
"10340","5330421K23Rik*-75043138","Sept5-958"
"10341","Ybx2-75080250","Sept5-958"
"10342","Ccdc85a-75081006","Sept5-958"
"10343","Pde11a-75081007","Sept5-958"
"10344","Gdf1-75081205","Sept5-958"
"10345","Rarres1-75084131","Sept5-958"
"10346","Slc35f1-75084145","Sept5-958"
"10347","Ggt7-75145998","Sept5-958"
"10348","Lims2-75145999","Sept5-958"
"10349","Susd2-75146000","Sept5-958"
"10350","Chrna1-75551465","Sept5-958"
"10351","Fezf2-75651163","Sept5-958"
"10352","Coro1c-75651191","Sept5-958"
"10353","Csk-75651192","Sept5-958"
"10354","Laptm4b-75651225","Sept5-958"
"10355","Cysltr1-75651227","Sept5-958"
"10356","Gcg-75749416","Sept5-958"
"10357","Gabre-75749417","Sept5-958"
"10358","Grik3-75749418","Sept5-958"
"10359","Mri1-75773703","Sept5-958"
"10360","Arhgdia-75774677","Sept5-958"
"10361","P2rx3-75888751","Sept5-958"
"10362","Rnasek-75934529","Sept5-958"
"10363","Tmod1-75988526","Sept5-958"
"10364","Igfn1-75988547","Sept5-958"
"10365","LOC434300-75988611","Sept5-958"
"10366","Vav3-76085746","Sept5-958"
"10367","Nin-76115736","Sept5-958"
"10368","Zim2-76135811","Sept5-958"
"10369","Kcng1-77340480","Sept5-958"
"10370","BC031353-77371767","Sept5-958"
"10371","Klhl36-77371861","Sept5-958"
"10372","Pcp2-77413702","Sept5-958"
"10373","Bpgm-77414641","Sept5-958"
"10374","Zfand3-77414923","Sept5-958"
"10375","Rps5-77868800","Sept5-958"
"10376","Vstm2b-77869820","Sept5-958"
"10377","Acan-77869840","Sept5-958"
"10378","Cdh13-77869863","Sept5-958"
"10379","Traip-77887842","Sept5-958"
"10380","Aldh5a1-77925007","Sept5-958"
"10381","Cdh2-79556666","Sept5-958"
"10382","Htr2b-79556708","Sept5-958"
"10383","Zbtb20-79568020","Sept5-958"
"10384","Cyp26b1-79568022","Sept5-958"
"10385","Lhx2-79568024","Sept5-958"
"10386","Bdnf-79587720","Sept5-958"
"10387","Cd24a-79591541","Sept5-958"
"10388","Magel2-79591571","Sept5-958"
"10389","Esr1-79591677","Sept5-958"
"10390","Tyr-79591699","Sept5-958"
"10391","Tacr1-79591721","Sept5-958"
"10392","Dbh-79907893","Sept5-958"
"10393","Cdkn1a-80343383","Sept5-958"
"10394","Galr2-80517343","Sept5-958"
"10395","Myc-112194721","Sept5-958"
"10396","Sigmar1-112196265","Sept5-958"
"10397","Terf2ip-112196711","Sept5-958"
"10398","Oprd1-112646675","Sept5-958"
"10399","Gata2-100","Sept7-961"
"10400","Bsg-166","Sept7-961"
"10401","Ccnd2-205","Sept7-961"
"10402","Cd44-224","Sept7-961"
"10403","Cdk5-244","Sept7-961"
"10404","Cdk5r1-247","Sept7-961"
"10405","Chat-252","Sept7-961"
"10406","Crhr1-297","Sept7-961"
"10407","Tnrc6a-314","Sept7-961"
"10408","Dcn-329","Sept7-961"
"10409","Dlx1-348","Sept7-961"
"10410","Rcan1-362","Sept7-961"
"10411","Fbxl5-422","Sept7-961"
"10412","Gdi2-491","Sept7-961"
"10413","Hes1-556","Sept7-961"
"10414","Hnrpdl-571","Sept7-961"
"10415","Ifnar1-588","Sept7-961"
"10416","Klc2-618","Sept7-961"
"10417","Limk1-640","Sept7-961"
"10418","Map4k3-657","Sept7-961"
"10419","Mef2c-667","Sept7-961"
"10420","Mtif2-677","Sept7-961"
"10421","Nr4a2-732","Sept7-961"
"10422","Nr5a1-734","Sept7-961"
"10423","Pdxk-788","Sept7-961"
"10424","Pfkl-795","Sept7-961"
"10425","Pip4k2c-799","Sept7-961"
"10426","Prdx1-836","Sept7-961"
"10427","Ptgds-851","Sept7-961"
"10428","Satb1-927","Sept7-961"
"10429","Sept5-958","Sept7-961"
"10430","Sept7-961","Sept7-961"
"10431","Syt6-1032","Sept7-961"
"10432","Tcf4-1044","Sept7-961"
"10433","Trappc10-1063","Sept7-961"
"10434","Trim28-1071","Sept7-961"
"10435","Tubb4a-1081","Sept7-961"
"10436","Txnip-1084","Sept7-961"
"10437","Wnt7b-1113","Sept7-961"
"10438","Wnt8a-1115","Sept7-961"
"10439","Cyp4f15-1189","Sept7-961"
"10440","Hook3-1197","Sept7-961"
"10441","E4f1-1199","Sept7-961"
"10442","Pcnt-1255","Sept7-961"
"10443","Plxnb3-1265","Sept7-961"
"10444","Ntf5-1393","Sept7-961"
"10445","Plxna3-1403","Sept7-961"
"10446","Tcf7l1-1424","Sept7-961"
"10447","Dlx5-1450","Sept7-961"
"10448","1700086L19Rik-1643","Sept7-961"
"10449","Zfp280c-1669","Sept7-961"
"10450","Copa-1689","Sept7-961"
"10451","Cpe-1691","Sept7-961"
"10452","Eps8-1705","Sept7-961"
"10453","Gng7-1734","Sept7-961"
"10454","Mmaa-1772","Sept7-961"
"10455","Setd4-1798","Sept7-961"
"10456","Wnt8b-1890","Sept7-961"
"10457","Slc4a10-1922","Sept7-961"
"10458","Trip4-1924","Sept7-961"
"10459","Clic6-1984","Sept7-961"
"10460","Dlx6as1-2000","Sept7-961"
"10461","Abhd8-2012","Sept7-961"
"10462","Ar-2039","Sept7-961"
"10463","B4galt6-2055","Sept7-961"
"10464","Cer1-2091","Sept7-961"
"10465","Dok2-2155","Sept7-961"
"10466","Reep5-2159","Sept7-961"
"10467","Epha4-2187","Sept7-961"
"10468","Fkbp10-2220","Sept7-961"
"10469","Gas1-2251","Sept7-961"
"10470","Hes7-2289","Sept7-961"
"10471","Hs3st1-2305","Sept7-961"
"10472","Junb-2335","Sept7-961"
"10473","Kif5b-2353","Sept7-961"
"10474","Aff4-2363","Sept7-961"
"10475","Ldb3-2369","Sept7-961"
