"","gene1","gene2"
"7178","Epn3-74357584","Cd47-357100"
"7179","Col19a1-74658066","Cd47-357100"
"7180","Fam105a-74819326","Cd47-357100"
"7181","Iscu-74819565","Cd47-357100"
"7182","Zmiz1-74988259","Cd47-357100"
"7183","Fam196a-75042244","Cd47-357100"
"7184","Dok1-75042248","Cd47-357100"
"7185","9330182L06Rik-75081005","Cd47-357100"
"7186","Nog-75084476","Cd47-357100"
"7187","Plcb1-75084969","Cd47-357100"
"7188","Hmox2-75774681","Cd47-357100"
"7189","Nrbp2-75774686","Cd47-357100"
"7190","Rps15-75774687","Cd47-357100"
"7191","Sox2-77280331","Cd47-357100"
"7192","Nsun7-77332090","Cd47-357100"
"7193","Mpzl1-77332711","Cd47-357100"
"7194","Hbb-77340464","Cd47-357100"
"7195","C1qc-77340474","Cd47-357100"
"7196","Postn-77371799","Cd47-357100"
"7197","Enpp2-77413700","Cd47-357100"
"7198","Tgfb2-77869842","Cd47-357100"
"7199","Satb1-79488931","Cd47-357100"
"7200","Cuedc2-79556640","Cd47-357100"
"7201","Sssca1-79556714","Cd47-357100"
"7202","Gabrq-79591569","Cd47-357100"
"7203","Magel2-79591571","Cd47-357100"
"7204","Ankrd24-80343396","Cd47-357100"
"7205","Ptger4-112203056","Cd47-357100"
"7206","Crhr1-297","Cyc1-357103"
"7207","E130016E03Rik-1488","Cyc1-357103"
"7208","Mx2-1778","Cyc1-357103"
"7209","Fkbp10-2220","Cyc1-357103"
"7210","Map2k4-276073","Cyc1-357103"
"7211","Cyc1-357103","Cyc1-357103"
"7212","Ctsb-67779877","Cyc1-357103"
"7213","Kcnh8-70562113","Cyc1-357103"
"7214","Vangl1-71670709","Cyc1-357103"
"7215","Ddit4l-71836878","Cyc1-357103"
"7216","Chd7-71836884","Cyc1-357103"
"7217","Utp23-71924008","Cyc1-357103"
"7218","B2m-71924291","Cyc1-357103"
"7219","9030425E11Rik-71924353","Cyc1-357103"
"7220","Gabra5-72077453","Cyc1-357103"
"7221","Adssl1-72104185","Cyc1-357103"
"7222","Sipa1l2-72118960","Cyc1-357103"
"7223","Kcnq5-72128745","Cyc1-357103"
"7224","Tspan32-72129242","Cyc1-357103"
"7225","D0H4S114-72472773","Cyc1-357103"
"7226","Dnahc9-72472774","Cyc1-357103"
"7227","Baalc-73520964","Cyc1-357103"
"7228","Adamts19-73635973","Cyc1-357103"
"7229","B4galt5-73635976","Cyc1-357103"
"7230","C130096N06Rik-73635978","Cyc1-357103"
"7231","Sox14-73636036","Cyc1-357103"
"7232","Fam69c-73636086","Cyc1-357103"
"7233","Trim3-73732147","Cyc1-357103"
"7234","St6galnac5-73787946","Cyc1-357103"
"7235","St8sia3-73929595","Cyc1-357103"
"7236","St8sia6-73929596","Cyc1-357103"
"7237","Fbln7-73929875","Cyc1-357103"
"7238","Jdp2-73930842","Cyc1-357103"
"7239","Mgat5-73931638","Cyc1-357103"
"7240","Pde5a-73931641","Cyc1-357103"
"7241","Camk1d-73992927","Cyc1-357103"
"7242","Cxcl14-74272041","Cyc1-357103"
"7243","Ttll6-74363338","Cyc1-357103"
"7244","Ccdc88c-74363346","Cyc1-357103"
"7245","E130012A19Rik-74363349","Cyc1-357103"
"7246","Jup-74425547","Cyc1-357103"
"7247","Otc-74581369","Cyc1-357103"
"7248","Etfa-74581380","Cyc1-357103"
"7249","Magix-74581446","Cyc1-357103"
"7250","Aars-74641317","Cyc1-357103"
"7251","Ttpal-74641323","Cyc1-357103"
"7252","Pacrg-74743258","Cyc1-357103"
"7253","Rpl8-74749928","Cyc1-357103"
"7254","Sgcz-74749942","Cyc1-357103"
"7255","Prss39-74749944","Cyc1-357103"
"7256","Il13ra1-74819256","Cyc1-357103"
"7257","Itga5-74882636","Cyc1-357103"
"7258","Pde11a-75081007","Cyc1-357103"
"7259","Col5a1-75147768","Cyc1-357103"
"7260","Dtnbp1-75651202","Cyc1-357103"
"7261","Gabre-75749417","Cyc1-357103"
"7262","Stxbp2-75774667","Cyc1-357103"
"7263","Pomp-75774685","Cyc1-357103"
"7264","B3gnt2-75988600","Cyc1-357103"
"7265","Ddx26b-75988610","Cyc1-357103"
"7266","Kank4-76085741","Cyc1-357103"
"7267","Zim2-76135811","Cyc1-357103"
"7268","Plxna2-77280424","Cyc1-357103"
"7269","9630013P03Rik*-77280434","Cyc1-357103"
"7270","B3galt5-77280578","Cyc1-357103"
"7271","Svil-77332748","Cyc1-357103"
"7272","B230362M20Rik-77340460","Cyc1-357103"
"7273","Klhl36-77371861","Cyc1-357103"
"7274","Lef1-77866900","Cyc1-357103"
"7275","Fam114a2-79583813","Cyc1-357103"
"7276","Phyhipl-544326","Phyhipl-544326"
"7277","Serpinb1b-544327","Serpinb1b-544327"
"7278","Phyhip-544328","Phyhip-544328"
"7279","Slc25a25-544516","Slc25a25-544516"
"7280","Uqcr11-67870133","Slc25a25-544516"
"7281","Foxp1-71249056","Slc25a25-544516"
"7282","L3mbtl4-72472779","Slc25a25-544516"
"7283","Apbb2-73512196","Slc25a25-544516"
"7284","Spata2l-73817441","Slc25a25-544516"
"7285","Il17rd-74958537","Slc25a25-544516"
"7286","Vegfb-75079746","Slc25a25-544516"
"7287","Hmgcr-75079789","Slc25a25-544516"
"7288","Neurod2-75651126","Slc25a25-544516"
"7289","Chrnb1-75888752","Slc25a25-544516"
"7290","Calml3-79490064","Slc25a25-544516"
"7291","Grp-79591637","Slc25a25-544516"
"7292","Ebpl-112650122","Slc25a25-544516"
"7293","Gpm6b-544520","Gpm6b-544520"
"7294","Cpne5-544709","Cpne5-544709"
"7295","Cntnap2-544712","Cntnap2-544712"
"7296","Atxn10-544899","Atxn10-544899"
"7297","Clptm1-544901","Clptm1-544901"
"7298","Tecr-544902","Tecr-544902"
"7299","Hoxa5-544903","Hoxa5-544903"
"7300","Rap1gds1-654924","Rap1gds1-654924"
"7301","Gabarapl1-654925","Gabarapl1-654925"
"7302","Dpysl3-654928","Dpysl3-654928"
"7303","Fam20c-654929","Fam20c-654929"
"7304","Pcp2-655115","Pcp2-655115"
"7305","Ugt8a-655116","Ugt8a-655116"
"7306","Arf3-655120","Arf3-655120"
"7307","Psg16-655307","Psg16-655307"
"7308","Nnat-655497","Nnat-655497"
"7309","Oxct1-655499","Oxct1-655499"
"7310","Atp6v1e1-655501","Atp6v1e1-655501"
"7311","Uqcrc2-655502","Atp6v1e1-655501"
"7312","Atp6v1e1-655501","Uqcrc2-655502"
"7313","Uqcrc2-655502","Uqcrc2-655502"
"7314","Sema3c-939","Flot1-67752111"
"7315","Tacr3-1297","Flot1-67752111"
"7316","Ramp1-1912","Flot1-67752111"
"7317","Chrnb2-2097","Flot1-67752111"
"7318","Ola1-293038","Flot1-67752111"
"7319","Flot1-67752111","Flot1-67752111"
"7320","Slc2a6-71670696","Flot1-67752111"
"7321","Npy1r-72103807","Flot1-67752111"
"7322","Fam131b-72128774","Flot1-67752111"
"7323","Ngef-72129292","Flot1-67752111"
"7324","Gpr83-72338696","Flot1-67752111"
"7325","Ptprj-73521803","Flot1-67752111"
"7326","Baz1a-73635977","Flot1-67752111"
"7327","Chn1-73718053","Flot1-67752111"
"7328","Neurl1a-73769327","Flot1-67752111"
"7329","Lyst-73994715","Flot1-67752111"
"7330","Vps39-74047842","Flot1-67752111"
"7331","2310042E22Rik-74357582","Flot1-67752111"
"7332","4930451C15Rik-74750011","Flot1-67752111"
"7333","Prdx4-74819229","Flot1-67752111"
"7334","Rpl23-74819237","Flot1-67752111"
"7335","Doc2g-74881341","Flot1-67752111"
"7336","Ptcd1-74882764","Flot1-67752111"
"7337","Uggt1-74957909","Flot1-67752111"
"7338","LOC433311-74988757","Flot1-67752111"
"7339","Rrad-75080239","Flot1-67752111"
"7340","Calcr-75080999","Flot1-67752111"
"7341","Grin3b-77869800","Flot1-67752111"
"7342","Bmp4-79556702","Flot1-67752111"
"7343","Htr2b-79556708","Flot1-67752111"
"7344","Tacr1-79591721","Flot1-67752111"
"7345","Dlx2-1482","Vtn-67752116"
"7346","Arf1-199390","Vtn-67752116"
"7347","Vtn-67752116","Vtn-67752116"
"7348","Filip1-73635796","Vtn-67752116"
"7349","Bcl6-75651139","Vtn-67752116"
"7350","Cd6-112205643","Vtn-67752116"
"7351","Serinc1-67752306","Serinc1-67752306"
"7352","Cplx1-67752308","Cplx1-67752308"
"7353","Matr3-67752309","Matr3-67752309"
"7354","Gipc1-67755429","Gipc1-67755429"
"7355","4921517L17Rik-67779872","4921517L17Rik-67779872"
"7356","Copg-67779873","Copg-67779873"
"7357","Nde1-67779875","Nde1-67779875"
"7358","Crhr1-297","Ctsb-67779877"
"7359","E130016E03Rik-1488","Ctsb-67779877"
"7360","Mx2-1778","Ctsb-67779877"
"7361","Fkbp10-2220","Ctsb-67779877"
"7362","Map2k4-276073","Ctsb-67779877"
"7363","Cyc1-357103","Ctsb-67779877"
"7364","Ctsb-67779877","Ctsb-67779877"
"7365","Kcnh8-70562113","Ctsb-67779877"
"7366","Vangl1-71670709","Ctsb-67779877"
"7367","Ddit4l-71836878","Ctsb-67779877"
"7368","Chd7-71836884","Ctsb-67779877"
"7369","Utp23-71924008","Ctsb-67779877"
"7370","B2m-71924291","Ctsb-67779877"
"7371","9030425E11Rik-71924353","Ctsb-67779877"
"7372","Gabra5-72077453","Ctsb-67779877"
"7373","Adssl1-72104185","Ctsb-67779877"
"7374","Sipa1l2-72118960","Ctsb-67779877"
"7375","Kcnq5-72128745","Ctsb-67779877"
"7376","Tspan32-72129242","Ctsb-67779877"
"7377","D0H4S114-72472773","Ctsb-67779877"
"7378","Dnahc9-72472774","Ctsb-67779877"
"7379","Baalc-73520964","Ctsb-67779877"
"7380","Adamts19-73635973","Ctsb-67779877"
"7381","B4galt5-73635976","Ctsb-67779877"
"7382","C130096N06Rik-73635978","Ctsb-67779877"
"7383","Sox14-73636036","Ctsb-67779877"
"7384","Fam69c-73636086","Ctsb-67779877"
"7385","Trim3-73732147","Ctsb-67779877"
"7386","St6galnac5-73787946","Ctsb-67779877"
"7387","St8sia3-73929595","Ctsb-67779877"
"7388","St8sia6-73929596","Ctsb-67779877"
"7389","Fbln7-73929875","Ctsb-67779877"
"7390","Jdp2-73930842","Ctsb-67779877"
"7391","Mgat5-73931638","Ctsb-67779877"
"7392","Pde5a-73931641","Ctsb-67779877"
"7393","Camk1d-73992927","Ctsb-67779877"
"7394","Cxcl14-74272041","Ctsb-67779877"
"7395","Ttll6-74363338","Ctsb-67779877"
"7396","Ccdc88c-74363346","Ctsb-67779877"
"7397","E130012A19Rik-74363349","Ctsb-67779877"
"7398","Jup-74425547","Ctsb-67779877"
"7399","Otc-74581369","Ctsb-67779877"
"7400","Etfa-74581380","Ctsb-67779877"
"7401","Magix-74581446","Ctsb-67779877"
"7402","Aars-74641317","Ctsb-67779877"
"7403","Ttpal-74641323","Ctsb-67779877"
"7404","Pacrg-74743258","Ctsb-67779877"
"7405","Rpl8-74749928","Ctsb-67779877"
"7406","Sgcz-74749942","Ctsb-67779877"
"7407","Prss39-74749944","Ctsb-67779877"
"7408","Il13ra1-74819256","Ctsb-67779877"
"7409","Itga5-74882636","Ctsb-67779877"
"7410","Pde11a-75081007","Ctsb-67779877"
"7411","Col5a1-75147768","Ctsb-67779877"
"7412","Dtnbp1-75651202","Ctsb-67779877"
"7413","Gabre-75749417","Ctsb-67779877"
"7414","Stxbp2-75774667","Ctsb-67779877"
"7415","Pomp-75774685","Ctsb-67779877"
"7416","B3gnt2-75988600","Ctsb-67779877"
"7417","Ddx26b-75988610","Ctsb-67779877"
"7418","Kank4-76085741","Ctsb-67779877"
"7419","Zim2-76135811","Ctsb-67779877"
"7420","Plxna2-77280424","Ctsb-67779877"
"7421","9630013P03Rik*-77280434","Ctsb-67779877"
"7422","B3galt5-77280578","Ctsb-67779877"
"7423","Svil-77332748","Ctsb-67779877"
"7424","B230362M20Rik-77340460","Ctsb-67779877"
"7425","Klhl36-77371861","Ctsb-67779877"
"7426","Lef1-77866900","Ctsb-67779877"
"7427","Fam114a2-79583813","Ctsb-67779877"
"7428","Clic1-67809267","Clic1-67809267"
"7429","Ogfr-67809268","Ogfr-67809268"
"7430","Mme-77371755","Ogfr-67809268"
"7431","Hsf1-67810538","Hsf1-67810538"
"7432","Mef2d-67810540","Mef2d-67810540"
"7433","Mxd4-67810541","Mxd4-67810541"
"7434","Slco1a5-67850945","Slco1a5-67850945"
"7435","Fh1-355890","Prpf6-67850946"
"7436","Prpf6-67850946","Prpf6-67850946"
"7437","Alg2-73931383","Prpf6-67850946"
"7438","Chml-74047442","Prpf6-67850946"
"7439","Rprm-75651169","Prpf6-67850946"
"7440","Tgif1-67850949","Tgif1-67850949"
"7441","Tbp-67850950","Tbp-67850950"
"7442","C230081A13Rik-73931624","Tbp-67850950"
"7443","3110082D06Rik-74581400","Tbp-67850950"
"7444","Tcf3-67850951","Tcf3-67850951"
"7445","Gtf2f1-67870080","Tcf3-67850951"
"7446","Dok5-80343394","Tcf3-67850951"
"7447","Kcnk1-67850952","Kcnk1-67850952"
"7448","Apln-67850953","Apln-67850953"
"7449","Dbh-326","Kcnj14-67853369"
"7450","Hars-554","Kcnj14-67853369"
"7451","C130060K24Rik-1164","Kcnj14-67853369"
"7452","Arhgap17-1413","Kcnj14-67853369"
"7453","Sh2b3-1633","Kcnj14-67853369"
"7454","Snhg7-1968","Kcnj14-67853369"
"7455","Tspo-2071","Kcnj14-67853369"
"7456","Nfkbie-2425","Kcnj14-67853369"
"7457","Kcnj14-67853369","Kcnj14-67853369"
"7458","Slc25a36-67881555","Kcnj14-67853369"
"7459","Acvr1c-71250307","Kcnj14-67853369"
"7460","Prox1-73520980","Kcnj14-67853369"
"7461","Stard8-73521808","Kcnj14-67853369"
"7462","Robo1-73521820","Kcnj14-67853369"
"7463","Pgr15l-73615804","Kcnj14-67853369"
"7464","Atp10b-73635826","Kcnj14-67853369"
"7465","Gsg1l-73636097","Kcnj14-67853369"
"7466","Bnc2-73636164","Kcnj14-67853369"
"7467","Lhfp-73769323","Kcnj14-67853369"
"7468","Ogfrl1-73818756","Kcnj14-67853369"
"7469","Bsn-73992923","Kcnj14-67853369"
"7470","Heatr7a-73992940","Kcnj14-67853369"
"7471","Dcbld2-73992944","Kcnj14-67853369"
"7472","Ids-73994671","Kcnj14-67853369"
"7473","Itpr3-74047776","Kcnj14-67853369"
"7474","LOC381765-74425521","Kcnj14-67853369"
"7475","Htr3a-74724760","Kcnj14-67853369"
"7476","Rnh1-74800925","Kcnj14-67853369"
"7477","Ttc27-74819241","Kcnj14-67853369"
"7478","Hdac6-74819462","Kcnj14-67853369"
"7479","Gm2a-74988549","Kcnj14-67853369"
"7480","Fmnl1-75041433","Kcnj14-67853369"
"7481","Dpy19l1-75042226","Kcnj14-67853369"
"7482","Cit-75079801","Kcnj14-67853369"
"7483","Clcn5-75749741","Kcnj14-67853369"
"7484","Alg5-75774105","Kcnj14-67853369"
"7485","Tmem159-76135828","Kcnj14-67853369"
"7486","Eya4-77280436","Kcnj14-67853369"
"7487","Ece2-77332686","Kcnj14-67853369"
"7488","Tm2d3-77414123","Kcnj14-67853369"
"7489","Gprc5a-77414145","Kcnj14-67853369"
"7490","Plcd3-77414915","Kcnj14-67853369"
"7491","Kcnj2-79490118","Kcnj14-67853369"
"7492","Dpp4-79568049","Kcnj14-67853369"
"7493","Vim-79907904","Kcnj14-67853369"
"7494","Gosr2-67855413","Gosr2-67855413"
"7495","Trp53-67855414","Trp53-67855414"
"7496","Ndufv3-12","E2f4-67855419"
"7497","Gdi2-491","E2f4-67855419"
"7498","Grm1-537","E2f4-67855419"
"7499","Lix1-643","E2f4-67855419"
"7500","Neurod6-698","E2f4-67855419"
"7501","Shroom1-1315","E2f4-67855419"
"7502","Cbs-1335","E2f4-67855419"
"7503","Cpt1a-1478","E2f4-67855419"
"7504","Suv39h2-1538","E2f4-67855419"
"7505","Ngfrap1-1786","E2f4-67855419"
"7506","Tcerg1-1872","E2f4-67855419"
"7507","Efha1-1946","E2f4-67855419"
"7508","Rfx7-1998","E2f4-67855419"
"7509","Ankrd10-2027","E2f4-67855419"
"7510","Agap3-2089","E2f4-67855419"
"7511","Fbxo2-2210","E2f4-67855419"
"7512","Lhx4-2377","E2f4-67855419"
"7513","Mtrr-2413","E2f4-67855419"
"7514","Traf2-2691","E2f4-67855419"
"7515","Ltn1-2747","E2f4-67855419"
"7516","Ube2i-45666","E2f4-67855419"
"7517","Dbndd2-45668","E2f4-67855419"
"7518","Arxes1-45841","E2f4-67855419"
"7519","Tnfrsf25-121096","E2f4-67855419"
"7520","Prrg2-276063","E2f4-67855419"
"7521","Prpsap2-293663","E2f4-67855419"
"7522","Zfand3-293694","E2f4-67855419"
"7523","Cep78-322963","E2f4-67855419"
"7524","Rer1-323586","E2f4-67855419"
"7525","Cd47-357100","E2f4-67855419"
"7526","E2f4-67855419","E2f4-67855419"
"7527","Smpd1-67881552","E2f4-67855419"
"7528","Cbln2-70231306","E2f4-67855419"
"7529","Dyrk1b-71717583","E2f4-67855419"
"7530","Cacng8-72108823","E2f4-67855419"
"7531","Gng12-73512194","E2f4-67855419"
"7532","BC100451-73615805","E2f4-67855419"
"7533","Cd8b1-73732149","E2f4-67855419"
"7534","C230081A13Rik-73931624","E2f4-67855419"
"7535","Kcna1-73994714","E2f4-67855419"
"7536","Slc10a3-74047876","E2f4-67855419"
"7537","Sqrdl-74047907","E2f4-67855419"
"7538","Rplp0-74047927","E2f4-67855419"
"7539","Fez2-74272477","E2f4-67855419"
"7540","Epn3-74357584","E2f4-67855419"
"7541","Chrna7-74511738","E2f4-67855419"
"7542","Col19a1-74658066","E2f4-67855419"
"7543","Fam105a-74819326","E2f4-67855419"
"7544","Iscu-74819565","E2f4-67855419"
"7545","Zmiz1-74988259","E2f4-67855419"
"7546","Fam196a-75042244","E2f4-67855419"
"7547","Dok1-75042248","E2f4-67855419"
"7548","9330182L06Rik-75081005","E2f4-67855419"
"7549","Nog-75084476","E2f4-67855419"
"7550","Plcb1-75084969","E2f4-67855419"
"7551","Hmox2-75774681","E2f4-67855419"
"7552","Nrbp2-75774686","E2f4-67855419"
"7553","Rps15-75774687","E2f4-67855419"
"7554","Sox2-77280331","E2f4-67855419"
"7555","Nsun7-77332090","E2f4-67855419"
"7556","Mpzl1-77332711","E2f4-67855419"
"7557","Hbb-77340464","E2f4-67855419"
"7558","C1qc-77340474","E2f4-67855419"
"7559","Postn-77371799","E2f4-67855419"
"7560","Enpp2-77413700","E2f4-67855419"
"7561","Tgfb2-77869842","E2f4-67855419"
"7562","Satb1-79488931","E2f4-67855419"
"7563","Cuedc2-79556640","E2f4-67855419"
"7564","Sssca1-79556714","E2f4-67855419"
"7565","Gabrq-79591569","E2f4-67855419"
"7566","Magel2-79591571","E2f4-67855419"
"7567","Ankrd24-80343396","E2f4-67855419"
"7568","Ptger4-112203056","E2f4-67855419"
"7569","Usmg5-67862431","Usmg5-67862431"
"7570","Tcf3-67850951","Gtf2f1-67870080"
"7571","Gtf2f1-67870080","Gtf2f1-67870080"
"7572","Sgsm3-67870081","Sgsm3-67870081"
"7573","Rnaseh2c-67870083","Rnaseh2c-67870083"
"7574","Chchd3-67870084","Chchd3-67870084"
"7575","Cox7b-67870085","Cox7b-67870085"
"7576","Pir-67870113","Pir-67870113"
"7577","Slc25a25-544516","Uqcr11-67870133"
"7578","Uqcr11-67870133","Uqcr11-67870133"
"7579","Foxp1-71249056","Uqcr11-67870133"
"7580","L3mbtl4-72472779","Uqcr11-67870133"
"7581","Apbb2-73512196","Uqcr11-67870133"
"7582","Spata2l-73817441","Uqcr11-67870133"
"7583","Il17rd-74958537","Uqcr11-67870133"
"7584","Vegfb-75079746","Uqcr11-67870133"
"7585","Hmgcr-75079789","Uqcr11-67870133"
"7586","Neurod2-75651126","Uqcr11-67870133"
"7587","Chrnb1-75888752","Uqcr11-67870133"
"7588","Calml3-79490064","Uqcr11-67870133"
"7589","Grp-79591637","Uqcr11-67870133"
"7590","Ebpl-112650122","Uqcr11-67870133"
"7591","Pip4k2c-799","Trem2-67870433"
"7592","Pdgfd-1910","Trem2-67870433"
"7593","Rtn3-83161","Trem2-67870433"
"7594","Lass4-176962","Trem2-67870433"
"7595","Zscan22-247974","Trem2-67870433"
"7596","Slc7a6-293662","Trem2-67870433"
"7597","BC005537-321201","Trem2-67870433"
"7598","Trem2-67870433","Trem2-67870433"
"7599","Tfam-67936016","Trem2-67870433"
"7600","Anxa1-70813897","Trem2-67870433"
"7601","Slc6a7-71016653","Trem2-67870433"
"7602","Ptgs2-71016664","Trem2-67870433"
"7603","Gabbr2-71247614","Trem2-67870433"
"7604","Xk-71670735","Trem2-67870433"
"7605","Bcl11a-71836837","Trem2-67870433"
"7606","Accn4-71924089","Trem2-67870433"
"7607","Inpp4b-72080054","Trem2-67870433"
"7608","Lgi3-73520996","Trem2-67870433"
"7609","Pak1-73521001","Trem2-67870433"
"7610","Slc6a2-73615562","Trem2-67870433"
"7611","LOC434236-73615572","Trem2-67870433"
"7612","Iqgap2-73615573","Trem2-67870433"
"7613","Stk24-73635773","Trem2-67870433"
"7614","Tmem204-73769320","Trem2-67870433"
"7615","Pot1b-73925715","Trem2-67870433"
"7616","Zfp365-73929873","Trem2-67870433"
"7617","Arhgap39-73992939","Trem2-67870433"
"7618","Mylk3-73992942","Trem2-67870433"
"7619","Grsf1-73994670","Trem2-67870433"
"7620","Kcnj4-74357568","Trem2-67870433"
"7621","Sox2ot-74658020","Trem2-67870433"
"7622","Grid1-74724739","Trem2-67870433"
"7623","Uaca-74800883","Trem2-67870433"
"7624","LOC434368-74819253","Trem2-67870433"
"7625","Efcab6-74819465","Trem2-67870433"
"7626","Rarb-75038442","Trem2-67870433"
"7627","Cbfa2t3-75038485","Trem2-67870433"
"7628","Agxt2l1-75079777","Trem2-67870433"
"7629","Pak6-75084501","Trem2-67870433"
"7630","Nup93-75774679","Trem2-67870433"
"7631","Chrm5-75826557","Trem2-67870433"
"7632","Rcsd1-75934525","Trem2-67870433"
"7633","Bend6-77280313","Trem2-67870433"
"7634","Alk-77371829","Trem2-67870433"
"7635","Pus7-79556638","Trem2-67870433"
"7636","Cxcl12-79907936","Trem2-67870433"
"7637","Med23-112649261","Trem2-67870433"
"7638","Inpp1-67870434","Inpp1-67870434"
"7639","Pfkm-67870466","Pfkm-67870466"
"7640","Nfs1-67870467","Nfs1-67870467"
"7641","Slc50a1-67870478","Nfs1-67870467"
"7642","Rin1-67870468","Rin1-67870468"
"7643","Nfs1-67870467","Slc50a1-67870478"
"7644","Slc50a1-67870478","Slc50a1-67870478"
"7645","Prkcsh-67870479","Prkcsh-67870479"
"7646","Rfxank-67881545","Rfxank-67881545"
"7647","LOC381355-71924491","Rfxank-67881545"
"7648","Vwa3a-72472789","Rfxank-67881545"
"7649","Adcy4-73512495","Rfxank-67881545"
"7650","B3gat1-73818755","Rfxank-67881545"
"7651","Gm17746-73931423","Rfxank-67881545"
"7652","Tomm20-74819230","Rfxank-67881545"
"7653","Trhde-75774669","Rfxank-67881545"
"7654","Anxa6-77332100","Rfxank-67881545"
"7655","Prkar2a-77332735","Rfxank-67881545"
"7656","Esr1-79591677","Rfxank-67881545"
"7657","Abcb6-67881549","Abcb6-67881549"
"7658","Ndufv3-12","Smpd1-67881552"
"7659","Gdi2-491","Smpd1-67881552"
"7660","Grm1-537","Smpd1-67881552"
"7661","Lix1-643","Smpd1-67881552"
"7662","Neurod6-698","Smpd1-67881552"
"7663","Shroom1-1315","Smpd1-67881552"
"7664","Cbs-1335","Smpd1-67881552"
"7665","Cpt1a-1478","Smpd1-67881552"
"7666","Suv39h2-1538","Smpd1-67881552"
"7667","Ngfrap1-1786","Smpd1-67881552"
"7668","Tcerg1-1872","Smpd1-67881552"
"7669","Efha1-1946","Smpd1-67881552"
"7670","Rfx7-1998","Smpd1-67881552"
"7671","Ankrd10-2027","Smpd1-67881552"
"7672","Agap3-2089","Smpd1-67881552"
"7673","Fbxo2-2210","Smpd1-67881552"
"7674","Lhx4-2377","Smpd1-67881552"
"7675","Mtrr-2413","Smpd1-67881552"
"7676","Traf2-2691","Smpd1-67881552"
"7677","Ltn1-2747","Smpd1-67881552"
"7678","Ube2i-45666","Smpd1-67881552"
"7679","Dbndd2-45668","Smpd1-67881552"
"7680","Arxes1-45841","Smpd1-67881552"
"7681","Tnfrsf25-121096","Smpd1-67881552"
"7682","Prrg2-276063","Smpd1-67881552"
"7683","Prpsap2-293663","Smpd1-67881552"
"7684","Zfand3-293694","Smpd1-67881552"
"7685","Cep78-322963","Smpd1-67881552"
"7686","Rer1-323586","Smpd1-67881552"
"7687","Cd47-357100","Smpd1-67881552"
"7688","E2f4-67855419","Smpd1-67881552"
"7689","Smpd1-67881552","Smpd1-67881552"
"7690","Cbln2-70231306","Smpd1-67881552"
"7691","Dyrk1b-71717583","Smpd1-67881552"
"7692","Cacng8-72108823","Smpd1-67881552"
"7693","Gng12-73512194","Smpd1-67881552"
"7694","BC100451-73615805","Smpd1-67881552"
"7695","Cd8b1-73732149","Smpd1-67881552"
"7696","C230081A13Rik-73931624","Smpd1-67881552"
"7697","Kcna1-73994714","Smpd1-67881552"
"7698","Slc10a3-74047876","Smpd1-67881552"
"7699","Sqrdl-74047907","Smpd1-67881552"
"7700","Rplp0-74047927","Smpd1-67881552"
"7701","Fez2-74272477","Smpd1-67881552"
"7702","Epn3-74357584","Smpd1-67881552"
"7703","Col19a1-74658066","Smpd1-67881552"
"7704","Fam105a-74819326","Smpd1-67881552"
"7705","Iscu-74819565","Smpd1-67881552"
"7706","Zmiz1-74988259","Smpd1-67881552"
"7707","Fam196a-75042244","Smpd1-67881552"
"7708","Dok1-75042248","Smpd1-67881552"
"7709","9330182L06Rik-75081005","Smpd1-67881552"
"7710","Nog-75084476","Smpd1-67881552"
"7711","Plcb1-75084969","Smpd1-67881552"
"7712","Hmox2-75774681","Smpd1-67881552"
"7713","Nrbp2-75774686","Smpd1-67881552"
"7714","Rps15-75774687","Smpd1-67881552"
"7715","Sox2-77280331","Smpd1-67881552"
"7716","Nsun7-77332090","Smpd1-67881552"
"7717","Mpzl1-77332711","Smpd1-67881552"
"7718","Hbb-77340464","Smpd1-67881552"
"7719","C1qc-77340474","Smpd1-67881552"
"7720","Postn-77371799","Smpd1-67881552"
"7721","Enpp2-77413700","Smpd1-67881552"
"7722","Tgfb2-77869842","Smpd1-67881552"
"7723","Satb1-79488931","Smpd1-67881552"
"7724","Cuedc2-79556640","Smpd1-67881552"
"7725","Sssca1-79556714","Smpd1-67881552"
"7726","Gabrq-79591569","Smpd1-67881552"
"7727","Magel2-79591571","Smpd1-67881552"
"7728","Ankrd24-80343396","Smpd1-67881552"
"7729","Ptger4-112203056","Smpd1-67881552"
"7730","Clns1a-67881553","Clns1a-67881553"
"7731","Dmbx1-1484","Gpr89-67881554"
"7732","Gpr89-67881554","Gpr89-67881554"
"7733","Slc18a2-79591703","Gpr89-67881554"
"7734","Sh2b3-80517009","Gpr89-67881554"
"7735","Dbh-326","Slc25a36-67881555"
"7736","Hars-554","Slc25a36-67881555"
"7737","C130060K24Rik-1164","Slc25a36-67881555"
"7738","Arhgap17-1413","Slc25a36-67881555"
"7739","Sh2b3-1633","Slc25a36-67881555"
"7740","Snhg7-1968","Slc25a36-67881555"
"7741","Tspo-2071","Slc25a36-67881555"
"7742","Nfkbie-2425","Slc25a36-67881555"
"7743","Kcnj14-67853369","Slc25a36-67881555"
"7744","Slc25a36-67881555","Slc25a36-67881555"
"7745","Acvr1c-71250307","Slc25a36-67881555"
"7746","Prox1-73520980","Slc25a36-67881555"
"7747","Stard8-73521808","Slc25a36-67881555"
"7748","Ptrf-73521818","Slc25a36-67881555"
